"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-453274","R-HSA-453274","Mitotic G2-G2/M phases","62/1707","173/7589",3.77944257877425e-05,0.00129016426211794,0.00115643709527566,"AURKA/CCNA1/CCNA2/CCNB1/CCNB2/CDC25A/CDC25C/CDK1/CDK2/CENPF/CEP250/CEP72/CEP76/CKAP5/E2F1/FBXL18/FKBPL/FOXM1/GTSE1/HAUS7/HAUS8/HMMR/LIN37/LIN9/MNAT1/MYBL2/NDE1/NEDD1/NEK2/PKMYT1/PLK1/PLK4/PPP1CB/PPP1R12B/PSMA1/PSMA2/PSMA6/PSMB3/PSMB4/PSMB5/PSMC4/PSMD10/PSMD11/PSMD12/PSMD14/PSMD2/PSMD3/PSMD9/RAB8A/RBBP4/RBX1/SKP1/TP53/TPX2/TUBA1C/TUBA4A/TUBB/TUBB2B/TUBB3/TUBG1/WEE1/YWHAG",62
"R-HSA-69300","R-HSA-69300","Removal of licensing factors from origins","29/1707","64/7589",4.14804830537208e-05,0.00138452634548197,0.00124101842867155,"CCNA1/CCNA2/CDC6/CDK2/CDT1/FZR1/GMNN/MCM10/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/PSMA1/PSMA2/PSMA6/PSMB3/PSMB4/PSMB5/PSMC4/PSMD10/PSMD11/PSMD12/PSMD14/PSMD2/PSMD3/PSMD9",29
"R-HSA-5693567","R-HSA-5693567","HDR through Homologous Recombination (HR) or Single Strand Annealing (SSA)","38/1707","93/7589",5.07296360508433e-05,0.00159450083291438,0.00142922879339652,"BLM/BRCA1/BRCA2/BRCC3/BRIP1/CCNA1/CCNA2/CDK2/CHEK1/CLSPN/EME1/EME2/EXO1/GEN1/H2AFX/HIST1H4I/PCNA/POLD2/POLE2/POLE3/RAD51/RAD51AP1/RAD51C/RAD9A/RBBP8/RFC2/RFC3/RFC4/RFC5/RMI1/RPA1/RPA3/SUMO2/TIMELESS/TIPIN/TOPBP1/UBE2V2/XRCC2",38
"R-HSA-2514853","R-HSA-2514853","Condensation of Prometaphase Chromosomes","9/1707","11/7589",5.08613139221233e-05,0.00159450083291438,0.00142922879339652,"CCNB1/CCNB2/CDK1/CSNK2A1/NCAPD2/NCAPG/NCAPH/SMC2/SMC4",9
"R-HSA-69275","R-HSA-69275","G2/M Transition","61/1707","171/7589",5.09560852063183e-05,0.00159450083291438,0.00142922879339652,"AURKA/CCNA1/CCNA2/CCNB1/CCNB2/CDC25A/CDC25C/CDK1/CDK2/CENPF/CEP250/CEP72/CEP76/CKAP5/FBXL18/FKBPL/FOXM1/GTSE1/HAUS7/HAUS8/HMMR/LIN37/LIN9/MNAT1/MYBL2/NDE1/NEDD1/NEK2/PKMYT1/PLK1/PLK4/PPP1CB/PPP1R12B/PSMA1/PSMA2/PSMA6/PSMB3/PSMB4/PSMB5/PSMC4/PSMD10/PSMD11/PSMD12/PSMD14/PSMD2/PSMD3/PSMD9/RAB8A/RBBP4/RBX1/SKP1/TP53/TPX2/TUBA1C/TUBA4A/TUBB/TUBB2B/TUBB3/TUBG1/WEE1/YWHAG",61
"R-HSA-69656","R-HSA-69656","Cyclin A:Cdk2-associated events at S phase entry","30/1707","69/7589",7.97738513842664e-05,0.00244531275059527,0.00219185297358704,"CCNA1/CCNA2/CCND1/CCNE1/CCNE2/CDC25A/CDK2/CDK4/CKS1B/FZR1/MNAT1/MYC/PSMA1/PSMA2/PSMA6/PSMB3/PSMB4/PSMB5/PSMC4/PSMD10/PSMD11/PSMD12/PSMD14/PSMD2/PSMD3/PSMD9/PTK6/SKP1/SKP2/WEE1",30
"R-HSA-69473","R-HSA-69473","G2/M DNA damage checkpoint","28/1707","63/7589",8.56256270226209e-05,0.00248904215277563,0.00223104976760812,"BLM/BRCA1/BRCC3/BRIP1/CCNB1/CDC25C/CDK1/CHEK1/CHEK2/EXO1/H2AFX/HIST1H4I/RAD9A/RBBP8/RFC2/RFC3/RFC4/RFC5/RMI1/RPA1/RPA3/SFN/TOPBP1/TP53/UBE2V2/WEE1/YWHAG/YWHAZ",28
"R-HSA-983189","R-HSA-983189","Kinesins","22/1707","45/7589",8.61867996326355e-05,0.00248904215277563,0.00223104976760812,"CENPE/KIF11/KIF15/KIF18A/KIF18B/KIF1A/KIF20A/KIF20B/KIF21A/KIF22/KIF23/KIF26B/KIF2C/KIF3C/KIF4A/KIFC1/KLC3/RACGAP1/TUBA1C/TUBA4A/TUBB2B/TUBB3",22
"R-HSA-174143","R-HSA-174143","APC/C-mediated degradation of cell cycle proteins","34/1707","82/7589",8.78290506638537e-05,0.00248904215277563,0.00223104976760812,"ANAPC11/AURKA/AURKB/BUB1B/CCNA1/CCNA2/CCNB1/CDC20/CDC23/CDK1/CDK2/FBXO5/FZR1/MAD2L1/NEK2/PLK1/PSMA1/PSMA2/PSMA6/PSMB3/PSMB4/PSMB5/PSMC4/PSMD10/PSMD11/PSMD12/PSMD14/PSMD2/PSMD3/PSMD9/PTTG1/SKP1/SKP2/UBE2C",34
"R-HSA-453276","R-HSA-453276","Regulation of mitotic cell cycle","34/1707","82/7589",8.78290506638537e-05,0.00248904215277563,0.00223104976760812,"ANAPC11/AURKA/AURKB/BUB1B/CCNA1/CCNA2/CCNB1/CDC20/CDC23/CDK1/CDK2/FBXO5/FZR1/MAD2L1/NEK2/PLK1/PSMA1/PSMA2/PSMA6/PSMB3/PSMB4/PSMB5/PSMC4/PSMD10/PSMD11/PSMD12/PSMD14/PSMD2/PSMD3/PSMD9/PTTG1/SKP1/SKP2/UBE2C",34
"R-HSA-3700989","R-HSA-3700989","Transcriptional Regulation by TP53","99/1707","314/7589",0.000101865265843488,0.0028333635054985,0.00253968177414856,"AURKA/AURKB/BID/BIRC5/BLM/BRCA1/BRIP1/CARM1/CASP6/CCNA1/CCNA2/CCNB1/CCNE1/CCNE2/CDC25C/CDK1/CDK2/CDK5/CDK5R1/CDKN2A/CHEK1/CHEK2/COX11/COX6A1/COX6B1/COX7A2L/COX8A/CSNK2A1/CYCS/E2F1/E2F7/ERCC2/EXO1/FANCD2/FANCI/G6PD/GPI/GPX2/GSR/GTF2H3/HDAC1/HDAC2/IGFBP3/LRPPRC/MAP2K6/MBD3/MDM2/MLST8/MNAT1/MSH2/NDRG1/NOC2L/NPM1/PCNA/PERP/PMAIP1/POLR2C/POLR2D/POLR2H/POLR2I/POLR2J/POLR2L/PRDX1/PRDX2/PRMT1/PRR5/RAD9A/RBBP4/RBBP7/RBBP8/RBL1/RFC2/RFC3/RFC4/RFC5/RFFL/RMI1/RPA1/RPA3/SESN3/SFN/STEAP3/TACO1/TAF4B/TAF5/TFDP1/TFDP2/TNFRSF10B/TOPBP1/TP53/TP53AIP1/TP63/TP73/TPX2/TTC5/TXN/YWHAG/YWHAZ/ZNF385A",99
"R-HSA-5651801","R-HSA-5651801","PCNA-Dependent Long Patch Base Excision Repair","13/1707","21/7589",0.000116237099999072,0.00317432953088374,0.00284530623729785,"APEX1/FEN1/PCNA/POLB/POLD2/POLE2/POLE3/RFC2/RFC3/RFC4/RFC5/RPA1/RPA3",13
"R-HSA-176417","R-HSA-176417","Phosphorylation of Emi1","6/1707","6/7589",0.000128626963835225,0.0034499589228662,0.00309236629220399,"CCNB1/CDC20/CDK1/FBXO5/FZR1/PLK1",6
"R-HSA-110373","R-HSA-110373","Resolution of AP sites via the multiple-nucleotide patch replacement pathway","14/1707","24/7589",0.000155996415511791,0.00411064238769666,0.00368456907552318,"APEX1/FEN1/PARP1/PCNA/POLB/POLD2/POLE2/POLE3/RFC2/RFC3/RFC4/RFC5/RPA1/RPA3",14
"R-HSA-68949","R-HSA-68949","Orc1 removal from chromatin","27/1707","62/7589",0.000173518842236891,0.00441737798372559,0.00395951113685964,"CCNA1/CCNA2/CDC6/CDK2/CDT1/FZR1/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/PSMA1/PSMA2/PSMA6/PSMB3/PSMB4/PSMB5/PSMC4/PSMD10/PSMD11/PSMD12/PSMD14/PSMD2/PSMD3/PSMD9",27
"R-HSA-69052","R-HSA-69052","Switching of origins to a post-replicative state","27/1707","62/7589",0.000173518842236891,0.00441737798372559,0.00395951113685964,"CCNA1/CCNA2/CDC6/CDK2/CDT1/FZR1/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/PSMA1/PSMA2/PSMA6/PSMB3/PSMB4/PSMB5/PSMC4/PSMD10/PSMD11/PSMD12/PSMD14/PSMD2/PSMD3/PSMD9",27
"R-HSA-68867","R-HSA-68867","Assembly of the pre-replicative complex","26/1707","59/7589",0.000180219792617759,0.00451150214186457,0.0040438792062827,"CDC6/CDT1/E2F1/E2F2/GMNN/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/PSMA1/PSMA2/PSMA6/PSMB3/PSMB4/PSMB5/PSMC4/PSMD10/PSMD11/PSMD12/PSMD14/PSMD2/PSMD3/PSMD9",26
"R-HSA-69273","R-HSA-69273","Cyclin A/B1 associated events during G2/M transition","13/1707","22/7589",0.000225790013085719,0.00555961638778278,0.00498335507742251,"CCNA1/CCNA2/CCNB1/CCNB2/CDC25A/CDC25C/CDK1/CDK2/FOXM1/MNAT1/PKMYT1/PLK1/WEE1",13
"R-HSA-351202","R-HSA-351202","Metabolism of polyamines","31/1707","76/7589",0.00025306731210726,0.00613075972234038,0.00549529867886562,"ADI1/ARG2/AZIN1/CKMT1A/CKMT1B/ENOPH1/GAMT/MRI1/NMRAL1/NQO1/ODC1/PAOX/PSMA1/PSMA2/PSMA6/PSMB3/PSMB4/PSMB5/PSMC4/PSMD10/PSMD11/PSMD12/PSMD14/PSMD2/PSMD3/PSMD9/SLC25A15/SLC6A11/SLC6A8/SMOX/SMS",31
"R-HSA-5693537","R-HSA-5693537","Resolution of D-Loop Structures","14/1707","25/7589",0.000281486699402483,0.00656704275018576,0.00588636041592795,"BLM/BRCA1/BRCA2/BRIP1/EME1/EME2/EXO1/GEN1/RAD51/RAD51AP1/RAD51C/RBBP8/RMI1/XRCC2",14
"R-HSA-5693568","R-HSA-5693568","Resolution of D-loop Structures through Holliday Junction Intermediates","14/1707","25/7589",0.000281486699402483,0.00656704275018576,0.00588636041592795,"BLM/BRCA1/BRCA2/BRIP1/EME1/EME2/EXO1/GEN1/RAD51/RAD51AP1/RAD51C/RBBP8/RMI1/XRCC2",14
"R-HSA-6791312","R-HSA-6791312","TP53 Regulates Transcription of Cell Cycle Genes","21/1707","45/7589",0.000284192928603245,0.00656704275018576,0.00588636041592795,"AURKA/CARM1/CCNA1/CCNA2/CCNB1/CCNE1/CCNE2/CDC25C/CDK1/CDK2/E2F1/E2F7/NPM1/PCNA/PRMT1/RBL1/SFN/TFDP1/TFDP2/TP53/ZNF385A",21
"R-HSA-69202","R-HSA-69202","Cyclin E associated events during G1/S transition ","29/1707","70/7589",0.000289385554850286,0.00658571368765348,0.00590309608697793,"CCNA1/CCNA2/CCND1/CCNE1/CCNE2/CDC25A/CDK2/CDK4/CKS1B/MNAT1/MYC/PSMA1/PSMA2/PSMA6/PSMB3/PSMB4/PSMB5/PSMC4/PSMD10/PSMD11/PSMD12/PSMD14/PSMD2/PSMD3/PSMD9/PTK6/SKP1/SKP2/WEE1",29
"R-HSA-190861","R-HSA-190861","Gap junction assembly","12/1707","20/7589",0.000325869576924418,0.00730531499314144,0.00654810980182767,"GJA1/GJA3/GJB2/GJB3/GJB4/GJB5/GJB6/GJB7/TUBA1C/TUBA4A/TUBB2B/TUBB3",12
"R-HSA-389957","R-HSA-389957","Prefoldin mediated transfer of substrate  to CCT/TriC","13/1707","23/7589",0.000412850852100829,0.00911914676258007,0.00817393560119133,"CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/PFDN2/PFDN4/PFDN6/TUBA1C/TUBA4A/TUBB2B/TUBB3",13
"R-HSA-6804116","R-HSA-6804116","TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest","9/1707","13/7589",0.000422801853788476,0.00920359977377234,0.00824963495035029,"CCNA1/CCNA2/CCNE1/CCNE2/CDK2/E2F1/E2F7/TP53/ZNF385A",9
"R-HSA-187577","R-HSA-187577","SCF(Skp2)-mediated degradation of p27/p21","25/1707","59/7589",0.000496438362595349,0.0106521488659745,0.00954804008660829,"CCNA1/CCNA2/CCND1/CCNE1/CCNE2/CDK2/CDK4/CKS1B/PSMA1/PSMA2/PSMA6/PSMB3/PSMB4/PSMB5/PSMC4/PSMD10/PSMD11/PSMD12/PSMD14/PSMD2/PSMD3/PSMD9/PTK6/SKP1/SKP2",25
"R-HSA-111448","R-HSA-111448","Activation of NOXA and translocation to mitochondria","5/1707","5/7589",0.000573153286560718,0.0117928251563589,0.0105704838285675,"E2F1/PMAIP1/TFDP1/TFDP2/TP53",5
"R-HSA-171319","R-HSA-171319","Telomere Extension By Telomerase","5/1707","5/7589",0.000573153286560718,0.0117928251563589,0.0105704838285675,"DKC1/NHP2/RUVBL1/RUVBL2/WRAP53",5
"R-HSA-69478","R-HSA-69478","G2/M DNA replication checkpoint","5/1707","5/7589",0.000573153286560718,0.0117928251563589,0.0105704838285675,"CCNB1/CCNB2/CDK1/PKMYT1/WEE1",5
"R-HSA-6811434","R-HSA-6811434","COPI-dependent Golgi-to-ER retrograde traffic","32/1707","83/7589",0.000667661500679411,0.0135517239732497,0.012147070545789,"ARF3/ARF5/ARFGAP2/CENPE/COPE/COPG2/KDELR3/KIF11/KIF15/KIF18A/KIF18B/KIF1A/KIF20A/KIF20B/KIF21A/KIF22/KIF23/KIF26B/KIF2C/KIF3C/KIF4A/KIFC1/KLC3/RAB1A/RACGAP1/TMED2/TMED3/TMED7/TUBA1C/TUBA4A/TUBB2B/TUBB3",32
"R-HSA-73894","R-HSA-73894","DNA Repair","80/1707","257/7589",0.000711824857847373,0.0139745708468094,0.012526088803048,"ACTL6A/APEX1/BLM/BRCA1/BRCA2/BRCC3/BRIP1/CCNA1/CCNA2/CDK2/CHEK1/CHEK2/CLSPN/DCLRE1A/DTL/EME1/EME2/ERCC2/EXO1/EYA1/EYA2/FANCA/FANCB/FANCD2/FANCE/FANCG/FANCI/FANCL/FEN1/GEN1/GTF2H3/H2AFX/HIST1H4I/ISY1/KPNA2/LIG3/MNAT1/MSH2/MSH6/PARP1/PAXIP1/PCNA/POLB/POLD2/POLE2/POLE3/POLQ/POLR2C/POLR2D/POLR2H/POLR2I/POLR2J/POLR2L/PRKDC/PRPF19/RAD51/RAD51AP1/RAD51C/RAD9A/RBBP8/RBX1/RFC2/RFC3/RFC4/RFC5/RMI1/RPA1/RPA3/RUVBL1/SMUG1/SUMO2/TDP1/TIMELESS/TIPIN/TOPBP1/TP53/UBE2T/UBE2V2/UNG/XRCC2",80
"R-HSA-174417","R-HSA-174417","Telomere C-strand (Lagging Strand) Synthesis","13/1707","24/7589",0.000716406095342425,0.0139745708468094,0.012526088803048,"FEN1/PCNA/POLD2/POLE2/POLE3/PRIM1/PRIM2/RFC2/RFC3/RFC4/RFC5/RPA1/RPA3",13
"R-HSA-389958","R-HSA-389958","Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding","13/1707","24/7589",0.000716406095342425,0.0139745708468094,0.012526088803048,"CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/PFDN2/PFDN4/PFDN6/TUBA1C/TUBA4A/TUBB2B/TUBB3",13
"R-HSA-195258","R-HSA-195258","RHO GTPase Effectors","75/1707","239/7589",0.000798982987098524,0.0153855441874613,0.0137908129621999,"ABI1/ABI2/ACTR3/ARPC1A/AURKB/BIRC5/BUB1/BUB1B/CDC20/CDC25C/CDCA8/CDH1/CENPA/CENPE/CENPF/CENPH/CENPI/CENPK/CENPL/CENPM/CENPN/CENPO/CENPP/CENPQ/CKAP5/DIAPH3/DSN1/ERCC6L/H2AFX/H2AFZ/HIST1H3H/HIST1H4I/INCENP/IQGAP3/KIF14/KIF18A/KIF2C/KLC3/LIMK1/MAD2L1/NCK1/NDC80/NDE1/NUF2/NUP37/PAK1/PFN2/PLK1/PPP1CB/PPP1R12B/PPP2R5D/PRC1/RANGAP1/RCC2/RHOD/RHOQ/RPS27/RTKN/SCAI/SFN/SKA1/SKA2/SPC24/SPC25/TAX1BP3/TUBA1C/TUBA4A/TUBB2B/TUBB3/WASF1/WIPF3/YWHAG/YWHAZ/ZWILCH/ZWINT",75
"R-HSA-72165","R-HSA-72165","mRNA Splicing - Minor Pathway","20/1707","45/7589",0.000861746407529309,0.0163840899254306,0.0146858581642903,"EFTUD2/LSM2/NCBP2/POLR2C/POLR2D/POLR2H/POLR2I/POLR2J/POLR2L/SF3B4/SNRNP25/SNRNP40/SNRPB/SNRPD1/SNRPD2/SNRPD3/SNRPE/SNRPF/SNRPG/ZCRB1",20
"R-HSA-73884","R-HSA-73884","Base Excision Repair","17/1707","36/7589",0.000902763573167099,0.0167332338229173,0.0149988128526955,"APEX1/FEN1/LIG3/PARP1/PCNA/POLB/POLD2/POLE2/POLE3/RFC2/RFC3/RFC4/RFC5/RPA1/RPA3/SMUG1/UNG",17
"R-HSA-73933","R-HSA-73933","Resolution of Abasic Sites (AP sites)","17/1707","36/7589",0.000902763573167099,0.0167332338229173,0.0149988128526955,"APEX1/FEN1/LIG3/PARP1/PCNA/POLB/POLD2/POLE2/POLE3/RFC2/RFC3/RFC4/RFC5/RPA1/RPA3/SMUG1/UNG",17
"R-HSA-71291","R-HSA-71291","Metabolism of amino acids and derivatives","91/1707","301/7589",0.000913532072888958,0.0167332338229173,0.0149988128526955,"ADI1/AHCY/AIMP2/ALDH18A1/ALDH4A1/ALDH6A1/ARG2/AZIN1/BBOX1/BCKDHA/CKMT1A/CKMT1B/DARS/DIO2/DLAT/EEF1E1/ENOPH1/FOLH1/FOLH1B/GAMT/GCAT/GCDH/GCLC/GCLM/GCSH/GOT2/GPT2/GSR/GSTZ1/HSD17B10/IL4I1/LIPT1/LIPT2/MAT1A/MRI1/NMRAL1/NQO1/ODC1/PAOX/PHGDH/PIPOX/PSAT1/PSMA1/PSMA2/PSMA6/PSMB3/PSMB4/PSMB5/PSMC4/PSMD10/PSMD11/PSMD12/PSMD14/PSMD2/PSMD3/PSMD9/PSPH/PYCR1/PYCR2/RPL18A/RPL21/RPL22L1/RPL26/RPL35/RPL35A/RPL36/RPL36A/RPL39/RPL39L/RPL7/RPL8/RPL9/RPS10/RPS15A/RPS19/RPS21/RPS26/LOC101929876/RPS27/RPS28/SCLY/SERINC2/SERINC5/SLC25A10/SLC25A15/SLC6A11/SLC6A8/SLC7A5/SMOX/SMS/TDO2",91
"R-HSA-157579","R-HSA-157579","Telomere Maintenance","21/1707","49/7589",0.00114977654972666,0.0208067997311981,0.0186501484730551,"DKC1/FEN1/H2AFX/H2AFZ/HIST1H4I/NHP2/PCNA/POLD2/POLE2/POLE3/PRIM1/PRIM2/RFC2/RFC3/RFC4/RFC5/RPA1/RPA3/RUVBL1/RUVBL2/WRAP53",21
"R-HSA-70263","R-HSA-70263","Gluconeogenesis","13/1707","25/7589",0.00118756877427736,0.0212348607019594,0.0190338403797085,"ALDOA/ALDOC/ENO1/GAPDH/GOT2/GPI/MDH1/MDH2/PC/PGK1/SLC25A1/SLC25A10/TPI1",13
"R-HSA-389960","R-HSA-389960","Formation of tubulin folding intermediates by CCT/TriC","10/1707","17/7589",0.00129883668923257,0.0229512083203214,0.0205722863842534,"CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/TUBA1C/TUBA4A/TUBB2B/TUBB3",10
"R-HSA-75035","R-HSA-75035","Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex","8/1707","12/7589",0.00132290584281695,0.0231047043710588,0.0207098723740866,"CCNB1/CDC25C/CDK1/CHEK1/SFN/WEE1/YWHAG/YWHAZ",8
"R-HSA-176408","R-HSA-176408","Regulation of APC/C activators between G1/S and early anaphase","29/1707","76/7589",0.00141688651458265,0.0244616499414154,0.021926168810057,"ANAPC11/BUB1B/CCNA1/CCNA2/CCNB1/CDC20/CDC23/CDK1/CDK2/FBXO5/FZR1/MAD2L1/PLK1/PSMA1/PSMA2/PSMA6/PSMB3/PSMB4/PSMB5/PSMC4/PSMD10/PSMD11/PSMD12/PSMD14/PSMD2/PSMD3/PSMD9/SKP1/UBE2C",29
"R-HSA-5693607","R-HSA-5693607","Processing of DNA double-strand break ends","26/1707","66/7589",0.00143514488745134,0.0244953138744535,0.0219563434336155,"BLM/BRCA1/BRCC3/BRIP1/CCNA1/CCNA2/CDK2/CHEK1/CLSPN/EXO1/H2AFX/HIST1H4I/RAD9A/RBBP8/RFC2/RFC3/RFC4/RFC5/RMI1/RPA1/RPA3/SUMO2/TIMELESS/TIPIN/TOPBP1/UBE2V2",26
"R-HSA-69615","R-HSA-69615","G1/S DNA Damage Checkpoints","25/1707","63/7589",0.00155788196869896,0.0262563234467427,0.0235348221237536,"CCNA1/CCNA2/CCNE1/CCNE2/CDC25A/CDK2/CHEK1/CHEK2/MDM2/PSMA1/PSMA2/PSMA6/PSMB3/PSMB4/PSMB5/PSMC4/PSMD10/PSMD11/PSMD12/PSMD14/PSMD2/PSMD3/PSMD9/TP53/ZNF385A",25
"R-HSA-69186","R-HSA-69186","Lagging Strand Synthesis","11/1707","20/7589",0.00157328169787406,0.0262563234467427,0.0235348221237536,"FEN1/PCNA/POLD2/PRIM1/PRIM2/RFC2/RFC3/RFC4/RFC5/RPA1/RPA3",11
"R-HSA-73848","R-HSA-73848","Pyrimidine metabolism","10/1707","18/7589",0.00233689653928107,0.0385716329890128,0.0345736341670386,"CAD/DCK/NT5C/NT5M/TK1/TK2/TYMS/UCK1/UCK2/UMPS",10
"R-HSA-113507","R-HSA-113507","E2F-enabled inhibition of pre-replication complex formation","4/1707","4/7589",0.00255277021641987,0.0416767485332897,0.0373569005354808,"CCNB1/CDC25A/CDK1/MCM8",4
"R-HSA-8852276","R-HSA-8852276","The role of GTSE1 in G2/M progression after G2 checkpoint","25/1707","65/7589",0.00259379334218021,0.0418911569887599,0.0375490852818165,"CCNB1/CCNB2/CDK1/FKBPL/GTSE1/PLK1/PSMA1/PSMA2/PSMA6/PSMB3/PSMB4/PSMB5/PSMC4/PSMD10/PSMD11/PSMD12/PSMD14/PSMD2/PSMD3/PSMD9/TP53/TUBA1C/TUBA4A/TUBB2B/TUBB3",25
"R-HSA-5693554","R-HSA-5693554","Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)","11/1707","21/7589",0.00263797406476151,0.0421514579284233,0.0377824056979841,"BLM/BRCA1/BRCA2/BRIP1/EXO1/RAD51/RAD51AP1/RAD51C/RBBP8/RMI1/XRCC2",11
"R-HSA-3214858","R-HSA-3214858","RMTs methylate histone arginines","17/1707","39/7589",0.00267377405114305,0.0422737749980723,0.037892044447778,"ACTL6A/CARM1/CCND1/CDK4/DNMT3A/H2AFX/H2AFZ/HIST1H2AG/HIST1H3H/HIST1H4I/HIST3H2A/PRMT1/PRMT3/PRMT6/RBBP7/SMARCB1/SMARCE1",17
"R-HSA-176814","R-HSA-176814","Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins","27/1707","72/7589",0.00273044179024221,0.0427200371764978,0.0382920509837695,"ANAPC11/BUB1B/CCNA1/CCNA2/CCNB1/CDC20/CDC23/CDK1/MAD2L1/NEK2/PLK1/PSMA1/PSMA2/PSMA6/PSMB3/PSMB4/PSMB5/PSMC4/PSMD10/PSMD11/PSMD12/PSMD14/PSMD2/PSMD3/PSMD9/PTTG1/UBE2C",27
"R-HSA-912446","R-HSA-912446","Meiotic recombination","16/1707","36/7589",0.00278565707249827,0.0428496828579863,0.0384082587254639,"BLM/BRCA1/BRCA2/CDK2/CDK4/H2AFX/H2AFZ/HIST1H3H/HIST1H4I/MND1/PSMC3IP/RAD51/RAD51C/RBBP8/RPA1/RPA3",16
"R-HSA-8849470","R-HSA-8849470","PTK6 Regulates Cell Cycle","5/1707","6/7589",0.00279578490018818,0.0428496828579863,0.0384082587254639,"CCND1/CCNE1/CDK2/CDK4/PTK6",5
"R-HSA-5685938","R-HSA-5685938","HDR through Single Strand Annealing (SSA)","15/1707","33/7589",0.00287004386075807,0.0435434937258447,0.0390301552143495,"BLM/BRCA1/BRIP1/EXO1/RAD51/RAD9A/RBBP8/RFC2/RFC3/RFC4/RFC5/RMI1/RPA1/RPA3/TOPBP1",15
"R-HSA-6783310","R-HSA-6783310","Fanconi Anemia Pathway","13/1707","27/7589",0.00290410197561833,0.0436196116737873,0.0390983834401667,"DCLRE1A/EME1/EME2/FANCA/FANCB/FANCD2/FANCE/FANCG/FANCI/FANCL/RPA1/RPA3/UBE2T",13
