"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-1500620","R-HSA-1500620","Meiosis","31/1430","65/7620",9.81132335846007e-08,3.39471788202718e-06,2.91241388114288e-06,"ATR/BLM/BRCA1/BRCA2/CDK2/CDK4/DMC1/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BK/HIST1H2BN/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST3H2BB/HIST4H4/LMNB1/MND1/PSMC3IP/RAD51/RAD51C/RBBP8/RPA3/SMC1B/SYCP2",31
"R-HSA-427359","R-HSA-427359","SIRT1 negatively regulates rRNA Expression","18/1430","28/7620",1.45384719745404e-07,4.90762078360095e-06,4.21037134461658e-06,"H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BK/HIST1H2BN/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST3H2BB/HIST4H4/SUV39H1/TAF1A/TAF1D",18
"R-HSA-69206","R-HSA-69206","G1/S Transition","44/1430","110/7620",1.53189429992229e-07,5.04795645498201e-06,4.3307688479006e-06,"CCNA2/CCNB1/CCNE1/CCNE2/CDC25A/CDC45/CDC6/CDC7/CDK1/CDK2/CDK4/CDT1/CKS1B/DBF4/DHFR/E2F1/FBXO5/MCM10/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/MNAT1/PCNA/POLA2/POLE/POLE2/POLE3/PPP2R3B/PRIM1/PRIM2/PSMC4/PSMD11/PSMD14/PSMD2/PSMD7/RPA3/RRM2/SKP2/TFDP1/TYMS",44
"R-HSA-983189","R-HSA-983189","Kinesins","24/1430","45/7620",1.9506910664107e-07,6.27850333933119e-06,5.38648598019895e-06,"CENPE/KIF11/KIF15/KIF18A/KIF18B/KIF1A/KIF20A/KIF20B/KIF21A/KIF22/KIF23/KIF26B/KIF2C/KIF3C/KIF4A/KIF5A/KIFC1/KIFC2/KLC3/RACGAP1/TUBA1C/TUBB2A/TUBB2B/TUBB3",24
"R-HSA-5693537","R-HSA-5693537","Resolution of D-Loop Structures","17/1430","26/7620",2.27017655055781e-07,7.14073714993639e-06,6.1262180598785e-06,"BARD1/BLM/BRCA1/BRCA2/BRIP1/DNA2/EME1/EXO1/GEN1/PALB2/RAD51/RAD51AP1/RAD51C/RBBP8/RMI1/XRCC2/XRCC3",17
"R-HSA-69239","R-HSA-69239","Synthesis of DNA","38/1430","91/7620",2.91374655008856e-07,8.96138938960569e-06,7.68820142339156e-06,"CCNA2/CDC45/CDC6/CDK2/CDT1/DNA2/FEN1/GINS1/GINS2/GINS3/GINS4/LIG1/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/PCNA/POLA2/POLD2/POLE/POLE2/POLE3/PRIM1/PRIM2/PSMC4/PSMD11/PSMD14/PSMD2/PSMD7/PSME4/RFC2/RFC3/RFC4/RFC5/RPA3",38
"R-HSA-174417","R-HSA-174417","Telomere C-strand (Lagging Strand) Synthesis","16/1430","24/7620",3.50074590742896e-07,1.05326789910471e-05,9.03625030567475e-06,"DNA2/FEN1/LIG1/PCNA/POLA2/POLD2/POLE/POLE2/POLE3/PRIM1/PRIM2/RFC2/RFC3/RFC4/RFC5/RPA3",16
"R-HSA-69205","R-HSA-69205","G1/S-Specific Transcription","13/1430","17/7620",3.81797521759369e-07,1.12427185130844e-05,9.64541107602616e-06,"CCNE1/CDC25A/CDC45/CDC6/CDK1/CDT1/DHFR/E2F1/FBXO5/PCNA/RRM2/TFDP1/TYMS",13
"R-HSA-5578749","R-HSA-5578749","Transcriptional regulation by small RNAs","28/1430","59/7620",4.6475679883076e-07,1.34004876996202e-05,1.14966155500241e-05,"H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BK/HIST1H2BN/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST3H2BB/HIST4H4/NUP107/NUP155/NUP205/NUP35/NUP37/NUP43/NUP85/NUPL2/POLR2D/POLR2H/POLR2J/RAE1/RAN",28
"R-HSA-5693554","R-HSA-5693554","Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)","15/1430","22/7620",5.31168285393315e-07,1.50027940200887e-05,1.28712744559325e-05,"BARD1/BLM/BRCA1/BRCA2/BRIP1/DNA2/EXO1/PALB2/RAD51/RAD51AP1/RAD51C/RBBP8/RMI1/XRCC2/XRCC3",15
"R-HSA-212300","R-HSA-212300","PRC2 methylates histones and DNA","19/1430","33/7620",7.74930488418911e-07,2.14500759194355e-05,1.84025598091901e-05,"DNMT3A/DNMT3B/EZH2/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BK/HIST1H2BN/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST3H2BB/HIST4H4/JARID2",19
"R-HSA-73777","R-HSA-73777","RNA Polymerase I Chain Elongation","24/1430","48/7620",9.30697978312851e-07,2.52565882742154e-05,2.16682625291413e-05,"CBX3/CD3EAP/GTF2H4/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BK/HIST1H2BN/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST3H2BB/HIST4H4/MNAT1/POLR1B/POLR1C/POLR2H/TAF1A/TAF1D",24
"R-HSA-73728","R-HSA-73728","RNA Polymerase I Promoter Opening","15/1430","23/7620",1.2621566306127e-06,3.3592784168615e-05,2.88200947233022e-05,"H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BK/HIST1H2BN/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST3H2BB/HIST4H4",15
"R-HSA-2559586","R-HSA-2559586","DNA Damage/Telomere Stress Induced Senescence","23/1430","46/7620",1.56994852360034e-06,4.09963916351486e-05,3.51718358415331e-05,"CCNA2/CCNE1/CCNE2/CDK2/H1F0/H2AFX/H2AFZ/HIST1H1C/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BK/HIST1H2BN/HIST1H4H/HIST1H4I/HIST2H2BE/HIST3H2BB/HIST4H4/HMGA1/HMGA2/LMNB1",23
"R-HSA-68875","R-HSA-68875","Mitotic Prophase","37/1430","94/7620",2.3442432070501e-06,6.00820851584692e-05,5.15459325058969e-05,"CCNB1/CCNB2/CDK1/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BK/HIST1H2BN/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST3H2BB/HIST4H4/LMNB1/LPIN3/MASTL/NCAPD3/NCAPG2/NUP107/NUP155/NUP205/NUP35/NUP37/NUP43/NUP85/NUPL2/PLK1/RAE1/SMC2/SMC4/TMPO/VRK1",37
"R-HSA-110373","R-HSA-110373","Resolution of AP sites via the multiple-nucleotide patch replacement pathway","15/1430","24/7620",2.78229336372904e-06,7.00126184618363e-05,6.0065586876294e-05,"FEN1/LIG1/PARP1/PARP2/PCNA/POLB/POLD2/POLE/POLE2/POLE3/RFC2/RFC3/RFC4/RFC5/RPA3",15
"R-HSA-211000","R-HSA-211000","Gene Silencing by RNA","32/1430","77/7620",2.83969041634269e-06,7.01809202896122e-05,6.02099772487698e-05,"H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BK/HIST1H2BN/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST3H2BB/HIST4H4/NUP107/NUP155/NUP205/NUP35/NUP37/NUP43/NUP85/NUPL2/PLD6/POLR2D/POLR2H/POLR2J/RAE1/RAN/TARBP2/TDRD12/XPO5",32
"R-HSA-194315","R-HSA-194315","Signaling by Rho GTPases","103/1430","364/7620",3.69172429804101e-06,8.96376566401537e-05,7.69024008899402e-05,"ARHGAP11A/ARHGAP11B/LOC100288637/ARHGAP33/ARHGAP39/ARHGAP8/ARHGEF16/ARHGEF19/ARHGEF35/ARHGEF4/ARHGEF5/LOC102725117/AURKB/BIRC5/BUB1/BUB1B/CDC20/CDC25C/CDCA8/CDH1/CENPA/CENPE/CENPF/CENPH/CENPI/CENPK/CENPL/CENPM/CENPN/CENPO/CENPP/CENPQ/CKAP5/DEPDC1B/DEPDC7/DIAPH3/DSN1/DVL3/ECT2/ERCC6L/FGD1/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BK/HIST1H2BN/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST3H2BB/HIST4H4/INCENP/IQGAP3/KIF14/KIF18A/KIF2C/KIF5A/KLC3/KNTC1/MAD2L1/NDC80/NDE1/NET1/NGEF/NUF2/NUP107/NUP37/NUP43/NUP85/PAK1/PFN2/PIK3R2/PLEKHG5/PLK1/PRC1/RAC3/RACGAP1/RANGAP1/RCC2/RHOD/RHOV/RTKN/SFN/SKA1/SPC24/SPC25/SRGAP3/TUBA1C/TUBB2A/TUBB2B/TUBB3/WASF1/WIPF3/XPO1/YWHAG/YWHAZ/ZWILCH/ZWINT",103
"R-HSA-427389","R-HSA-427389","ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression","19/1430","36/7620",4.56811333386519e-06,0.000103623428031313,8.89011460445092e-05,"CBX3/H2AFX/H2AFZ/HDAC1/HDAC2/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BK/HIST1H2BN/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST3H2BB/HIST4H4/MTA1",19
"R-HSA-73884","R-HSA-73884","Base Excision Repair","19/1430","36/7620",4.56811333386519e-06,0.000103623428031313,8.89011460445092e-05,"FEN1/LIG1/LIG3/PARP1/PARP2/PCNA/POLB/POLD2/POLE/POLE2/POLE3/RFC2/RFC3/RFC4/RFC5/RPA3/SMUG1/TDG/UNG",19
"R-HSA-73933","R-HSA-73933","Resolution of Abasic Sites (AP sites)","19/1430","36/7620",4.56811333386519e-06,0.000103623428031313,8.89011460445092e-05,"FEN1/LIG1/LIG3/PARP1/PARP2/PCNA/POLB/POLD2/POLE/POLE2/POLE3/RFC2/RFC3/RFC4/RFC5/RPA3/SMUG1/TDG/UNG",19
"R-HSA-68874","R-HSA-68874","M/G1 Transition","31/1430","75/7620",4.64208998406169e-06,0.000103623428031313,8.89011460445092e-05,"CDC45/CDC6/CDC7/CDK2/CDT1/DBF4/E2F1/E2F2/E2F3/GMNN/MCM10/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/POLA2/POLE/POLE2/POLE3/PRIM1/PRIM2/PSMC4/PSMD11/PSMD14/PSMD2/PSMD7/PSME4/RPA3",31
"R-HSA-69002","R-HSA-69002","DNA Replication Pre-Initiation","31/1430","75/7620",4.64208998406169e-06,0.000103623428031313,8.89011460445092e-05,"CDC45/CDC6/CDC7/CDK2/CDT1/DBF4/E2F1/E2F2/E2F3/GMNN/MCM10/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/POLA2/POLE/POLE2/POLE3/PRIM1/PRIM2/PSMC4/PSMD11/PSMD14/PSMD2/PSMD7/PSME4/RPA3",31
"R-HSA-1538133","R-HSA-1538133","G0 and Early G1","15/1430","25/7620",5.75100273099355e-06,0.000122452119687616,0.000105054754341064,"CCNA2/CCNE1/CCNE2/CDC25A/CDC6/CDK1/CDK2/E2F1/HDAC1/LIN9/MYBL2/PCNA/RBL1/TFDP1/TOP2A",15
"R-HSA-5625886","R-HSA-5625886","Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3","15/1430","25/7620",5.75100273099355e-06,0.000122452119687616,0.000105054754341064,"H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BK/HIST1H2BN/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST3H2BB/HIST4H4",15
"R-HSA-70263","R-HSA-70263","Gluconeogenesis","15/1430","25/7620",5.75100273099355e-06,0.000122452119687616,0.000105054754341064,"ALDOA/ALDOC/ENO1/ENO2/ENO3/GAPDH/GOT2/GPI/MDH2/PC/PGAM1/PGK1/SLC25A10/SLC25A13/TPI1",15
"R-HSA-69186","R-HSA-69186","Lagging Strand Synthesis","13/1430","20/7620",7.05676102451701e-06,0.00014797814027169,0.000126954169627674,"DNA2/FEN1/LIG1/PCNA/POLA2/POLD2/PRIM1/PRIM2/RFC2/RFC3/RFC4/RFC5/RPA3",13
"R-HSA-171306","R-HSA-171306","Packaging Of Telomere Ends","14/1430","23/7620",9.41786197064442e-06,0.000191681190696645,0.00016444811614376,"H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BK/HIST1H2BN/HIST1H4H/HIST1H4I/HIST2H2BE/HIST3H2BB/HIST4H4",14
"R-HSA-389957","R-HSA-389957","Prefoldin mediated transfer of substrate  to CCT/TriC","14/1430","23/7620",9.41786197064442e-06,0.000191681190696645,0.00016444811614376,"CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/PFDN2/PFDN4/PFDN6/TCP1/TUBA1C/TUBB2A/TUBB2B/TUBB3",14
"R-HSA-2514853","R-HSA-2514853","Condensation of Prometaphase Chromosomes","9/1430","11/7620",1.0771360864224e-05,0.000216051644001246,0.000185356141187561,"CCNB1/CCNB2/CDK1/CSNK2A1/NCAPD2/NCAPG/NCAPH/SMC2/SMC4",9
"R-HSA-5685938","R-HSA-5685938","HDR through Single Strand Annealing (SSA)","17/1430","32/7620",1.30278170297477e-05,0.000257578553845298,0.000220983121948202,"ATR/BARD1/BLM/BRCA1/BRIP1/DNA2/EXO1/RAD51/RAD9A/RBBP8/RFC2/RFC3/RFC4/RFC5/RMI1/RPA3/TOPBP1",17
"R-HSA-73864","R-HSA-73864","RNA Polymerase I Transcription","28/1430","68/7620",1.45110610716113e-05,0.000282863500325494,0.000242675713695738,"CBX3/CD3EAP/GTF2H4/H2AFX/H2AFZ/HDAC1/HDAC2/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BK/HIST1H2BN/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST3H2BB/HIST4H4/KAT2A/MNAT1/MTA1/POLR1B/POLR1C/POLR2H/TAF1A/TAF1D",28
"R-HSA-5651801","R-HSA-5651801","PCNA-Dependent Long Patch Base Excision Repair","13/1430","21/7620",1.53430961821062e-05,0.000294928404389375,0.000253026498441752,"FEN1/LIG1/PCNA/POLB/POLD2/POLE/POLE2/POLE3/RFC2/RFC3/RFC4/RFC5/RPA3",13
"R-HSA-15869","R-HSA-15869","Metabolism of nucleotides","31/1430","79/7620",1.64269395833749e-05,0.000311436772375217,0.000267189442682724,"ADA/ADSL/ADSSL1/CAD/DCTPP1/DGUOK/DTYMK/ENTPD2/ENTPD3/ENTPD7/GART/GDA/GMPS/GSR/HPRT1/NME1/NME2/NME4/NT5M/NUDT1/PAICS/PPAT/RRM1/RRM2/TK1/TXN/TXNRD1/TYMS/UCK2/UMPS/XDH",31
"R-HSA-389958","R-HSA-389958","Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding","14/1430","24/7620",1.87076580203259e-05,0.000349883766217987,0.00030017408601604,"CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/PFDN2/PFDN4/PFDN6/TCP1/TUBA1C/TUBB2A/TUBB2B/TUBB3",14
"R-HSA-2990846","R-HSA-2990846","SUMOylation","37/1430","102/7620",2.12617876174895e-05,0.000392350854168074,0.000336607669228466,"AURKA/AURKB/BIRC5/BLM/BRCA1/CBX2/CBX4/CBX8/CDCA8/CDKN2A/INCENP/MTA1/NOP58/NUP107/NUP155/NUP205/NUP35/NUP37/NUP43/NUP85/NUPL2/PARP1/PCNA/PIAS3/RAE1/RANGAP1/RNF168/SENP1/SENP2/SENP5/SMC6/TDG/TFAP2A/TFAP2B/TFAP2C/TOP2A/UBA2",37
"R-HSA-5250924","R-HSA-5250924","B-WICH complex positively regulates rRNA expression","22/1430","49/7620",2.38261688624679e-05,0.000433887075074415,0.000372242638183709,"CD3EAP/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BK/HIST1H2BN/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST3H2BB/HIST4H4/KAT2A/POLR1B/POLR1C/POLR2H/TAF1A/TAF1D",22
"R-HSA-5250941","R-HSA-5250941","Negative epigenetic regulation of rRNA expression","27/1430","67/7620",3.26690746143302e-05,0.000579666657259397,0.00049731060951369,"CD3EAP/DNMT3B/GTF2H4/H2AFX/H2AFZ/HDAC1/HDAC2/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BK/HIST1H2BN/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST3H2BB/HIST4H4/MNAT1/POLR1B/POLR1C/POLR2H/SUV39H1/TAF1A/TAF1D",27
"R-HSA-73854","R-HSA-73854","RNA Polymerase I Promoter Clearance","27/1430","67/7620",3.26690746143302e-05,0.000579666657259397,0.00049731060951369,"CD3EAP/GTF2H4/H2AFX/H2AFZ/HDAC1/HDAC2/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BK/HIST1H2BN/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST3H2BB/HIST4H4/KAT2A/MNAT1/MTA1/POLR1B/POLR1C/POLR2H/TAF1A/TAF1D",27
"R-HSA-427413","R-HSA-427413","NoRC negatively regulates rRNA expression","26/1430","64/7620",3.85892483659138e-05,0.000667593996730309,0.000572745686273037,"CD3EAP/DNMT3B/GTF2H4/H2AFX/H2AFZ/HDAC1/HDAC2/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BK/HIST1H2BN/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST3H2BB/HIST4H4/MNAT1/POLR1B/POLR1C/POLR2H/TAF1A/TAF1D",26
"R-HSA-5250913","R-HSA-5250913","Positive epigenetic regulation of rRNA expression","26/1430","64/7620",3.85892483659138e-05,0.000667593996730309,0.000572745686273037,"CBX3/CD3EAP/H2AFX/H2AFZ/HDAC1/HDAC2/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BK/HIST1H2BN/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST3H2BB/HIST4H4/KAT2A/MTA1/POLR1B/POLR1C/POLR2H/TAF1A/TAF1D",26
"R-HSA-389960","R-HSA-389960","Formation of tubulin folding intermediates by CCT/TriC","11/1430","17/7620",3.97647766600535e-05,0.000679437665401407,0.000582906667609361,"CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/TCP1/TUBA1C/TUBB2A/TUBB2B/TUBB3",11
"R-HSA-212165","R-HSA-212165","Epigenetic regulation of gene expression","37/1430","105/7620",4.42300935547753e-05,0.000746517676583036,0.000640456296916386,"CBX3/CD3EAP/DNMT3A/DNMT3B/EZH2/GTF2H4/H2AFX/H2AFZ/HDAC1/HDAC2/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BK/HIST1H2BN/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST3H2BB/HIST4H4/JARID2/KAT2A/MNAT1/MTA1/POLR1B/POLR1C/POLR2H/SUV39H1/TAF1A/TAF1D/TDG/TET1/TET3/UHRF1",37
"R-HSA-2022090","R-HSA-2022090","Assembly of collagen fibrils and other multimeric structures","23/1430","55/7620",6.24510752604554e-05,0.00104135286940326,0.000893402826807783,"COL10A1/COL11A1/COL11A2/COL17A1/COL1A1/COL24A1/COL2A1/COL3A1/COL4A5/COL4A6/COL5A1/COL5A2/COL7A1/COL9A2/COL9A3/ITGA6/ITGB4/LAMB3/LAMC2/MMP13/MMP3/MMP9/TLL2",23
"R-HSA-3214815","R-HSA-3214815","HDACs deacetylate histones","21/1430","49/7620",8.43246622644432e-05,0.0013893491973094,0.00119195763200867,"HDAC1/HDAC2/HIST1H2AE/HIST1H2AG/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BK/HIST1H2BN/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST2H2BF/HIST3H2A/HIST3H2BB/HIST4H4/MTA1/TBL1X/TBL1XR1",21
"R-HSA-1442490","R-HSA-1442490","Collagen degradation","22/1430","53/7620",0.000102606448840815,0.00167067441406691,0.00143331361352865,"COL10A1/COL11A1/COL11A2/COL17A1/COL1A1/COL2A1/COL3A1/COL4A5/COL4A6/COL5A1/COL5A2/COL7A1/COL9A2/COL9A3/MMP1/MMP10/MMP11/MMP12/MMP13/MMP14/MMP3/MMP9",22
"R-HSA-70171","R-HSA-70171","Glycolysis","13/1430","24/7620",0.000107105845618244,0.00172365686436803,0.0014787685906656,"ALDOA/ALDOC/ENO1/ENO2/ENO3/GAPDH/GPI/HK2/PFKFB4/PFKP/PGAM1/PGK1/TPI1",13
"R-HSA-1221632","R-HSA-1221632","Meiotic synapsis","19/1430","43/7620",0.000111111576021494,0.00176756805992813,0.00151644111013001,"ATR/BRCA1/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BK/HIST1H2BN/HIST1H4H/HIST1H4I/HIST2H2BE/HIST3H2BB/HIST4H4/LMNB1/SMC1B/SYCP2",19
"R-HSA-156711","R-HSA-156711","Polo-like kinase mediated events","10/1430","16/7620",0.000139321453985892,0.0021911465035963,0.00187983971406802,"CCNB1/CCNB2/CDC25A/CDC25C/CENPF/FOXM1/LIN9/MYBL2/PKMYT1/PLK1",10
"R-HSA-69273","R-HSA-69273","Cyclin A/B1 associated events during G2/M transition","12/1430","22/7620",0.000181912660540259,0.00282884406952493,0.00242693650017046,"CCNA2/CCNB1/CCNB2/CDC25A/CDC25C/CDK1/CDK2/FOXM1/MNAT1/PKMYT1/PLK1/XPO1",12
"R-HSA-72306","R-HSA-72306","tRNA processing","32/1430","92/7620",0.000187789616547293,0.00288778699223837,0.00247750511655376,"CPSF4/CSTF2/CTU1/GTPBP3/LAGE3/METTL1/NSUN2/NUP107/NUP155/NUP205/NUP35/NUP37/NUP43/NUP85/NUPL2/POP1/POP7/PUS1/PUS7/RAE1/RAN/RPP21/RPP25/RPP40/TPRKB/TRIT1/TRMT1/TRMT6/TRMT61B/TRMU/WDR4/XPOT",32
"R-HSA-3108232","R-HSA-3108232","SUMO E3 ligases SUMOylate target proteins","33/1430","96/7620",0.00019346469864332,0.00294236420793797,0.00252432828304992,"AURKA/AURKB/BIRC5/BLM/BRCA1/CBX2/CBX4/CBX8/CDCA8/CDKN2A/INCENP/MTA1/NOP58/NUP107/NUP155/NUP205/NUP35/NUP37/NUP43/NUP85/NUPL2/PARP1/PCNA/PIAS3/RAE1/RANGAP1/RNF168/SMC6/TDG/TFAP2A/TFAP2B/TFAP2C/TOP2A",33
"R-HSA-5617472","R-HSA-5617472","Activation of anterior HOX genes in hindbrain development during early embryogenesis","26/1430","70/7620",0.000224435577209033,0.003266829625073,0.00280269532786914,"EZH2/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BK/HIST1H2BN/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST3H2BB/HIST4H4/HOXA1/HOXB3/HOXC4/PAX6/PAXIP1/POLR2D/POLR2H/POLR2J/RARG/WDR5",26
"R-HSA-5619507","R-HSA-5619507","Activation of HOX genes during differentiation","26/1430","70/7620",0.000224435577209033,0.003266829625073,0.00280269532786914,"EZH2/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BK/HIST1H2BN/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST3H2BB/HIST4H4/HOXA1/HOXB3/HOXC4/PAX6/PAXIP1/POLR2D/POLR2H/POLR2J/RARG/WDR5",26
"R-HSA-174411","R-HSA-174411","Polymerase switching on the C-strand of the telomere","9/1430","14/7620",0.000226600898848994,0.003266829625073,0.00280269532786914,"PCNA/POLA2/POLD2/PRIM1/PRIM2/RFC2/RFC3/RFC4/RFC5",9
"R-HSA-69091","R-HSA-69091","Polymerase switching","9/1430","14/7620",0.000226600898848994,0.003266829625073,0.00280269532786914,"PCNA/POLA2/POLD2/PRIM1/PRIM2/RFC2/RFC3/RFC4/RFC5",9
"R-HSA-69109","R-HSA-69109","Leading Strand Synthesis","9/1430","14/7620",0.000226600898848994,0.003266829625073,0.00280269532786914,"PCNA/POLA2/POLD2/PRIM1/PRIM2/RFC2/RFC3/RFC4/RFC5",9
"R-HSA-68689","R-HSA-68689","CDC6 association with the ORC:origin complex","5/1430","5/7620",0.000231438266704788,0.00330217073318997,0.00283301535369508,"CDC6/E2F1/E2F2/E2F3/MCM8",5
"R-HSA-4615885","R-HSA-4615885","SUMOylation of DNA replication proteins","18/1430","42/7620",0.000268405157672197,0.00375224988099314,0.0032191495784608,"AURKA/AURKB/BIRC5/CDCA8/INCENP/NUP107/NUP155/NUP205/NUP35/NUP37/NUP43/NUP85/NUPL2/PCNA/PIAS3/RAE1/RANGAP1/TOP2A",18
"R-HSA-5693571","R-HSA-5693571","Nonhomologous End-Joining (NHEJ)","18/1430","42/7620",0.000268405157672197,0.00375224988099314,0.0032191495784608,"BARD1/BRCA1/H2AFX/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BK/HIST1H2BN/HIST1H4H/HIST1H4I/HIST2H2BE/HIST3H2BB/HIST4H4/PAXIP1/PRKDC/RNF168/TDP1",18
"R-HSA-191859","R-HSA-191859","snRNP Assembly","20/1430","49/7620",0.000275780422675359,0.00377901094042274,0.00324210856464622,"CLNS1A/GEMIN6/GEMIN7/NCBP2/NUP107/NUP155/NUP205/NUP35/NUP37/NUP43/NUP85/NUPL2/RAE1/SNRPB/SNRPD1/SNRPD2/SNRPE/SNRPF/SNRPG/WDR77",20
"R-HSA-194441","R-HSA-194441","Metabolism of non-coding RNA","20/1430","49/7620",0.000275780422675359,0.00377901094042274,0.00324210856464622,"CLNS1A/GEMIN6/GEMIN7/NCBP2/NUP107/NUP155/NUP205/NUP35/NUP37/NUP43/NUP85/NUPL2/RAE1/SNRPB/SNRPD1/SNRPD2/SNRPE/SNRPF/SNRPG/WDR77",20
"R-HSA-3214858","R-HSA-3214858","RMTs methylate histone arginines","17/1430","39/7620",0.000309798268706603,0.00420353729303862,0.0036063204035196,"ACTL6A/CARM1/CDK4/DNMT3A/H2AFX/H2AFZ/HIST1H2AE/HIST1H2AG/HIST1H3H/HIST1H4H/HIST1H4I/HIST3H2A/HIST4H4/PRMT3/SMARCB1/WDR5/WDR77",17
