"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-5387390","R-HSA-5387390","Hh mutants abrogate ligand secretion","14/452","53/7444",2.03713284762471e-06,2.89375418954667e-05,2.19715589887926e-05,"PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",14
"R-HSA-174178","R-HSA-174178","APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1","16/452","68/7444",2.04578933482295e-06,2.89375418954667e-05,2.19715589887926e-05,"AURKA/CDC20/PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",16
"R-HSA-4608870","R-HSA-4608870","Asymmetric localization of PCP proteins","15/452","61/7444",2.35858603128577e-06,3.28854280933559e-05,2.49690912184238e-05,"PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1/SCRIB",15
"R-HSA-72203","R-HSA-72203","Processing of Capped Intron-Containing Pre-mRNA","31/452","209/7444",2.80586792800558e-06,3.85708041934288e-05,2.92858565057958e-05,"BCAS2/CDC5L/CPSF3/CSTF1/DHX9/EFTUD2/HNRNPU/LSM4/NCBP2/NUP155/NUP35/NUP37/POLR2D/PPIL1/PRPF19/PRPF6/PUF60/RBM8A/SF3B3/SF3B4/SF3B5/SNRNP40/SNRPB/SNRPB2/SNRPC/SNRPD1/SNRPD3/SNRPE/SNRPF/SNRPG/ZCRB1",31
"R-HSA-5676590","R-HSA-5676590","NIK-->noncanonical NF-kB signaling","14/452","55/7444",3.29702985379478e-06,4.46930713514403e-05,3.39343423548468e-05,"PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",14
"R-HSA-174154","R-HSA-174154","APC/C:Cdc20 mediated degradation of Securin","15/452","63/7444",3.64844681065968e-06,4.81200552324845e-05,3.65363663542592e-05,"CDC20/PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",15
"R-HSA-69615","R-HSA-69615","G1/S DNA Damage Checkpoints","15/452","63/7444",3.64844681065968e-06,4.81200552324845e-05,3.65363663542592e-05,"CHEK1/PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",15
"R-HSA-5607761","R-HSA-5607761","Dectin-1 mediated noncanonical NF-kB signaling","14/452","56/7444",4.15590301026156e-06,5.26774199742244e-05,3.99966605498857e-05,"PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",14
"R-HSA-5610783","R-HSA-5610783","Degradation of GLI2 by the proteasome","14/452","56/7444",4.15590301026156e-06,5.26774199742244e-05,3.99966605498857e-05,"PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",14
"R-HSA-5610785","R-HSA-5610785","GLI3 is processed to GLI3R by the proteasome","14/452","56/7444",4.15590301026156e-06,5.26774199742244e-05,3.99966605498857e-05,"PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",14
"R-HSA-191859","R-HSA-191859","snRNP Assembly","13/452","49/7444",4.49351131778765e-06,5.55147727362119e-05,4.21509922414724e-05,"CLNS1A/NCBP2/NUP155/NUP35/NUP37/PHAX/SNRPB/SNRPD1/SNRPD3/SNRPE/SNRPF/SNRPG/TGS1",13
"R-HSA-194441","R-HSA-194441","Metabolism of non-coding RNA","13/452","49/7444",4.49351131778765e-06,5.55147727362119e-05,4.21509922414724e-05,"CLNS1A/NCBP2/NUP155/NUP35/NUP37/PHAX/SNRPB/SNRPD1/SNRPD3/SNRPE/SNRPF/SNRPG/TGS1",13
"R-HSA-5610780","R-HSA-5610780","Degradation of GLI1 by the proteasome","14/452","57/7444",5.20812292847236e-06,6.35390997273628e-05,4.82436650216387e-05,"PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",14
"R-HSA-5658442","R-HSA-5658442","Regulation of RAS by GAPs","15/452","65/7444",5.53500068152221e-06,6.66933415452553e-05,5.06386027263371e-05,"NRAS/PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",15
"R-HSA-176187","R-HSA-176187","Activation of ATR in response to replication stress","10/452","30/7444",6.15620497719104e-06,7.32738543626641e-05,5.56350231571565e-05,"CDC6/CHEK1/MCM2/MCM3/MCM4/MCM5/RFC2/RFC3/RFC5/RPA1",10
"R-HSA-5678895","R-HSA-5678895","Defective CFTR causes cystic fibrosis","14/452","58/7444",6.49040305222749e-06,7.63208840840245e-05,5.79485573718219e-05,"PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",14
"R-HSA-162906","R-HSA-162906","HIV Infection","30/452","207/7444",6.57718556090051e-06,7.64206322314154e-05,5.80242936700998e-05,"AP1B1/BANF1/CHMP4C/FEN1/GTF2E1/GTF2H3/HMGA1/NCBP2/NUP155/NUP35/NUP37/POLR2D/PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1/RAN/SSRP1/VPS4B/VTA1",30
"R-HSA-5358346","R-HSA-5358346","Hedgehog ligand biogenesis","14/452","59/7444",8.04511127917734e-06,9.23768071585539e-05,7.01394221738805e-05,"PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",14
"R-HSA-111367","R-HSA-111367","SLBP independent Processing of Histone Pre-mRNAs","6/452","10/7444",8.26226421506639e-06,9.37670915570326e-05,7.1195030690413e-05,"NCBP2/SNRPB/SNRPD3/SNRPE/SNRPF/SNRPG",6
"R-HSA-5689603","R-HSA-5689603","UCH proteinases","17/452","84/7444",8.88031828536862e-06,9.96228809944802e-05,7.56411866049548e-05,"ACTL6A/ADRM1/PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1/RUVBL1",17
"R-HSA-1234176","R-HSA-1234176","Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha","14/452","60/7444",9.92092572415862e-06,0.000109677235341591,8.32752088874891e-05,"PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",14
"R-HSA-69656","R-HSA-69656","Cyclin A:Cdk2-associated events at S phase entry","15/452","68/7444",1.00013052719278e-05,0.000109677235341591,8.32752088874891e-05,"CDK4/PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",15
"R-HSA-162909","R-HSA-162909","Host Interactions of HIV factors","21/452","121/7444",1.03060538511065e-05,0.000111763428429777,8.48592036395199e-05,"AP1B1/BANF1/HMGA1/NUP155/NUP35/NUP37/PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1/RAN",21
"R-HSA-69186","R-HSA-69186","Lagging Strand Synthesis","8/452","20/7444",1.14356174237368e-05,0.000122650138522716,9.31252130284639e-05,"FEN1/PCNA/POLD2/PRIM2/RFC2/RFC3/RFC5/RPA1",8
"R-HSA-69202","R-HSA-69202","Cyclin E associated events during G1/S transition ","15/452","69/7444",1.20802446657415e-05,0.000122795736052824,9.32357616276838e-05,"CDK4/PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",15
"R-HSA-174084","R-HSA-174084","Autodegradation of Cdh1 by Cdh1:APC/C","14/452","61/7444",1.21735375475677e-05,0.000122795736052824,9.32357616276838e-05,"PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",14
"R-HSA-69563","R-HSA-69563","p53-Dependent G1 DNA Damage Response","14/452","61/7444",1.21735375475677e-05,0.000122795736052824,9.32357616276838e-05,"PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",14
"R-HSA-69580","R-HSA-69580","p53-Dependent G1/S DNA damage checkpoint","14/452","61/7444",1.21735375475677e-05,0.000122795736052824,9.32357616276838e-05,"PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",14
"R-HSA-5358565","R-HSA-5358565","Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)","7/452","15/7444",1.22040844232828e-05,0.000122795736052824,9.32357616276838e-05,"EXO1/MSH2/PCNA/PMS2/LOC107984056/POLD2/RPA1",7
"R-HSA-5358606","R-HSA-5358606","Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)","7/452","15/7444",1.22040844232828e-05,0.000122795736052824,9.32357616276838e-05,"EXO1/MSH2/PCNA/PMS2/LOC107984056/POLD2/RPA1",7
"R-HSA-73894","R-HSA-73894","DNA Repair","34/452","258/7444",1.33262784416093e-05,0.000132718854683783,0.000100770139880698,"ACTL6A/ASCC2/BRCC3/CHEK1/COPS7A/DCLRE1A/DDB1/EXO1/FEN1/GEN1/GTF2H3/KPNA2/MSH2/PARP1/PCNA/PMS2/LOC107984056/POLD2/POLR2D/PRKDC/PRPF19/RAD51C/RBBP8/RFC2/RFC3/RFC5/RPA1/RUVBL1/SUMO1/SUMO2/TIMELESS/TIPIN/UBE2T/UNG",34
"R-HSA-1236974","R-HSA-1236974","ER-Phagosome pathway","16/452","78/7444",1.36162647693488e-05,0.000134237115301863,0.000101922917571734,"CALR/PDIA3/PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",16
"R-HSA-69473","R-HSA-69473","G2/M DNA damage checkpoint","14/452","62/7444",1.48664010400733e-05,0.000145096074151115,0.000110167856128543,"BRCC3/CCNB1/CDK1/CHEK1/EXO1/RBBP8/RFC2/RFC3/RFC5/RPA1/SFN/SUMO1/YWHAG/YWHAZ",14
"R-HSA-5687128","R-HSA-5687128","MAPK6/MAPK4 signaling","16/452","79/7444",1.61382987493364e-05,0.000155950292864874,0.000118409195617851,"CDK1/PAK1/PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",16
"R-HSA-2514853","R-HSA-2514853","Condensation of Prometaphase Chromosomes","6/452","11/7444",1.72466011257898e-05,0.000163424103871562,0.000124083875243291,"CCNB1/CDK1/CSNK2A1/NCAPD2/NCAPG/SMC2",6
"R-HSA-77588","R-HSA-77588","SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs","6/452","11/7444",1.72466011257898e-05,0.000163424103871562,0.000124083875243291,"NCBP2/SNRPB/SNRPD3/SNRPE/SNRPF/SNRPG",6
"R-HSA-72312","R-HSA-72312","rRNA processing","26/452","176/7444",1.93839542188432e-05,0.000181910954976836,0.000138120483502688,"BOP1/BYSL/DCAF13/DDX49/DDX52/DKC1/EXOSC4/FBL/FCF1/GAR1/HEATR1/HSD17B10/IMP4/ISG20L2/MPHOSPH10/NAT10/NOL11/NOP56/PES1/PNO1/RPL26L1/UTP14A/WDR12/WDR18/WDR3/WDR43",26
"R-HSA-5693538","R-HSA-5693538","Homology Directed Repair","18/452","98/7444",1.99277940596943e-05,0.00018523359049773,0.000140643278376189,"BRCC3/CHEK1/EXO1/FEN1/GEN1/PARP1/PCNA/POLD2/RAD51C/RBBP8/RFC2/RFC3/RFC5/RPA1/SUMO1/SUMO2/TIMELESS/TIPIN",18
"R-HSA-5358508","R-HSA-5358508","Mismatch Repair","7/452","16/7444",2.05673931296802e-05,0.000189375242401584,0.000143787932108191,"EXO1/MSH2/PCNA/PMS2/LOC107984056/POLD2/RPA1",7
"R-HSA-1169091","R-HSA-1169091","Activation of NF-kappaB in B cells","14/452","64/7444",2.18703456468037e-05,0.000199490255619443,0.000151468011169206,"PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",14
"R-HSA-68877","R-HSA-68877","Mitotic Prometaphase","19/452","108/7444",2.22727411659399e-05,0.000201279586832938,0.000152826606050893,"CCNB1/CDC20/CDCA5/CDK1/CENPE/CENPF/CENPH/CKAP5/CSNK2A1/MAD2L1/NCAPD2/NCAPG/NUP37/SMC2/SPC25/TUBA1C/ZW10/ZWILCH/ZWINT",19
"R-HSA-5619084","R-HSA-5619084","ABC transporter disorders","14/452","65/7444",2.63545579902144e-05,0.000235982097233479,0.000179175362869251,"PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",14
"R-HSA-1236975","R-HSA-1236975","Antigen processing-Cross presentation","17/452","91/7444",2.68950924600375e-05,0.000238632820372697,0.000181187991309727,"CALR/MRC1/PDIA3/PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",17
"R-HSA-8868773","R-HSA-8868773","rRNA processing in the nucleus and cytosol","25/452","170/7444",3.02990134232587e-05,0.000266412946856761,0.000202280753437403,"BOP1/BYSL/DCAF13/DDX49/DDX52/DKC1/EXOSC4/FBL/FCF1/GAR1/HEATR1/IMP4/ISG20L2/MPHOSPH10/NAT10/NOL11/NOP56/PES1/PNO1/RPL26L1/UTP14A/WDR12/WDR18/WDR3/WDR43",25
"R-HSA-5619115","R-HSA-5619115","Disorders of transmembrane transporters","14/452","66/7444",3.16271081114388e-05,0.000275607656399681,0.000209262068707264,"PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",14
"R-HSA-75035","R-HSA-75035","Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex","6/452","12/7444",3.27295640825922e-05,0.000282690748182389,0.00021464008490121,"CCNB1/CDK1/CHEK1/SFN/YWHAG/YWHAZ",6
"R-HSA-1234174","R-HSA-1234174","Regulation of Hypoxia-inducible Factor (HIF) by oxygen","14/452","68/7444",4.50110243787079e-05,0.000378713446496715,0.000287547741947463,"PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",14
"R-HSA-2262749","R-HSA-2262749","Cellular response to hypoxia","14/452","68/7444",4.50110243787079e-05,0.000378713446496715,0.000287547741947463,"PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",14
"R-HSA-70326","R-HSA-70326","Glucose metabolism","14/452","68/7444",4.50110243787079e-05,0.000378713446496715,0.000287547741947463,"ALDOA/ENO1/GAPDH/GNPDA1/GOT1/GOT2/GPI/MDH1/MDH2/PGK1/SLC25A1/SLC25A10/SLC25A11/TPI1",14
"R-HSA-4086400","R-HSA-4086400","PCP/CE pathway","16/452","86/7444",4.87614924877922e-05,0.00040676253562466,0.000308844720750389,"CLTC/PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1/SCRIB",16
"R-HSA-110373","R-HSA-110373","Resolution of AP sites via the multiple-nucleotide patch replacement pathway","8/452","24/7444",5.37823926373924e-05,0.000441106010202478,0.000334920870559259,"FEN1/PARP1/PCNA/POLD2/RFC2/RFC3/RFC5/RPA1",8
"R-HSA-174417","R-HSA-174417","Telomere C-strand (Lagging Strand) Synthesis","8/452","24/7444",5.37823926373924e-05,0.000441106010202478,0.000334920870559259,"FEN1/PCNA/POLD2/PRIM2/RFC2/RFC3/RFC5/RPA1",8
"R-HSA-5693532","R-HSA-5693532","DNA Double-Strand Break Repair","20/452","126/7444",6.34772783217729e-05,0.000516281863683753,0.000392000034548492,"BRCC3/CHEK1/EXO1/FEN1/GEN1/KPNA2/PARP1/PCNA/POLD2/PRKDC/RAD51C/RBBP8/RFC2/RFC3/RFC5/RPA1/SUMO1/SUMO2/TIMELESS/TIPIN",20
"R-HSA-68962","R-HSA-68962","Activation of the pre-replicative complex","8/452","25/7444",7.49364437061625e-05,0.000604446025266237,0.000458940899253053,"CDC6/CDT1/MCM2/MCM3/MCM4/MCM5/PRIM2/RPA1",8
"R-HSA-174411","R-HSA-174411","Polymerase switching on the C-strand of the telomere","6/452","14/7444",9.5788416772825e-05,0.000753947538469978,0.000572453696163572,"PCNA/POLD2/PRIM2/RFC2/RFC3/RFC5",6
"R-HSA-69091","R-HSA-69091","Polymerase switching","6/452","14/7444",9.5788416772825e-05,0.000753947538469978,0.000572453696163572,"PCNA/POLD2/PRIM2/RFC2/RFC3/RFC5",6
"R-HSA-69109","R-HSA-69109","Leading Strand Synthesis","6/452","14/7444",9.5788416772825e-05,0.000753947538469978,0.000572453696163572,"PCNA/POLD2/PRIM2/RFC2/RFC3/RFC5",6
"R-HSA-157579","R-HSA-157579","Telomere Maintenance","11/452","48/7444",0.000106501247042403,0.000831561736907084,0.0006313842350977,"DKC1/FEN1/PCNA/POLD2/PRIM2/RFC2/RFC3/RFC5/RPA1/RUVBL1/RUVBL2",11
"R-HSA-5693567","R-HSA-5693567","HDR through Homologous Recombination (HR) or Single Strand Annealing (SSA)","16/452","93/7444",0.000129562655693471,0.0010035964441018,0.00076200592822225,"BRCC3/CHEK1/EXO1/GEN1/PCNA/POLD2/RAD51C/RBBP8/RFC2/RFC3/RFC5/RPA1/SUMO1/SUMO2/TIMELESS/TIPIN",16
"R-HSA-379724","R-HSA-379724","tRNA Aminoacylation","10/452","42/7444",0.000155881543472458,0.00119795579865448,0.000909578173266562,"AARS2/AIMP2/DARS/EARS2/EPRS/FARSA/IARS2/TARS/TARS2/VARS",10
"R-HSA-5651801","R-HSA-5651801","PCNA-Dependent Long Patch Base Excision Repair","7/452","21/7444",0.000160156558478912,0.00121398588822555,0.00092174942332915,"FEN1/PCNA/POLD2/RFC2/RFC3/RFC5/RPA1",7
"R-HSA-2871837","R-HSA-2871837","FCERI mediated NF-kB activation","14/452","76/7444",0.000160455102029812,0.00121398588822555,0.00092174942332915,"PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",14
"R-HSA-113510","R-HSA-113510","E2F mediated regulation of DNA replication","8/452","28/7444",0.000183197682200105,0.00136489265517025,0.00103632919460726,"CCNB1/CDC6/CDK1/CDT1/DHFR/PCNA/PRIM2/RRM2",8
"R-HSA-75067","R-HSA-75067","Processing of Capped Intronless Pre-mRNA","8/452","28/7444",0.000183197682200105,0.00136489265517025,0.00103632919460726,"CPSF3/CSTF1/NCBP2/SNRPB/SNRPD3/SNRPE/SNRPF/SNRPG",8
"R-HSA-5628897","R-HSA-5628897","TP53 Regulates Metabolic Genes","13/452","68/7444",0.000185850288668613,0.00137416577076187,0.00104337004164835,"COX6A1/COX6B1/COX8A/CYCS/GPI/LRPPRC/MLST8/PRDX5/PRKAG1/SFN/TACO1/YWHAG/YWHAZ",13
"R-HSA-382556","R-HSA-382556","ABC-family proteins mediated transport","16/452","96/7444",0.000190357794612616,0.0013969113349016,0.00106064018525747,"ABCE1/PEX3/PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",16
"R-HSA-195253","R-HSA-195253","Degradation of beta-catenin by the destruction complex","14/452","78/7444",0.000213746391647374,0.00155683938990923,0.00118206959717008,"PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",14
"R-HSA-73884","R-HSA-73884","Base Excision Repair","9/452","36/7444",0.000223392043563635,0.0016031664302802,0.00121724457173993,"FEN1/PARP1/PCNA/POLD2/RFC2/RFC3/RFC5/RPA1/UNG",9
"R-HSA-73933","R-HSA-73933","Resolution of Abasic Sites (AP sites)","9/452","36/7444",0.000223392043563635,0.0016031664302802,0.00121724457173993,"FEN1/PARP1/PCNA/POLD2/RFC2/RFC3/RFC5/RPA1/UNG",9
"R-HSA-1428517","R-HSA-1428517","The citric acid (TCA) cycle and respiratory electron transport","20/452","139/7444",0.000253400665967432,0.00180524854003075,0.00137068051356951,"ATP5F1/ATP5G2/ATP5G3/COX6A1/COX6B1/COX8A/CYC1/CYCS/DLAT/DLD/FH/LRPPRC/MDH2/NDUFAF1/NDUFB5/NDUFB9/SDHC/TACO1/UQCRC1/UQCRH",20
"R-HSA-5632684","R-HSA-5632684","Hedgehog 'on' state","14/452","80/7444",0.00028162285411828,0.00199176743202493,0.00151229968954439,"PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",14
"R-HSA-6791226","R-HSA-6791226","Major pathway of rRNA processing in the nucleolus and cytosol","22/452","162/7444",0.00029413104627066,0.00206526547597241,0.00156810493430174,"BOP1/BYSL/DCAF13/DDX49/DDX52/EXOSC4/FBL/FCF1/HEATR1/IMP4/ISG20L2/MPHOSPH10/NOL11/NOP56/PES1/PNO1/RPL26L1/UTP14A/WDR12/WDR18/WDR3/WDR43",22
"R-HSA-69205","R-HSA-69205","G1/S-Specific Transcription","6/452","17/7444",0.000337494352700738,0.00235281777311372,0.00178643627294225,"CDC6/CDK1/CDT1/DHFR/PCNA/RRM2",6
"R-HSA-202424","R-HSA-202424","Downstream TCR signaling","15/452","91/7444",0.000339984756282986,0.00235336966051202,0.00178685530737755,"PIK3R2/PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",15
"R-HSA-163200","R-HSA-163200","Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.","16/452","101/7444",0.00034715904862816,0.00238610726381045,0.00181171215888973,"ATP5F1/ATP5G2/ATP5G3/COX6A1/COX6B1/COX8A/CYC1/CYCS/LRPPRC/NDUFAF1/NDUFB5/NDUFB9/SDHC/TACO1/UQCRC1/UQCRH",16
"R-HSA-5696399","R-HSA-5696399","Global Genome Nucleotide Excision Repair (GG-NER)","14/452","83/7444",0.000417764507509368,0.0028513157995045,0.00216493348021049,"ACTL6A/COPS7A/DDB1/GTF2H3/PARP1/PCNA/POLD2/RFC2/RFC3/RFC5/RPA1/RUVBL1/SUMO1/SUMO2",14
"R-HSA-5693607","R-HSA-5693607","Processing of DNA double-strand break ends","12/452","65/7444",0.000457847852189215,0.00310319099817134,0.00235617608144157,"BRCC3/CHEK1/EXO1/RBBP8/RFC2/RFC3/RFC5/RPA1/SUMO1/SUMO2/TIMELESS/TIPIN",12
"R-HSA-5685942","R-HSA-5685942","HDR through Homologous Recombination (HRR)","11/452","57/7444",0.00052970308862106,0.0035654497551321,0.00270715770881471,"CHEK1/EXO1/GEN1/PCNA/POLD2/RAD51C/RBBP8/RFC2/RFC3/RFC5/RPA1",11
"R-HSA-5668541","R-HSA-5668541","TNFR2 non-canonical NF-kB pathway","14/452","85/7444",0.000536855794688534,0.00358884421654801,0.00272492054405716,"PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",14
"R-HSA-5693616","R-HSA-5693616","Presynaptic phase of homologous DNA pairing and strand exchange","8/452","33/7444",0.000625569969642454,0.00415344415218391,0.00315360729415172,"CHEK1/EXO1/RAD51C/RBBP8/RFC2/RFC3/RFC5/RPA1",8
"R-HSA-5696400","R-HSA-5696400","Dual Incision in GG-NER","9/452","41/7444",0.000633839779728238,0.00417991638523486,0.00317370700518264,"DDB1/GTF2H3/PARP1/PCNA/POLD2/RFC2/RFC3/RFC5/RPA1",9
"R-HSA-3700989","R-HSA-3700989","Transcriptional Regulation by TP53","34/452","314/7444",0.000659987239613786,0.00432313789169836,0.00328245154848538,"AURKA/CCNB1/CDK1/CHEK1/COX6A1/COX6B1/COX8A/CSNK2A1/CYCS/EXO1/GPI/GTF2H3/LRPPRC/MLST8/MSH2/PCNA/PERP/PMS2/LOC107984056/POLR2D/PRDX5/PRKAG1/RBBP8/RFC2/RFC3/RFC5/RPA1/SFN/SSRP1/TACO1/TPX2/TRIAP1/YWHAG/YWHAZ",34
"R-HSA-5696398","R-HSA-5696398","Nucleotide Excision Repair","16/452","107/7444",0.000672346925449416,0.00437473732825753,0.00332162972292203,"ACTL6A/COPS7A/DDB1/GTF2H3/PARP1/PCNA/POLD2/POLR2D/PRPF19/RFC2/RFC3/RFC5/RPA1/RUVBL1/SUMO1/SUMO2",16
"R-HSA-73886","R-HSA-73886","Chromosome Maintenance","12/452","68/7444",0.000701313993738743,0.00453299640986101,0.0034417919246572,"CENPH/DKC1/FEN1/PCNA/POLD2/PRIM2/RFC2/RFC3/RFC5/RPA1/RUVBL1/RUVBL2",12
"R-HSA-15869","R-HSA-15869","Metabolism of nucleotides","13/452","78/7444",0.000749502319387839,0.00481259384027981,0.00365408332997949,"ADSL/ATIC/CAD/DCTPP1/HPRT1/ITPA/NME1/NUDT15/PAICS/RRM1/RRM2/TK1/UMPS",13
"R-HSA-202403","R-HSA-202403","TCR signaling","16/452","110/7444",0.000915095823431095,0.00583747401090686,0.00443224946470926,"PAK1/PIK3R2/PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",16
"R-HSA-2500257","R-HSA-2500257","Resolution of Sister Chromatid Cohesion","15/452","100/7444",0.000949828213717522,0.00601969049732663,0.00457060193067078,"CCNB1/CDC20/CDCA5/CDK1/CENPE/CENPF/CENPH/CKAP5/MAD2L1/NUP37/SPC25/TUBA1C/ZW10/ZWILCH/ZWINT",15
"R-HSA-69166","R-HSA-69166","Removal of the Flap Intermediate","5/452","14/7444",0.00102201002655224,0.00643536636074186,0.00488621432049425,"FEN1/PCNA/POLD2/PRIM2/RPA1",5
