"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-195258","R-HSA-195258","RHO GTPase Effectors","77/1375","239/7582",6.92954647718336e-08,2.27190130930512e-06,1.93818893948287e-06,"AURKB/BIRC5/BUB1/BUB1B/CDC20/CDC25C/CDCA8/CDH1/CENPA/CENPE/CENPF/CENPH/CENPI/CENPK/CENPL/CENPM/CENPN/CENPO/CENPP/CENPQ/CKAP5/DIAPH3/DSN1/DVL3/ERCC6L/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BJ/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST4H4/INCENP/IQGAP3/KDM1A/KIF14/KIF18A/KIF2C/KIF5A/KLC3/KNTC1/MAD2L1/MEN1/NDC80/NDE1/NUF2/NUP107/NUP37/NUP43/NUP85/PAK1/PFN2/PLK1/PRC1/RANGAP1/RCC2/RHOD/RTKN/SFN/SKA1/SPC24/SPC25/TUBA1C/TUBB2A/TUBB2B/TUBB3/WASF1/WIPF3/XPO1/YWHAG/YWHAZ/ZWILCH/ZWINT",77
"R-HSA-73884","R-HSA-73884","Base Excision Repair","21/1375","36/7582",7.97867670102829e-08,2.49696314029908e-06,2.13019215271473e-06,"FEN1/LIG1/LIG3/MUTYH/PARP1/PARP2/PCNA/POLB/POLD1/POLD2/POLE/POLE2/POLE3/RFC2/RFC3/RFC4/RFC5/RPA3/SMUG1/TDG/UNG",21
"R-HSA-73933","R-HSA-73933","Resolution of Abasic Sites (AP sites)","21/1375","36/7582",7.97867670102829e-08,2.49696314029908e-06,2.13019215271473e-06,"FEN1/LIG1/LIG3/MUTYH/PARP1/PARP2/PCNA/POLB/POLD1/POLD2/POLE/POLE2/POLE3/RFC2/RFC3/RFC4/RFC5/RPA3/SMUG1/TDG/UNG",21
"R-HSA-983189","R-HSA-983189","Kinesins","24/1375","45/7582",9.93009434645895e-08,3.03860887001644e-06,2.59227726097034e-06,"CENPE/KIF11/KIF15/KIF18A/KIF18B/KIF1A/KIF20A/KIF20B/KIF21A/KIF22/KIF23/KIF26B/KIF2C/KIF3C/KIF4A/KIF5A/KIFC1/KIFC2/KLC3/RACGAP1/TUBA1C/TUBB2A/TUBB2B/TUBB3",24
"R-HSA-5693554","R-HSA-5693554","Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)","15/1375","21/7582",1.27391233393397e-07,3.81342887788496e-06,3.25328641800987e-06,"BARD1/BLM/BRCA1/BRCA2/BRIP1/DNA2/EXO1/PALB2/RAD51/RAD51AP1/RAD51C/RBBP8/RMI1/XRCC2/XRCC3",15
"R-HSA-2299718","R-HSA-2299718","Condensation of Prophase Chromosomes","18/1375","29/7582",1.84098224170929e-07,5.39368626985893e-06,4.6014248191435e-06,"CCNB1/CDK1/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BJ/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST4H4/NCAPD3/NCAPG2/PLK1/SMC2/SMC4",18
"R-HSA-110373","R-HSA-110373","Resolution of AP sites via the multiple-nucleotide patch replacement pathway","16/1375","24/7582",2.13698816408222e-07,6.13048479571088e-06,5.22999734893807e-06,"FEN1/LIG1/PARP1/PARP2/PCNA/POLB/POLD1/POLD2/POLE/POLE2/POLE3/RFC2/RFC3/RFC4/RFC5/RPA3",16
"R-HSA-1538133","R-HSA-1538133","G0 and Early G1","16/1375","25/7582",4.93767491064348e-07,1.38758741876654e-05,1.18376910854525e-05,"CCNA1/CCNA2/CCNE1/CCNE2/CDC25A/CDC6/CDK1/CDK2/E2F1/HDAC1/LIN9/MYBL2/PCNA/RBL1/TFDP1/TOP2A",16
"R-HSA-69186","R-HSA-69186","Lagging Strand Synthesis","14/1375","20/7582",5.08516012359425e-07,1.40045309803786e-05,1.19474498903814e-05,"DNA2/FEN1/LIG1/PCNA/POLA2/POLD1/POLD2/PRIM1/PRIM2/RFC2/RFC3/RFC4/RFC5/RPA3",14
"R-HSA-68874","R-HSA-68874","M/G1 Transition","32/1375","75/7582",6.44238704380803e-07,1.70599364602378e-05,1.45540565605056e-05,"CDC45/CDC6/CDC7/CDK2/CDT1/DBF4/E2F1/E2F2/E2F3/GMNN/MCM10/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/POLA2/POLE/POLE2/POLE3/PRIM1/PRIM2/PSMB4/PSMC4/PSMD11/PSMD14/PSMD2/PSMD7/PSME4/RPA3",32
"R-HSA-69002","R-HSA-69002","DNA Replication Pre-Initiation","32/1375","75/7582",6.44238704380803e-07,1.70599364602378e-05,1.45540565605056e-05,"CDC45/CDC6/CDC7/CDK2/CDT1/DBF4/E2F1/E2F2/E2F3/GMNN/MCM10/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/POLA2/POLE/POLE2/POLE3/PRIM1/PRIM2/PSMB4/PSMC4/PSMD11/PSMD14/PSMD2/PSMD7/PSME4/RPA3",32
"R-HSA-5334118","R-HSA-5334118","DNA methylation","14/1375","21/7582",1.27076557029148e-06,3.24045220424327e-05,2.76447246870427e-05,"DNMT3A/DNMT3B/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BJ/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST4H4/UHRF1",14
"R-HSA-5651801","R-HSA-5651801","PCNA-Dependent Long Patch Base Excision Repair","14/1375","21/7582",1.27076557029148e-06,3.24045220424327e-05,2.76447246870427e-05,"FEN1/LIG1/PCNA/POLB/POLD1/POLD2/POLE/POLE2/POLE3/RFC2/RFC3/RFC4/RFC5/RPA3",14
"R-HSA-70263","R-HSA-70263","Gluconeogenesis","15/1375","24/7582",1.77013928923983e-06,4.43178509324226e-05,3.78081425223282e-05,"ALDOA/ALDOC/ENO1/ENO2/ENO3/GAPDH/GOT2/GPI/MDH2/PC/PGAM1/PGK1/SLC25A10/SLC25A13/TPI1",15
"R-HSA-212300","R-HSA-212300","PRC2 methylates histones and DNA","17/1375","30/7582",2.47062387221188e-06,6.07508762863529e-05,5.18273729584298e-05,"AEBP2/DNMT3A/DNMT3B/EED/EZH2/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BJ/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST4H4/JARID2",17
"R-HSA-194315","R-HSA-194315","Signaling by Rho GTPases","99/1375","360/7582",4.70800081474866e-06,0.000113735388103665,9.70291580657342e-05,"ARHGAP11A/ARHGAP11B/LOC100288637/ARHGAP33/ARHGAP39/ARHGEF16/ARHGEF19/ARHGEF35/ARHGEF4/ARHGEF5/LOC102725117/AURKB/BIRC5/BUB1/BUB1B/CDC20/CDC25C/CDCA8/CDH1/CENPA/CENPE/CENPF/CENPH/CENPI/CENPK/CENPL/CENPM/CENPN/CENPO/CENPP/CENPQ/CKAP5/DEPDC1B/DEPDC7/DIAPH3/DSN1/DVL3/ECT2/ERCC6L/FGD1/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BJ/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST4H4/INCENP/IQGAP3/KDM1A/KIF14/KIF18A/KIF2C/KIF5A/KLC3/KNTC1/MAD2L1/MEN1/NDC80/NDE1/NET1/NGEF/NUF2/NUP107/NUP37/NUP43/NUP85/PAK1/PFN2/PLEKHG5/PLK1/PRC1/RAC3/RACGAP1/RANGAP1/RCC2/RHOD/RHOV/RTKN/SFN/SKA1/SPC24/SPC25/SRGAP3/TUBA1C/TUBB2A/TUBB2B/TUBB3/WASF1/WIPF3/XPO1/YWHAG/YWHAZ/ZWILCH/ZWINT",99
"R-HSA-389957","R-HSA-389957","Prefoldin mediated transfer of substrate  to CCT/TriC","14/1375","23/7582",6.2001622735392e-06,0.000147200404321784,0.000125578604306166,"CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/PFDN2/PFDN4/PFDN6/TCP1/TUBA1C/TUBB2A/TUBB2B/TUBB3",14
"R-HSA-2514853","R-HSA-2514853","Condensation of Prometaphase Chromosomes","9/1375","11/7582",8.01663639845628e-06,0.000187100141028378,0.000159617595373367,"CCNB1/CCNB2/CDK1/CSNK2A1/NCAPD2/NCAPG/NCAPH/SMC2/SMC4",9
"R-HSA-389958","R-HSA-389958","Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding","14/1375","24/7582",1.24021944515583e-05,0.000284630362663262,0.000242821912419983,"CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/PFDN2/PFDN4/PFDN6/TCP1/TUBA1C/TUBB2A/TUBB2B/TUBB3",14
"R-HSA-5685938","R-HSA-5685938","HDR through Single Strand Annealing (SSA)","17/1375","33/7582",1.38573139610318e-05,0.000312811824989193,0.000266863889223666,"ATR/BARD1/BLM/BRCA1/BRIP1/DNA2/EXO1/RAD51/RAD9A/RBBP8/RFC2/RFC3/RFC4/RFC5/RMI1/RPA3/TOPBP1",17
"R-HSA-15869","R-HSA-15869","Metabolism of nucleotides","30/1375","78/7582",1.77683500652334e-05,0.000388898910338227,0.000331774784189474,"ADA/ADSL/ADSSL1/ATIC/CAD/DCTPP1/DGUOK/DTYMK/ENTPD2/ENTPD3/ENTPD7/GART/GDA/GMPS/GSR/HPRT1/NME1/NME4/NT5M/NUDT1/PAICS/PPAT/RRM1/RRM2/TK1/TXN/TYMS/UCK2/UMPS/XDH",30
"R-HSA-174411","R-HSA-174411","Polymerase switching on the C-strand of the telomere","10/1375","14/7582",1.83576101466846e-05,0.000388898910338227,0.000331774784189474,"PCNA/POLA2/POLD1/POLD2/PRIM1/PRIM2/RFC2/RFC3/RFC4/RFC5",10
"R-HSA-69091","R-HSA-69091","Polymerase switching","10/1375","14/7582",1.83576101466846e-05,0.000388898910338227,0.000331774784189474,"PCNA/POLA2/POLD1/POLD2/PRIM1/PRIM2/RFC2/RFC3/RFC4/RFC5",10
"R-HSA-69109","R-HSA-69109","Leading Strand Synthesis","10/1375","14/7582",1.83576101466846e-05,0.000388898910338227,0.000331774784189474,"PCNA/POLA2/POLD1/POLD2/PRIM1/PRIM2/RFC2/RFC3/RFC4/RFC5",10
"R-HSA-5578749","R-HSA-5578749","Transcriptional regulation by small RNAs","24/1375","57/7582",2.10653652177267e-05,0.000435003293436474,0.000371107040840198,"H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BJ/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST4H4/NUP107/NUP155/NUP205/NUP35/NUP37/NUP43/NUP85/NUPL2/POLR2D/POLR2H/POLR2J/RAE1/RAN",24
"R-HSA-69273","R-HSA-69273","Cyclin A/B1 associated events during G2/M transition","13/1375","22/7582",2.11657375891385e-05,0.000435003293436474,0.000371107040840198,"CCNA1/CCNA2/CCNB1/CCNB2/CDC25A/CDC25C/CDK1/CDK2/FOXM1/MNAT1/PKMYT1/PLK1/XPO1",13
"R-HSA-427359","R-HSA-427359","SIRT1 negatively regulates rRNA Expression","14/1375","25/7582",2.3497191225265e-05,0.000475818122311616,0.000405926709092813,"H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BJ/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST4H4/SUV39H1/TAF1A/TAF1D",14
"R-HSA-2990846","R-HSA-2990846","SUMOylation","36/1375","102/7582",2.51172240575039e-05,0.000501252427930187,0.000427625050315399,"AURKA/AURKB/BIRC5/BLM/BRCA1/CBX2/CBX8/CDCA8/CDKN2A/INCENP/MTA1/NOP58/NUP107/NUP155/NUP205/NUP35/NUP37/NUP43/NUP85/NUPL2/PARP1/PCNA/PIAS3/RAE1/RANGAP1/RNF168/SENP1/SENP2/SENP5/SMC6/TDG/TFAP2A/TFAP2B/TFAP2C/TOP2A/UBA2",36
"R-HSA-389960","R-HSA-389960","Formation of tubulin folding intermediates by CCT/TriC","11/1375","17/7582",2.84035331522416e-05,0.000558314866014153,0.00047630576804785,"CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/TCP1/TUBA1C/TUBB2A/TUBB2B/TUBB3",11
"R-HSA-68875","R-HSA-68875","Mitotic Prophase","33/1375","91/7582",2.87874767516375e-05,0.000558314866014153,0.00047630576804785,"CCNB1/CCNB2/CDK1/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BJ/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST4H4/LMNB1/LPIN3/MASTL/NCAPD3/NCAPG2/NUP107/NUP155/NUP205/NUP35/NUP37/NUP43/NUP85/NUPL2/PLK1/RAE1/SMC2/SMC4/TMPO/VRK1",33
"R-HSA-6804756","R-HSA-6804756","Regulation of TP53 Activity through Phosphorylation","31/1375","84/7582",3.36703885936272e-05,0.000643946181853119,0.000549358971790759,"ATR/AURKA/AURKB/BARD1/BLM/BRCA1/BRIP1/CCNA1/CCNA2/CDK2/CDK5/CDK5R1/CHEK1/CHEK2/CSNK2A1/DNA2/EXO1/RAD9A/RBBP8/RFC2/RFC3/RFC4/RFC5/RMI1/RPA3/SSRP1/TAF2/TAF4B/TAF5/TOPBP1/TPX2",31
"R-HSA-5358565","R-HSA-5358565","Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)","10/1375","15/7582",4.61045638026137e-05,0.000857918707516204,0.000731901752542204,"EXO1/LIG1/MSH2/MSH6/PCNA/PMS2/LOC107984056/POLD1/POLD2/RPA3",10
"R-HSA-69183","R-HSA-69183","Processive synthesis on the lagging strand","10/1375","15/7582",4.61045638026137e-05,0.000857918707516204,0.000731901752542204,"DNA2/FEN1/LIG1/PCNA/POLA2/POLD1/POLD2/PRIM1/PRIM2/RPA3",10
"R-HSA-211000","R-HSA-211000","Gene Silencing by RNA","28/1375","74/7582",4.75534613430691e-05,0.000873081550258749,0.000744837373457757,"H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BJ/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST4H4/NUP107/NUP155/NUP205/NUP35/NUP37/NUP43/NUP85/NUPL2/PLD6/POLR2D/POLR2H/POLR2J/RAE1/RAN/TARBP2/TDRD12/XPO5",28
"R-HSA-1500620","R-HSA-1500620","Meiosis","24/1375","60/7582",5.77737248147323e-05,0.00104676867197219,0.000893012145335751,"ATR/BLM/BRCA1/BRCA2/CDK2/CDK4/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BJ/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST4H4/LMNB1/MND1/PSMC3IP/RAD51/RAD51C/RBBP8/RPA3",24
"R-HSA-72306","R-HSA-72306","tRNA processing","32/1375","90/7582",5.92321163542048e-05,0.00105925485999662,0.000903664276846105,"CPSF4/CSTF2/CTU1/GTPBP3/LAGE3/METTL1/NSUN2/NUP107/NUP155/NUP205/NUP35/NUP37/NUP43/NUP85/NUPL2/POP1/POP7/PUS1/PUS7/RAE1/RAN/RPP40/TPRKB/TRIT1/TRMT1/TRMT6/TRMT61B/TRMU/TSEN15/TSEN54/WDR4/XPOT",32
"R-HSA-2559586","R-HSA-2559586","DNA Damage/Telomere Stress Induced Senescence","19/1375","43/7582",6.85500260250892e-05,0.00121017161328907,0.0010324133474224,"CCNA1/CCNA2/CCNE1/CCNE2/CDK2/H1F0/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BJ/HIST1H4H/HIST1H4I/HIST2H2BE/HIST4H4/HMGA1/HMGA2/LMNB1",19
"R-HSA-3700989","R-HSA-3700989","Transcriptional Regulation by TP53","84/1375","314/7582",7.35062844307722e-05,0.001257497919088,0.00107278804242802,"ATR/AURKA/AURKB/BARD1/BID/BIRC5/BLM/BRCA1/BRIP1/CARM1/CASP2/CCNA1/CCNA2/CCNB1/CCNE1/CCNE2/CDC25C/CDK1/CDK2/CDK5/CDK5R1/CDKN2A/CENPJ/CHEK1/CHEK2/COX5A/CSNK2A1/CYCS/DDIT4/DNA2/E2F1/E2F7/EXO1/FANCD2/FANCI/G6PD/GPI/GPX2/GSR/GTF2H4/HDAC1/HDAC2/IGFBP3/LRPPRC/MAP2K6/MNAT1/MSH2/NDRG1/PCNA/PERP/PMAIP1/PMS2/LOC107984056/POLR2D/POLR2H/POLR2J/PRDX1/PRR5/RAD9A/RBBP8/RBL1/RFC2/RFC3/RFC4/RFC5/RMI1/RPA3/SESN3/SFN/SSRP1/TACO1/TAF2/TAF4B/TAF5/TFDP1/TOPBP1/TP53AIP1/TP63/TP73/TPX2/TXN/YWHAG/YWHAZ/ZNF385A",84
"R-HSA-5696397","R-HSA-5696397","Gap-filling DNA repair synthesis and ligation in GG-NER","13/1375","24/7582",7.39704658287059e-05,0.001257497919088,0.00107278804242802,"LIG1/LIG3/PCNA/POLD1/POLD2/POLE/POLE2/POLE3/RFC2/RFC3/RFC4/RFC5/RPA3",13
"R-HSA-70171","R-HSA-70171","Glycolysis","13/1375","24/7582",7.39704658287059e-05,0.001257497919088,0.00107278804242802,"ALDOA/ALDOC/ENO1/ENO2/ENO3/GAPDH/GPI/HK2/PFKFB4/PFKP/PGAM1/PGK1/TPI1",13
"R-HSA-156711","R-HSA-156711","Polo-like kinase mediated events","10/1375","16/7582",0.000102958867547186,0.00170812482665633,0.00145722379432669,"CCNB1/CCNB2/CDC25A/CDC25C/CENPF/FOXM1/LIN9/MYBL2/PKMYT1/PLK1",10
"R-HSA-5358508","R-HSA-5358508","Mismatch Repair","10/1375","16/7582",0.000102958867547186,0.00170812482665633,0.00145722379432669,"EXO1/LIG1/MSH2/MSH6/PCNA/PMS2/LOC107984056/POLD1/POLD2/RPA3",10
"R-HSA-5625886","R-HSA-5625886","Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3","12/1375","22/7582",0.000129075990121575,0.00211592426663581,0.00180512286936939,"H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BJ/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST4H4/KDM1A",12
"R-HSA-73777","R-HSA-73777","RNA Polymerase I Chain Elongation","19/1375","45/7582",0.000144495023280508,0.00234081937714423,0.00199698385115847,"CBX3/GTF2H4/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BJ/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST4H4/MNAT1/POLR1B/POLR1C/POLR2H/TAF1A/TAF1D",19
"R-HSA-212165","R-HSA-212165","Epigenetic regulation of gene expression","34/1375","102/7582",0.000153933987597436,0.00246473373164732,0.0021026968195684,"AEBP2/CBX3/DNMT3A/DNMT3B/EED/EZH2/GTF2H4/H2AFX/H2AFZ/HDAC1/HDAC2/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BJ/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST4H4/JARID2/KAT2A/MNAT1/MTA1/POLR1B/POLR1C/POLR2H/SUV39H1/TAF1A/TAF1D/TDG/TET1/TET3/UHRF1",34
"R-HSA-211958","R-HSA-211958","Miscellaneous substrates","7/1375","9/7582",0.000162679188846466,0.00257481888553545,0.00219661191473268,"CYP2D6/LOC107987478/LOC107987479/CYP2S1/CYP2W1/CYP4F11/CYP4F3",7
"R-HSA-191859","R-HSA-191859","snRNP Assembly","20/1375","49/7582",0.000170345993377409,0.00260393795861073,0.00222145377961975,"CLNS1A/GEMIN6/GEMIN7/NCBP2/NUP107/NUP155/NUP205/NUP35/NUP37/NUP43/NUP85/NUPL2/RAE1/SNRPB/SNRPD1/SNRPD2/SNRPE/SNRPF/SNRPG/WDR77",20
"R-HSA-194441","R-HSA-194441","Metabolism of non-coding RNA","20/1375","49/7582",0.000170345993377409,0.00260393795861073,0.00222145377961975,"CLNS1A/GEMIN6/GEMIN7/NCBP2/NUP107/NUP155/NUP205/NUP35/NUP37/NUP43/NUP85/NUPL2/RAE1/SNRPB/SNRPD1/SNRPD2/SNRPE/SNRPF/SNRPG/WDR77",20
"R-HSA-4615885","R-HSA-4615885","SUMOylation of DNA replication proteins","18/1375","42/7582",0.000171278765563261,0.00260393795861073,0.00222145377961975,"AURKA/AURKB/BIRC5/CDCA8/INCENP/NUP107/NUP155/NUP205/NUP35/NUP37/NUP43/NUP85/NUPL2/PCNA/PIAS3/RAE1/RANGAP1/TOP2A",18
"R-HSA-69166","R-HSA-69166","Removal of the Flap Intermediate","9/1375","14/7582",0.000172083045921261,0.00260393795861073,0.00222145377961975,"DNA2/FEN1/PCNA/POLA2/POLD1/POLD2/PRIM1/PRIM2/RPA3",9
"R-HSA-68689","R-HSA-68689","CDC6 association with the ORC:origin complex","5/1375","5/7582",0.000194986949036063,0.0028870648260501,0.00246299304045554,"CDC6/E2F1/E2F2/E2F3/MCM8",5
"R-HSA-68911","R-HSA-68911","G2 Phase","5/1375","5/7582",0.000194986949036063,0.0028870648260501,0.00246299304045554,"CCNA1/CCNA2/CDK2/E2F1/E2F3",5
"R-HSA-3214858","R-HSA-3214858","RMTs methylate histone arginines","17/1375","39/7582",0.000201650382466299,0.00295396358144781,0.00252006525008275,"ACTL6A/CARM1/CDK4/DNMT3A/H2AFX/H2AFZ/HIST1H2AE/HIST1H2AG/HIST1H3H/HIST1H4H/HIST1H4I/HIST3H2A/HIST4H4/PRMT3/SMARCB1/WDR5/WDR77",17
"R-HSA-190861","R-HSA-190861","Gap junction assembly","11/1375","20/7582",0.00022558573838753,0.00323574543499613,0.0027604570618474,"GJA3/GJB2/GJB3/GJB4/GJB5/GJB6/GJB7/TUBA1C/TUBB2A/TUBB2B/TUBB3",11
"R-HSA-73728","R-HSA-73728","RNA Polymerase I Promoter Opening","11/1375","20/7582",0.00022558573838753,0.00323574543499613,0.0027604570618474,"H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BJ/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST4H4",11
"R-HSA-3108232","R-HSA-3108232","SUMO E3 ligases SUMOylate target proteins","32/1375","96/7582",0.000238115850288052,0.00338026315305822,0.00288374703116078,"AURKA/AURKB/BIRC5/BLM/BRCA1/CBX2/CBX8/CDCA8/CDKN2A/INCENP/MTA1/NOP58/NUP107/NUP155/NUP205/NUP35/NUP37/NUP43/NUP85/NUPL2/PARP1/PCNA/PIAS3/RAE1/RANGAP1/RNF168/SMC6/TDG/TFAP2A/TFAP2B/TFAP2C/TOP2A",32
"R-HSA-1442490","R-HSA-1442490","Collagen degradation","21/1375","54/7582",0.000264496232899447,0.00367890214851049,0.00313851989277813,"COL10A1/COL11A1/COL11A2/COL17A1/COL1A1/COL2A1/COL3A1/COL4A5/COL4A6/COL5A2/COL7A1/COL9A2/COL9A3/MMP1/MMP10/MMP11/MMP12/MMP13/MMP14/MMP3/MMP9",21
"R-HSA-2022090","R-HSA-2022090","Assembly of collagen fibrils and other multimeric structures","21/1375","54/7582",0.000264496232899447,0.00367890214851049,0.00313851989277813,"COL10A1/COL11A1/COL11A2/COL17A1/COL1A1/COL24A1/COL2A1/COL3A1/COL4A5/COL4A6/COL5A2/COL7A1/COL9A2/COL9A3/ITGA6/ITGB4/LAMB3/LAMC2/MMP13/MMP3/MMP9",21
"R-HSA-427389","R-HSA-427389","ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression","15/1375","33/7582",0.000271850995358102,0.00374338820608107,0.0031935337981015,"CBX3/H2AFX/H2AFZ/HDAC1/HDAC2/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BJ/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST4H4/MTA1",15
"R-HSA-453274","R-HSA-453274","Mitotic G2-G2/M phases","50/1375","173/7582",0.000306294967551225,0.0041759224783964,0.00356253448449366,"AURKA/CCNA1/CCNA2/CCNB1/CCNB2/CDC25A/CDC25C/CDK1/CDK2/CENPF/CENPJ/CEP152/CEP250/CEP72/CEP76/CEP78/CKAP5/E2F1/E2F3/FKBPL/FOXM1/GTSE1/HAUS5/HAUS6/HAUS8/HMMR/LIN9/MNAT1/MYBL2/NDE1/NEK2/PKMYT1/PLK1/PLK4/PSMB4/PSMC4/PSMD11/PSMD14/PSMD2/PSMD7/PSME4/TPX2/TUBA1C/TUBB/TUBB2A/TUBB2B/TUBB3/TUBG1/XPO1/YWHAG",50
"R-HSA-3214815","R-HSA-3214815","HDACs deacetylate histones","18/1375","44/7582",0.000345551284715886,0.00466494234366446,0.00397972377443683,"HDAC1/HDAC2/HIST1H2AE/HIST1H2AG/HIST1H2BD/HIST1H2BG/HIST1H2BJ/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST2H2BF/HIST3H2A/HIST4H4/KDM1A/MTA1/TBL1X/TBL1XR1",18
"R-HSA-5358606","R-HSA-5358606","Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)","9/1375","15/7582",0.000361050769099232,0.00482686319465672,0.00411786058574086,"EXO1/LIG1/MSH2/PCNA/PMS2/LOC107984056/POLD1/POLD2/RPA3",9
"R-HSA-6804114","R-HSA-6804114","TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest","10/1375","18/7582",0.000394957287970404,0.00522938639937736,0.00446125843496934,"AURKA/CARM1/CCNB1/CDC25C/CDK1/PCNA/RBL1/SFN/TFDP1/ZNF385A",10
"R-HSA-69304","R-HSA-69304","Regulation of DNA replication","24/1375","67/7582",0.000425359263438693,0.00557828291195315,0.0047589066465923,"CCNA1/CCNA2/CDC6/CDK2/CDT1/E2F1/E2F2/E2F3/GMNN/MCM10/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/PSMB4/PSMC4/PSMD11/PSMD14/PSMD2/PSMD7/PSME4",24
"R-HSA-390450","R-HSA-390450","Folding of actin by CCT/TriC","7/1375","10/7582",0.0004570745752558,0.00593765745403054,0.00506549380323211,"CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/TCP1",7
"R-HSA-165054","R-HSA-165054","Rev-mediated nuclear export of HIV RNA","14/1375","31/7582",0.000471229864441005,0.00600818077162281,0.00512565817462146,"NUP107/NUP155/NUP205/NUP35/NUP37/NUP43/NUP85/NUPL2/RAE1/RAN/RANBP1/RANGAP1/RCC1/XPO1",14
"R-HSA-190828","R-HSA-190828","Gap junction trafficking","14/1375","31/7582",0.000471229864441005,0.00600818077162281,0.00512565817462146,"AP2M1/CLTCL1/DNM1/GJA3/GJB2/GJB3/GJB4/GJB5/GJB6/GJB7/TUBA1C/TUBB2A/TUBB2B/TUBB3",14
"R-HSA-6791312","R-HSA-6791312","TP53 Regulates Transcription of Cell Cycle Genes","18/1375","45/7582",0.00047958879233947,0.00605865841331606,0.00516872131579767,"AURKA/CARM1/CCNA1/CCNA2/CCNB1/CCNE1/CCNE2/CDC25C/CDK1/CDK2/CENPJ/E2F1/E2F7/PCNA/RBL1/SFN/TFDP1/ZNF385A",18
"R-HSA-70614","R-HSA-70614","Amino acid synthesis and interconversion (transamination)","12/1375","25/7582",0.000606581394962131,0.00759329618966231,0.00647794102179653,"ALDH18A1/ASNS/FOLH1/FOLH1B/GOT2/GPT/GPT2/PHGDH/PSAT1/PSPH/PYCR1/SERINC2",12
"R-HSA-6804116","R-HSA-6804116","TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest","8/1375","13/7582",0.000620439529047257,0.00769680388737003,0.0065662448024347,"CCNA1/CCNA2/CCNE1/CCNE2/CDK2/E2F1/E2F7/ZNF385A",8
