"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-114604","R-HSA-114604","GPVI-mediated activation cascade","21/1458","47/7620",5.37660039384273e-05,0.00162962197651471,0.00141219980269353,"CSF2RA/CSF2RB/FCER1G/FYN/GAB2/IL2RB/IL2RG/IL3RA/JAK2/LCP2/PIK3CG/PIK3R1/PIK3R5/PIK3R6/PLCG2/PRKCZ/PTPN6/RAC2/RHOA/RHOB/VAV1",21
"R-HSA-2029481","R-HSA-2029481","FCGR activation","9/1458","13/7620",0.00011387259975563,0.00337115859276551,0.00292138273057283,"CD247/CD3G/FCGR1A/FCGR2A/FCGR2C/FCGR3A/FGR/FYN/HCK",9
"R-HSA-388841","R-HSA-388841","Costimulation by the CD28 family","25/1458","63/7620",0.000119001993256977,0.0034429440321848,0.0029835906443376,"CD247/CD274/CD3D/CD3E/CD3G/CD4/CD86/FYN/GRAP2/HLA-DPA1/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DQB1/HLA-DQB2/HLA-DRA/HLA-DRB1/HLA-DRB5/ICOS/MAP3K8/PDCD1LG2/PIK3R1/PTPN6/TNFRSF14/VAV1",25
"R-HSA-2029485","R-HSA-2029485","Role of phospholipids in phagocytosis","13/1458","24/7620",0.000131899284946914,0.00373128421638714,0.0032334608333185,"CD247/CD3G/FCGR1A/FCGR2A/FCGR2C/FCGR3A/ITPR1/ITPR2/PIK3R1/PLCG2/PLD4/PRKCD/PRKCE",13
"R-HSA-2219530","R-HSA-2219530","Constitutive Signaling by Aberrant PI3K in Cancer","21/1458","50/7620",0.000160035997784504,0.00442882228651463,0.00383793422604485,"BTC/CD86/ERBB4/EREG/FGF2/FGF7/FGFR4/FYN/GAB1/HBEGF/HGF/ICOS/KIT/KL/KLB/PDGFB/PDGFRA/PDGFRB/PIK3AP1/PIK3R1/VAV1",21
"R-HSA-5686938","R-HSA-5686938","Regulation of TLR by endogenous ligand","10/1458","16/7620",0.000165230650475792,0.00444306158426699,0.00385027373408178,"CD14/CD36/FGA/FGG/LY96/SFTPA1/SFTPA2/SFTPD/TLR2/TLR4",10
"R-HSA-391903","R-HSA-391903","Eicosanoid ligand-binding receptors","8/1458","11/7620",0.000167530994536383,0.00444306158426699,0.00385027373408178,"CYSLTR1/CYSLTR2/PTGER2/PTGER3/PTGER4/PTGFR/PTGIR/TBXA2R",8
"R-HSA-3906995","R-HSA-3906995","Diseases associated with O-glycosylation of proteins","20/1458","47/7620",0.000184210515396204,0.0047857140020279,0.00414720988475234,"ADAMTS1/ADAMTS10/ADAMTS15/ADAMTS8/ADAMTS9/ADAMTSL2/ADAMTSL3/ADAMTSL4/CFP/MUC1/MUC15/MUC21/MUC5B/NOTCH4/SEMA5A/SPON1/THBS1/THSD1/THSD4/THSD7A",20
"R-HSA-416700","R-HSA-416700","Other semaphorin interactions","11/1458","19/7620",0.000200976389413869,0.00511685887447711,0.00443417381275231,"ITGA1/PLXNA2/PLXNA4/PLXNC1/PLXND1/PTPRC/SEMA3E/SEMA5A/SEMA6A/TREM2/TYROBP",11
"R-HSA-5687613","R-HSA-5687613","Diseases associated with surfactant metabolism","7/1458","9/7620",0.000232085669093551,0.0056806904034064,0.00492277962770903,"CSF2RA/CSF2RB/SFTPA1/SFTPA2/SFTPB/SFTPC/SFTPD",7
"R-HSA-1247673","R-HSA-1247673","Erythrocytes take up oxygen and release carbon dioxide","5/1458","5/7620",0.00025503574049666,0.0056806904034064,0.00492277962770903,"AQP1/CA2/CA4/HBA2/HBB",5
"R-HSA-166665","R-HSA-166665","Terminal pathway of complement","5/1458","5/7620",0.00025503574049666,0.0056806904034064,0.00492277962770903,"C5/C6/C7/C8B/CLU",5
"R-HSA-3656225","R-HSA-3656225","Defective CHST6 causes MCDC1","5/1458","5/7620",0.00025503574049666,0.0056806904034064,0.00492277962770903,"FMOD/LUM/OGN/OMD/PRELP",5
"R-HSA-3656243","R-HSA-3656243","Defective ST3GAL3 causes MCT12 and EIEE15","5/1458","5/7620",0.00025503574049666,0.0056806904034064,0.00492277962770903,"FMOD/LUM/OGN/OMD/PRELP",5
"R-HSA-3656244","R-HSA-3656244","Defective B4GALT1 causes B4GALT1-CDG (CDG-2d)","5/1458","5/7620",0.00025503574049666,0.0056806904034064,0.00492277962770903,"FMOD/LUM/OGN/OMD/PRELP",5
"R-HSA-5683678","R-HSA-5683678","Defective ABCA3 causes pulmonary surfactant metabolism dysfunction type 3 (SMDP3)","5/1458","5/7620",0.00025503574049666,0.0056806904034064,0.00492277962770903,"SFTPA1/SFTPA2/SFTPB/SFTPC/SFTPD",5
"R-HSA-418346","R-HSA-418346","Platelet homeostasis","27/1458","73/7620",0.000258821715159129,0.0056806904034064,0.00492277962770903,"ATP2A3/FGR/GNG11/GNG2/GNG7/GUCY1A2/GUCY1A3/ITPR1/ITPR2/KCNMB1/MRVI1/NOS1/NOS3/P2RX1/P2RX7/PDE1A/PDE1B/PDE2A/PDE3A/PDE3B/PDE5A/PRKG1/PRKG2/PTGIR/PTPN6/SLC8A1/TRPC6",27
"R-HSA-5083635","R-HSA-5083635","Defective B3GALTL causes Peters-plus syndrome (PpS)","15/1458","32/7620",0.000330181898465723,0.00712409418215027,0.0061736062371468,"ADAMTS1/ADAMTS10/ADAMTS15/ADAMTS8/ADAMTS9/ADAMTSL2/ADAMTSL3/ADAMTSL4/CFP/SEMA5A/SPON1/THBS1/THSD1/THSD4/THSD7A",15
"R-HSA-909733","R-HSA-909733","Interferon alpha/beta signaling","21/1458","53/7620",0.000419972200044417,0.00884536166843958,0.00766522431762904,"BST2/EGR1/GBP2/HLA-B/HLA-C/HLA-E/HLA-F/HLA-G/IFIT1/IFIT2/IFIT3/IFITM2/IFITM3/IRF1/IRF8/OASL/PTPN6/RSAD2/SAMHD1/SOCS3/XAF1",21
"R-HSA-2172127","R-HSA-2172127","DAP12 interactions","84/1458","313/7620",0.000423854722525384,0.00884536166843958,0.00766522431762904,"ADCY4/ADCY6/ADCY7/ADCY8/ADCY9/ANGPT1/APBB1IP/ARRB1/ARRB2/BTC/BTK/CD300E/CD86/CNKSR2/CSF2RA/CSF2RB/DUSP1/DUSP6/DUSP8/ERBB4/EREG/FGA/FGF2/FGF7/FGFR4/FGG/FYN/GAB1/GFRA1/GRAP2/HBEGF/HGF/HLA-B/HLA-C/HLA-E/ICOS/IL2RB/IL2RG/IL3RA/ITGB3/ITPR1/ITPR2/JAK2/KIT/KL/KLB/KLRD1/LCP2/MAPK3/NR4A1/PDE1A/PDE1B/PDE1C/PDGFB/PDGFRA/PDGFRB/PIK3AP1/PIK3R1/PIP5K1B/PLCG2/PRKAR2B/PRKCD/PRKCE/PSMB10/RAP1A/RAPGEF2/RASA3/RASAL3/RASGRF1/RASGRP3/RASGRP4/SHC2/SHC3/SIGLEC14/SIRPB1/SPRED1/SPTBN1/TEK/TLN1/TREM1/TREM2/TYROBP/VAV1/VWF",84
"R-HSA-2129379","R-HSA-2129379","Molecules associated with elastic fibres","16/1458","36/7620",0.000445928127613354,0.00915591139438387,0.00793434087841758,"BMP2/EFEMP1/EFEMP2/ELN/EMILIN2/FBLN5/FBN3/ITGA8/ITGB3/ITGB6/LOC100505984/LTBP2/LTBP4/MFAP4/TGFB2/VTN",16
"R-HSA-2173782","R-HSA-2173782","Binding and Uptake of Ligands by Scavenger Receptors","15/1458","33/7620",0.000499312914905061,0.00993164594803349,0.00860657787533724,"APOE/CD163/CD36/COLEC12/HBA2/HBB/HP/LRP1/MARCO/MASP1/MSR1/SCARA5/SCARF1/SCGB3A2/STAB1",15
"R-HSA-5173214","R-HSA-5173214","O-glycosylation of TSR domain-containing proteins","15/1458","33/7620",0.000499312914905061,0.00993164594803349,0.00860657787533724,"ADAMTS1/ADAMTS10/ADAMTS15/ADAMTS8/ADAMTS9/ADAMTSL2/ADAMTSL3/ADAMTSL4/CFP/SEMA5A/SPON1/THBS1/THSD1/THSD4/THSD7A",15
"R-HSA-391160","R-HSA-391160","Signal regulatory protein (SIRP) family interactions","9/1458","15/7620",0.000549480078625556,0.0107613560013897,0.00932558902671389,"CD47/PTK2B/PTPN6/SFTPA1/SFTPA2/SFTPD/SIRPA/SIRPB1/TYROBP",9
"R-HSA-373755","R-HSA-373755","Semaphorin interactions","24/1458","65/7620",0.000576254576492556,0.0111147284223488,0.00963181493084846,"DPYSL2/FES/FYN/ITGA1/MYH10/MYH11/MYL9/NRP1/PLXNA2/PLXNA4/PLXNC1/PLXND1/PTPRC/RAC2/RHOA/RHOB/RND1/RRAS/SEMA3E/SEMA5A/SEMA6A/TLN1/TREM2/TYROBP",24
"R-HSA-2142691","R-HSA-2142691","Synthesis of Leukotrienes (LT) and Eoxins (EX)","10/1458","18/7620",0.000620508862984449,0.0116162909202824,0.0100664595728747,"ALOX15/ALOX5/ALOX5AP/CYP4B1/DPEP2/DPEP3/GGT1/GGT2/LOC102724197/LTA4H",10
"R-HSA-5621480","R-HSA-5621480","Dectin-2 family","10/1458","18/7620",0.000620508862984449,0.0116162909202824,0.0100664595728747,"CLEC10A/CLEC4A/CLEC4E/FCER1G/FYN/MUC1/MUC15/MUC21/MUC5B/PLCG2",10
"R-HSA-383280","R-HSA-383280","Nuclear Receptor transcription pathway","17/1458","41/7620",0.000794633056002222,0.0146604040621859,0.0127044308572132,"AR/ESR1/NR1H3/NR2F1/NR3C1/NR3C2/NR4A1/NR4A2/NR4A3/NR5A2/PGR/PPARG/RARA/RORB/RORC/THRA/THRB",17
"R-HSA-1236973","R-HSA-1236973","Cross-presentation of particulate exogenous antigens (phagosomes)","6/1458","8/7620",0.000954258120400457,0.0168718137120803,0.0146207969324514,"CD36/CYBA/CYBB/NCF1/NCF2/NCF4",6
"R-HSA-1236977","R-HSA-1236977","Endosomal/Vacuolar pathway","6/1458","8/7620",0.000954258120400457,0.0168718137120803,0.0146207969324514,"CTSS/HLA-B/HLA-C/HLA-E/HLA-F/HLA-G",6
"R-HSA-166786","R-HSA-166786","Creation of C4 and C2 activators","6/1458","8/7620",0.000954258120400457,0.0168718137120803,0.0146207969324514,"C1QA/C1QB/C1QC/FCN1/FCN3/MASP1",6
"R-HSA-112311","R-HSA-112311","Neurotransmitter Clearance In The Synaptic Cleft","5/1458","6/7620",0.00128690063408853,0.0218429934292627,0.0189287279231548,"ACHE/ALDH2/BCHE/MAOA/SLC6A4",5
"R-HSA-174577","R-HSA-174577","Activation of C3 and C5","5/1458","6/7620",0.00128690063408853,0.0218429934292627,0.0189287279231548,"C2/C3/C4A/C5/CFP",5
"R-HSA-432047","R-HSA-432047","Passive transport by Aquaporins","5/1458","6/7620",0.00128690063408853,0.0218429934292627,0.0189287279231548,"AQP1/AQP3/AQP4/AQP5/AQP9",5
"R-HSA-5173105","R-HSA-5173105","O-linked glycosylation","28/1458","84/7620",0.00136662329168337,0.0228909401356964,0.0198368588598915,"ADAMTS1/ADAMTS10/ADAMTS15/ADAMTS8/ADAMTS9/ADAMTSL2/ADAMTSL3/ADAMTSL4/B3GNT7/B3GNT8/CFP/GALNT10/GALNT12/GALNT5/GCNT4/MUC1/MUC15/MUC21/MUC5B/SEMA5A/SPON1/ST6GAL1/ST6GALNAC3/ST6GALNAC4/THBS1/THSD1/THSD4/THSD7A",28
"R-HSA-5602498","R-HSA-5602498","MyD88 deficiency (TLR2/4)","7/1458","11/7620",0.00148168803978085,0.0241819086492438,0.0209555879310436,"BTK/CD14/CD36/LY96/MYD88/TLR2/TLR4",7
"R-HSA-5603041","R-HSA-5603041","IRAK4 deficiency (TLR2/4)","7/1458","11/7620",0.00148168803978085,0.0241819086492438,0.0209555879310436,"BTK/CD14/CD36/LY96/MYD88/TLR2/TLR4",7
"R-HSA-140875","R-HSA-140875","Common Pathway of Fibrin Clot Formation","8/1458","14/7620",0.00175867327907203,0.0279848885532336,0.024251178900888,"F10/F13A1/F8/FGA/FGG/PROS1/SERPIND1/THBD",8
"R-HSA-399955","R-HSA-399955","SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion","8/1458","14/7620",0.00175867327907203,0.0279848885532336,0.024251178900888,"FES/FYN/NRP1/PLXNA2/PLXNA4/RND1/RRAS/TLN1",8
"R-HSA-1500931","R-HSA-1500931","Cell-Cell communication","34/1458","111/7620",0.00231851438441507,0.0364378865600048,0.0315763882373879,"ANG/ARHGEF6/CADM1/CADM3/CD151/CD47/CDH11/CDH5/CDH6/CLDN11/LOC101928583/CLDN18/CLDN2/CLDN23/CLDN3/CLDN5/CLDN9/DCC/FERMT2/FLNC/FYN/ILK/LIMS2/PARD6B/PIK3R1/PTK2B/PTPN6/SFTPA1/SFTPA2/SFTPD/SIRPA/SIRPB1/SPTBN1/TYROBP",34
"R-HSA-913531","R-HSA-913531","Interferon Signaling","47/1458","166/7620",0.00241617184727516,0.0375095946534302,0.0325051103458841,"BST2/CIITA/EGR1/EIF4E3/FCGR1A/GBP1/GBP2/GBP3/GBP4/HLA-B/HLA-C/HLA-DPA1/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DQB1/HLA-DQB2/HLA-DRA/HLA-DRB1/HLA-DRB5/HLA-E/HLA-F/HLA-G/ICAM1/IFIT1/IFIT2/IFIT3/IFITM2/IFITM3/IFNGR1/IRF1/IRF8/JAK2/MAPK3/MT2A/OASL/PRKCD/PTAFR/PTPN6/RSAD2/SAMHD1/SOCS3/SP100/TRIM21/TRIM22/UBA7/XAF1",47
"R-HSA-445717","R-HSA-445717","Aquaporin-mediated transport","15/1458","38/7620",0.00285503246345976,0.0426511285763126,0.0369606670922195,"ADCY4/ADCY6/ADCY7/ADCY8/ADCY9/AQP1/AQP3/AQP4/AQP5/AQP9/GNG11/GNG2/GNG7/PRKAR2B/RAB11FIP2",15
"R-HSA-1489509","R-HSA-1489509","DAG and IP3 signaling","13/1458","31/7620",0.00287221350486543,0.0426511285763126,0.0369606670922195,"ADCY4/ADCY6/ADCY7/ADCY8/ADCY9/ITPR1/ITPR2/PDE1A/PDE1B/PDE1C/PRKAR2B/PRKCD/PRKCE",13
"R-HSA-2871809","R-HSA-2871809","FCERI mediated Ca+2 mobilization","13/1458","31/7620",0.00287221350486543,0.0426511285763126,0.0369606670922195,"BTK/FCER1A/FCER1G/GRAP2/ITK/ITPR1/ITPR2/LCP2/MS4A2/NFATC2/PLCG2/TEC/VAV1",13
"R-HSA-422475","R-HSA-422475","Axon guidance","117/1458","485/7620",0.00288138024946024,0.0426511285763126,0.0369606670922195,"ABLIM3/AGAP2/ANGPT1/ANK2/APBB1IP/APH1B/ARRB1/ARRB2/BTC/CACNA1C/CACNA1D/CACNA1H/CACNB4/CNKSR2/CNTN6/COL4A3/COL4A4/COL6A6/CSF2RA/CSF2RB/DCC/DNM3/DOK1/DOK2/DOK4/DOK6/DPYSL2/DUSP1/DUSP6/DUSP8/EPHA3/ERBB4/EREG/EVL/FES/FGA/FGF2/FGF7/FGFR4/FGG/FYN/GAB1/GAB2/GFRA1/HBEGF/HGF/IL2RB/IL2RG/IL3RA/ITGA1/ITGA10/ITGA9/ITGB3/JAK2/KCNQ3/KDR/KIT/KL/KLB/MAPK3/MSN/MYH10/MYH11/MYL9/NFASC/NRP1/NTN4/PDGFB/PDGFRA/PDGFRB/PIK3R1/PLXNA2/PLXNA4/PLXNC1/PLXND1/PRKCQ/PSMB10/PTPRC/RAC2/RAP1A/RAP1GAP/RAPGEF2/RASA3/RASAL3/RASGRF1/RASGRP3/RASGRP4/RHOA/RHOB/RND1/ROBO2/RPS6KA1/RPS6KA2/RRAS/SCN1A/SCN4B/SCN7A/SDC2/SDCBP/SEMA3E/SEMA5A/SEMA6A/SHC2/SHC3/SLIT2/SLIT3/SPRED1/SPTBN1/ST8SIA4/TEK/TLN1/TREM2/TRPC6/TUBA1A/TYROBP/UNC5C/VWF",117
"R-HSA-111885","R-HSA-111885","Opioid Signalling","24/1458","72/7620",0.00292341048910377,0.042775879915277,0.0370687742599002,"ADCY4/ADCY6/ADCY7/ADCY8/ADCY9/GNAI2/GNG11/GNG2/GNG7/ITPR1/ITPR2/PDE1A/PDE1B/PDE1C/PDE4A/PDE4B/PDE4C/LOC729966/PDE4D/PLCB2/PPP1R1B/PPP3CC/PRKAR2B/PRKCD",24
"R-HSA-2424491","R-HSA-2424491","DAP12 signaling","78/1458","306/7620",0.00318948152735406,0.0457996701508807,0.0396891340952768,"ADCY4/ADCY6/ADCY7/ADCY8/ADCY9/ANGPT1/APBB1IP/ARRB1/ARRB2/BTC/BTK/CD86/CNKSR2/CSF2RA/CSF2RB/DUSP1/DUSP6/DUSP8/ERBB4/EREG/FGA/FGF2/FGF7/FGFR4/FGG/FYN/GAB1/GFRA1/GRAP2/HBEGF/HGF/HLA-E/ICOS/IL2RB/IL2RG/IL3RA/ITGB3/ITPR1/ITPR2/JAK2/KIT/KL/KLB/KLRD1/LCP2/MAPK3/NR4A1/PDE1A/PDE1B/PDE1C/PDGFB/PDGFRA/PDGFRB/PIK3AP1/PIK3R1/PIP5K1B/PLCG2/PRKAR2B/PRKCD/PRKCE/PSMB10/RAP1A/RAPGEF2/RASA3/RASAL3/RASGRF1/RASGRP3/RASGRP4/SHC2/SHC3/SPRED1/SPTBN1/TEK/TLN1/TREM2/TYROBP/VAV1/VWF",78
"R-HSA-397795","R-HSA-397795","G-protein beta:gamma signalling","16/1458","42/7620",0.00320201935854547,0.0457996701508807,0.0396891340952768,"CSF2RA/CSF2RB/GAB2/GNG11/GNG2/GNG7/IL2RB/IL2RG/IL3RA/JAK2/PIK3CG/PIK3R1/PIK3R5/PIK3R6/PLCB2/RHOA",16
"R-HSA-422356","R-HSA-422356","Regulation of insulin secretion","22/1458","65/7620",0.00347326554876014,0.0491274115952407,0.0425728923403582,"ADCY6/ADCY8/ADRA2A/AKAP5/CACNA1C/CACNA1D/CACNA2D2/GNA14/GNAI2/GNAQ/GNG11/GNG2/GNG7/ITPR1/ITPR2/PLCB2/PRKAR2B/RAP1A/RAPGEF3/RAPGEF4/STXBP1/VAMP2",22
"R-HSA-194138","R-HSA-194138","Signaling by VEGF","76/1458","298/7620",0.00352783691564855,0.0493509493804462,0.0427666059872722,"ANGPT1/APBB1IP/ARRB1/ARRB2/AXL/BTC/CAV1/CDH5/CNKSR2/CSF2RA/CSF2RB/CYBA/CYBB/CYFIP2/DUSP1/DUSP6/DUSP8/ELMO1/ERBB4/EREG/FGA/FGF2/FGF7/FGFR4/FGG/FLT1/FLT4/FYN/GFRA1/HBEGF/HGF/IL2RB/IL2RG/IL3RA/ITGB3/ITPR1/ITPR2/JAK2/KDR/KIT/KL/KLB/MAPK3/NCF1/NCF2/NCF4/NCKAP1L/NOS3/NRP1/PDGFB/PDGFRA/PDGFRB/PIK3R1/PRKCB/PRKCD/PRKCZ/PSMB10/PTK2B/RAP1A/RAPGEF2/RASA3/RASAL3/RASGRF1/RASGRP3/RASGRP4/RHOA/SHC2/SHC3/SPRED1/SPTBN1/TEK/TLN1/VAV1/VEGFC/VWF/WASF3",76
"R-HSA-2029480","R-HSA-2029480","Fcgamma receptor (FCGR) dependent phagocytosis","26/1458","81/7620",0.0036056534547981,0.0498912700864997,0.0432348377646271,"BTK/CD247/CD3G/CYFIP2/ELMO1/FCGR1A/FCGR2A/FCGR2C/FCGR3A/FGR/FYN/HCK/ITPR1/ITPR2/MAPK3/MYO1C/NCKAP1L/PIK3R1/PLCG2/PLD4/PRKCD/PRKCE/VAV1/WAS/WASF3/WIPF1",26
