"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-194315","R-HSA-194315","Signaling by Rho GTPases","84/1126","358/7442",1.35848637511565e-05,0.000355337416549858,0.000314596844763624,"ARHGAP11A/ARHGAP11B/LOC100288637/ARHGEF16/ARHGEF19/ARHGEF35/ARHGEF4/AURKB/BIRC5/BUB1/BUB1B/CDC20/CDC25C/CDCA8/CDH1/CENPA/CENPE/CENPF/CENPH/CENPI/CENPK/CENPL/CENPM/CENPN/CENPO/CENPP/CENPQ/CKAP5/DEPDC1B/DEPDC7/DIAPH3/DSN1/DVL3/ECT2/ERCC6L/FGD1/H2AFX/H2AFZ/HIST1H2BD/HIST1H2BJ/HIST1H4H/HIST1H4J/HIST2H4A/INCENP/IQGAP3/KIF14/KIF18A/KIF2C/KLC3/KNTC1/MAD2L1/NDC80/NDE1/NET1/NGEF/NUF2/NUP107/NUP37/PAK1/PFN2/PIK3R2/PLK1/PRC1/RAC3/RACGAP1/RANGAP1/RCC2/RHOD/RHOV/RTKN/SFN/SKA1/SPC24/SPC25/TUBA1C/TUBB2B/TUBB3/WASF1/WIPF3/XPO1/YWHAG/YWHAZ/ZWILCH/ZWINT",84
"R-HSA-1474290","R-HSA-1474290","Collagen formation","26/1126","74/7442",1.54191491095359e-05,0.000395560479079249,0.000350208204471646,"ADAMTS14/COL10A1/COL11A1/COL17A1/COL1A1/COL1A2/COL22A1/COL24A1/COL2A1/COL3A1/COL4A5/COL4A6/COL5A1/COL5A2/COL7A1/COL9A3/ITGA6/ITGB4/LAMB3/LAMC2/LOXL2/MMP13/MMP3/MMP9/P4HA3/PLOD2",26
"R-HSA-156711","R-HSA-156711","Polo-like kinase mediated events","10/1126","16/7442",2.02324260241512e-05,0.000491375608454252,0.000435037822682609,"CCNB1/CCNB2/CDC25A/CDC25C/CENPF/FOXM1/LIN9/MYBL2/PKMYT1/PLK1",10
"R-HSA-68874","R-HSA-68874","M/G1 Transition","26/1126","75/7442",2.02591142915921e-05,0.000491375608454252,0.000435037822682609,"CDC45/CDC6/CDC7/CDT1/DBF4/E2F1/E2F2/E2F3/GMNN/MCM10/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/POLA2/POLE/POLE2/PRIM1/PRIM2/PSMC4/PSMD11/PSMD14/PSMD2",26
"R-HSA-69002","R-HSA-69002","DNA Replication Pre-Initiation","26/1126","75/7442",2.02591142915921e-05,0.000491375608454252,0.000435037822682609,"CDC45/CDC6/CDC7/CDT1/DBF4/E2F1/E2F2/E2F3/GMNN/MCM10/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/POLA2/POLE/POLE2/PRIM1/PRIM2/PSMC4/PSMD11/PSMD14/PSMD2",26
"R-HSA-73884","R-HSA-73884","Base Excision Repair","16/1126","36/7442",2.46477283139882e-05,0.000576843325804566,0.000510706392766293,"FEN1/LIG1/LIG3/PARP1/PCNA/POLB/POLD2/POLE/POLE2/RFC2/RFC3/RFC4/RFC5/SMUG1/TDG/UNG",16
"R-HSA-73933","R-HSA-73933","Resolution of Abasic Sites (AP sites)","16/1126","36/7442",2.46477283139882e-05,0.000576843325804566,0.000510706392766293,"FEN1/LIG1/LIG3/PARP1/PCNA/POLB/POLD2/POLE/POLE2/RFC2/RFC3/RFC4/RFC5/SMUG1/TDG/UNG",16
"R-HSA-174411","R-HSA-174411","Polymerase switching on the C-strand of the telomere","9/1126","14/7442",3.92426143367451e-05,0.0008724941254203,0.000772459882207509,"PCNA/POLA2/POLD2/PRIM1/PRIM2/RFC2/RFC3/RFC4/RFC5",9
"R-HSA-69091","R-HSA-69091","Polymerase switching","9/1126","14/7442",3.92426143367451e-05,0.0008724941254203,0.000772459882207509,"PCNA/POLA2/POLD2/PRIM1/PRIM2/RFC2/RFC3/RFC4/RFC5",9
"R-HSA-69109","R-HSA-69109","Leading Strand Synthesis","9/1126","14/7442",3.92426143367451e-05,0.0008724941254203,0.000772459882207509,"PCNA/POLA2/POLD2/PRIM1/PRIM2/RFC2/RFC3/RFC4/RFC5",9
"R-HSA-5334118","R-HSA-5334118","DNA methylation","10/1126","17/7442",4.24795088271037e-05,0.000928978111071416,0.000822467798171016,"DNMT1/DNMT3A/DNMT3B/H2AFX/H2AFZ/HIST1H2BD/HIST1H2BJ/HIST1H4H/HIST1H4J/HIST2H4A",10
"R-HSA-15869","R-HSA-15869","Metabolism of nucleotides","26/1126","78/7442",4.41254558417586e-05,0.000949409001498484,0.000840556221637575,"ADA/ATIC/CAD/DCTPP1/DTYMK/ENTPD2/ENTPD3/ENTPD7/GART/GDA/GMPS/HPRT1/NME1/NME2/NT5M/NUDT1/PAICS/PPAT/RRM1/RRM2/TK1/TXN/TYMS/UCK2/UMPS/XDH",26
"R-HSA-110373","R-HSA-110373","Resolution of AP sites via the multiple-nucleotide patch replacement pathway","12/1126","24/7442",6.2566499642702e-05,0.00130412047692757,0.00115459889143276,"FEN1/LIG1/PARP1/PCNA/POLB/POLD2/POLE/POLE2/RFC2/RFC3/RFC4/RFC5",12
"R-HSA-70263","R-HSA-70263","Gluconeogenesis","12/1126","24/7442",6.2566499642702e-05,0.00130412047692757,0.00115459889143276,"ALDOA/ALDOC/ENO1/GAPDH/GOT2/GPI/PC/PGAM1/PGK1/SLC25A10/SLC25A13/TPI1",12
"R-HSA-5651801","R-HSA-5651801","PCNA-Dependent Long Patch Base Excision Repair","11/1126","21/7442",7.3852134582115e-05,0.00151567303896217,0.00134189627532199,"FEN1/LIG1/PCNA/POLB/POLD2/POLE/POLE2/RFC2/RFC3/RFC4/RFC5",11
"R-HSA-68689","R-HSA-68689","CDC6 association with the ORC:origin complex","5/1126","5/7442",7.86982724238289e-05,0.00159065902141497,0.00140828487495273,"CDC6/E2F1/E2F2/E2F3/MCM8",5
"R-HSA-69273","R-HSA-69273","Cyclin A/B1 associated events during G2/M transition","11/1126","22/7442",0.000127613234831247,0.00254083664574452,0.00224952159435442,"CCNA2/CCNB1/CCNB2/CDC25A/CDC25C/CDK1/FOXM1/MNAT1/PKMYT1/PLK1/XPO1",11
"R-HSA-5685938","R-HSA-5685938","HDR through Single Strand Annealing (SSA)","14/1126","33/7442",0.00014705821612119,0.00288493618096569,0.00255416901684171,"BARD1/BLM/BRCA1/BRIP1/DNA2/EXO1/RAD51/RBBP8/RFC2/RFC3/RFC4/RFC5/RMI1/TOPBP1",14
"R-HSA-3000171","R-HSA-3000171","Non-integrin membrane-ECM interactions","20/1126","58/7442",0.000195585187138398,0.00378131361800902,0.00334777391257486,"CASK/COL10A1/COL11A1/COL1A1/COL1A2/COL2A1/COL3A1/COL4A5/COL4A6/COL5A1/COL5A2/DDR1/ITGA2/ITGA6/ITGB4/LAMA1/LAMB3/LAMC2/SDC1/TNC",20
"R-HSA-8948216","R-HSA-8948216","Collagen chain trimerization","15/1126","38/7442",0.000226032239471807,0.00430752867793415,0.00381365673214087,"COL10A1/COL11A1/COL17A1/COL1A1/COL1A2/COL22A1/COL24A1/COL2A1/COL3A1/COL4A5/COL4A6/COL5A1/COL5A2/COL7A1/COL9A3",15
"R-HSA-212300","R-HSA-212300","PRC2 methylates histones and DNA","12/1126","27/7442",0.000258810481295866,0.00486272087392514,0.00430519436640418,"DNMT1/DNMT3A/DNMT3B/EZH2/H2AFX/H2AFZ/HIST1H2BD/HIST1H2BJ/HIST1H4H/HIST1H4J/HIST2H4A/JARID2",12
"R-HSA-6804114","R-HSA-6804114","TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest","9/1126","17/7442",0.000309496784102963,0.00573428763879657,0.00507683321291703,"AURKA/CARM1/CCNB1/CDC25C/CDK1/PCNA/SFN/TFDP1/ZNF385A",9
"R-HSA-446107","R-HSA-446107","Type I hemidesmosome assembly","7/1126","11/7442",0.000335879517044576,0.00599891411704466,0.00531111941870442,"COL17A1/ITGA6/ITGB4/KRT14/KRT5/LAMB3/LAMC2",7
"R-HSA-70171","R-HSA-70171","Glycolysis","11/1126","24/7442",0.000337270283941791,0.00599891411704466,0.00531111941870442,"ALDOA/ALDOC/ENO1/GAPDH/GPI/HK2/PFKFB4/PFKP/PGAM1/PGK1/TPI1",11
"R-HSA-70614","R-HSA-70614","Amino acid synthesis and interconversion (transamination)","11/1126","24/7442",0.000337270283941791,0.00599891411704466,0.00531111941870442,"ALDH18A1/ASNS/FOLH1/FOLH1B/GOT2/GPT2/PHGDH/PSAT1/PSPH/PYCR1/SERINC2",11
"R-HSA-176417","R-HSA-176417","Phosphorylation of Emi1","5/1126","6/7442",0.000412877570950723,0.00724708789010874,0.0064161860748852,"CCNB1/CDC20/CDK1/FBXO5/PLK1",5
"R-HSA-8864260","R-HSA-8864260","Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors","13/1126","32/7442",0.000423410188771846,0.00733544404963172,0.00649441191800425,"ATAD2/EGFR/HSPD1/KCTD1/KCTD15/KDM5B/MYBL2/NOP2/PITX2/TFAP2A/TFAP2C/TGFA/YEATS4",13
"R-HSA-113507","R-HSA-113507","E2F-enabled inhibition of pre-replication complex formation","4/1126","4/7442",0.000521709224856006,0.00892256546099888,0.0078995647812205,"CCNB1/CDC25A/CDK1/MCM8",4
"R-HSA-453274","R-HSA-453274","Mitotic G2-G2/M phases","43/1126","174/7442",0.000560079501391969,0.00945754499818844,0.00837320720268873,"AURKA/CCNA2/CCNB1/CCNB2/CDC25A/CDC25C/CDK1/CENPF/CENPJ/CEP152/CEP250/CEP72/CEP76/CKAP5/E2F1/E2F3/FBXL18/FKBPL/FOXM1/GTSE1/HAUS5/HAUS8/HMMR/LIN9/MNAT1/MYBL2/NDE1/NEK2/PKMYT1/PLK1/PLK4/PSMC4/PSMD11/PSMD14/PSMD2/TPX2/TUBA1C/TUBB/TUBB2B/TUBB3/TUBG1/XPO1/YWHAG",43
"R-HSA-5358565","R-HSA-5358565","Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)","8/1126","15/7442",0.000637613613739273,0.0105009451941752,0.00929697822762138,"EXO1/LIG1/MSH2/MSH6/PCNA/PMS2/LOC107984056/POLD2",8
"R-HSA-69183","R-HSA-69183","Processive synthesis on the lagging strand","8/1126","15/7442",0.000637613613739273,0.0105009451941752,0.00929697822762138,"DNA2/FEN1/LIG1/PCNA/POLA2/POLD2/PRIM1/PRIM2",8
"R-HSA-75035","R-HSA-75035","Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex","7/1126","12/7442",0.00070096608564605,0.0114035214420955,0.01009607122073,"CCNB1/CDC25C/CDK1/CHEK1/SFN/YWHAG/YWHAZ",7
"R-HSA-1650814","R-HSA-1650814","Collagen biosynthesis and modifying enzymes","18/1126","55/7442",0.00082480379581568,0.0131807176242143,0.011669506174046,"ADAMTS14/COL10A1/COL11A1/COL17A1/COL1A1/COL1A2/COL22A1/COL24A1/COL2A1/COL3A1/COL4A5/COL4A6/COL5A1/COL5A2/COL7A1/COL9A3/P4HA3/PLOD2",18
"R-HSA-8874081","R-HSA-8874081","MET activates PTK2 signaling","12/1126","30/7442",0.000829970225212896,0.0131807176242143,0.011669506174046,"COL11A1/COL1A1/COL1A2/COL24A1/COL2A1/COL3A1/COL5A1/COL5A2/ITGA2/LAMA1/LAMB3/LAMC2",12
"R-HSA-389957","R-HSA-389957","Prefoldin mediated transfer of substrate  to CCT/TriC","10/1126","23/7442",0.00104836785998752,0.0164532085320394,0.0145667955282476,"CCT2/CCT3/CCT4/CCT5/CCT6A/PFDN2/PFDN4/TUBA1C/TUBB2B/TUBB3",10
"R-HSA-5358508","R-HSA-5358508","Mismatch Repair","8/1126","16/7442",0.00110709253028633,0.0171728073883949,0.0152038900732101,"EXO1/LIG1/MSH2/MSH6/PCNA/PMS2/LOC107984056/POLD2",8
"R-HSA-6804756","R-HSA-6804756","Regulation of TP53 Activity through Phosphorylation","24/1126","84/7442",0.00112616127766462,0.0172654871631727,0.0152859438152606,"AURKA/AURKB/BARD1/BLM/BRCA1/BRIP1/CCNA2/CDK5R1/CHEK1/CHEK2/CSNK2A1/DNA2/EXO1/RBBP8/RFC2/RFC3/RFC4/RFC5/RMI1/SSRP1/TAF4B/TAF5/TOPBP1/TPX2",24
"R-HSA-3000170","R-HSA-3000170","Syndecan interactions","11/1126","27/7442",0.00113895267643118,0.0172654871631727,0.0152859438152606,"CASK/COL1A1/COL1A2/COL3A1/COL5A1/COL5A2/ITGA2/ITGA6/ITGB4/SDC1/TNC",11
"R-HSA-6791312","R-HSA-6791312","TP53 Regulates Transcription of Cell Cycle Genes","15/1126","44/7442",0.0013798065598453,0.0206361793770896,0.0182701753815943,"AURKA/CARM1/CCNA2/CCNB1/CCNE1/CCNE2/CDC25C/CDK1/CENPJ/E2F1/E2F7/PCNA/SFN/TFDP1/ZNF385A",15
"R-HSA-190861","R-HSA-190861","Gap junction assembly","9/1126","20/7442",0.00139224598496106,0.0206361793770896,0.0182701753815943,"GJA3/GJB2/GJB3/GJB4/GJB5/GJB6/TUBA1C/TUBB2B/TUBB3",9
"R-HSA-351906","R-HSA-351906","Apoptotic cleavage of cell adhesion  proteins","6/1126","10/7442",0.00143691778460852,0.0208353078768235,0.0184464731616791,"CDH1/DSG1/DSG2/DSG3/DSP/PKP1",6
"R-HSA-69298","R-HSA-69298","Association of licensing factors with the pre-replicative complex","6/1126","10/7442",0.00143691778460852,0.0208353078768235,0.0184464731616791,"CDC6/CDT1/E2F1/E2F2/E2F3/GMNN",6
"R-HSA-1474228","R-HSA-1474228","Degradation of the extracellular matrix","29/1126","110/7442",0.00148612966309786,0.0213171717265866,0.0188730897792394,"CAPN14/CAPNS2/CDH1/COL10A1/COL11A1/COL17A1/COL1A1/COL1A2/COL2A1/COL3A1/COL4A5/COL4A6/COL5A1/COL5A2/COL7A1/COL9A3/FBN2/LAMB3/LAMC2/MMP1/MMP10/MMP11/MMP13/MMP14/MMP3/MMP8/MMP9/SPOCK3/SPP1",29
"R-HSA-389958","R-HSA-389958","Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding","10/1126","24/7442",0.00155629470002018,0.0218536539981781,0.0193480626418022,"CCT2/CCT3/CCT4/CCT5/CCT6A/PFDN2/PFDN4/TUBA1C/TUBB2B/TUBB3",10
"R-HSA-5696397","R-HSA-5696397","Gap-filling DNA repair synthesis and ligation in GG-NER","10/1126","24/7442",0.00155629470002018,0.0218536539981781,0.0193480626418022,"LIG1/LIG3/PCNA/POLD2/POLE/POLE2/RFC2/RFC3/RFC4/RFC5",10
"R-HSA-69275","R-HSA-69275","G2/M Transition","41/1126","172/7442",0.00158426069509555,0.0220146225755986,0.0194905756567677,"AURKA/CCNA2/CCNB1/CCNB2/CDC25A/CDC25C/CDK1/CENPF/CENPJ/CEP152/CEP250/CEP72/CEP76/CKAP5/FBXL18/FKBPL/FOXM1/GTSE1/HAUS5/HAUS8/HMMR/LIN9/MNAT1/MYBL2/NDE1/NEK2/PKMYT1/PLK1/PLK4/PSMC4/PSMD11/PSMD14/PSMD2/TPX2/TUBA1C/TUBB/TUBB2B/TUBB3/TUBG1/XPO1/YWHAG",41
"R-HSA-389960","R-HSA-389960","Formation of tubulin folding intermediates by CCT/TriC","8/1126","17/7442",0.00181606652689377,0.0249755953286216,0.0221120634093848,"CCT2/CCT3/CCT4/CCT5/CCT6A/TUBA1C/TUBB2B/TUBB3",8
"R-HSA-6811434","R-HSA-6811434","COPI-dependent Golgi-to-ER retrograde traffic","23/1126","82/7442",0.00185438062535949,0.0252422832064241,0.0223481746686719,"CENPE/KDELR3/KIF11/KIF15/KIF18A/KIF18B/KIF1A/KIF20A/KIF20B/KIF21A/KIF22/KIF23/KIF26B/KIF2C/KIF3C/KIF4A/KIFC1/KIFC2/KLC3/RACGAP1/TUBA1C/TUBB2B/TUBB3",23
"R-HSA-2559586","R-HSA-2559586","DNA Damage/Telomere Stress Induced Senescence","14/1126","41/7442",0.00194182337263547,0.0261655795868254,0.023165612164774,"CCNA2/CCNE1/CCNE2/H1F0/H2AFX/H2AFZ/HIST1H2BD/HIST1H2BJ/HIST1H4H/HIST1H4J/HIST2H4A/HMGA1/HMGA2/LMNB1",14
"R-HSA-68875","R-HSA-68875","Mitotic Prophase","24/1126","88/7442",0.00225950911220078,0.0289388378468196,0.0256209074916212,"CCNB1/CCNB2/CDK1/H2AFX/H2AFZ/HIST1H2BD/HIST1H2BJ/HIST1H4H/HIST1H4J/HIST2H4A/LMNB1/MASTL/NCAPD3/NCAPG2/NUP107/NUP155/NUP205/NUP37/PLK1/RAE1/SMC2/SMC4/TMPO/VRK1",24
"R-HSA-157881","R-HSA-157881","Cyclin B2 mediated events","4/1126","5/7442",0.00229375303458472,0.0289388378468196,0.0256209074916212,"CCNB2/CDC25A/CDC25C/CDK1",4
"R-HSA-69478","R-HSA-69478","G2/M DNA replication checkpoint","4/1126","5/7442",0.00229375303458472,0.0289388378468196,0.0256209074916212,"CCNB1/CCNB2/CDK1/PKMYT1",4
"R-HSA-8869496","R-HSA-8869496","TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation","4/1126","5/7442",0.00229375303458472,0.0289388378468196,0.0256209074916212,"HSPD1/MYBL2/NOP2/TFAP2A",4
"R-HSA-174403","R-HSA-174403","Glutathione synthesis and recycling","7/1126","14/7442",0.00229948786488971,0.0289388378468196,0.0256209074916212,"CHAC1/CHAC2/GCLC/GCLM/GGCT/GSS/OPLAH",7
"R-HSA-2214320","R-HSA-2214320","Anchoring fibril formation","7/1126","14/7442",0.00229948786488971,0.0289388378468196,0.0256209074916212,"COL1A1/COL1A2/COL4A5/COL4A6/COL7A1/LAMB3/LAMC2",7
"R-HSA-69166","R-HSA-69166","Removal of the Flap Intermediate","7/1126","14/7442",0.00229948786488971,0.0289388378468196,0.0256209074916212,"DNA2/FEN1/PCNA/POLA2/POLD2/PRIM1/PRIM2",7
"R-HSA-3700989","R-HSA-3700989","Transcriptional Regulation by TP53","66/1126","314/7442",0.00265419774312677,0.0330906522367393,0.02929670307711,"AURKA/AURKB/BARD1/BIRC5/BLM/BRCA1/BRIP1/CARM1/CCNA2/CCNB1/CCNE1/CCNE2/CDC25C/CDK1/CDK5R1/CDKN2A/CENPJ/CHEK1/CHEK2/CSNK2A1/DNA2/E2F1/E2F7/EXO1/FANCD2/FANCI/G6PD/GPI/GPX2/HDAC1/HDAC2/IGFBP3/MAP2K6/MNAT1/MSH2/NDRG1/PCNA/PERP/PMAIP1/PMS2/LOC107984056/POLR2D/POLR2H/PRR5/RBBP8/RFC2/RFC3/RFC4/RFC5/RMI1/SESN3/SFN/SSRP1/TACO1/TAF4B/TAF5/TFDP1/TOPBP1/TP53AIP1/TP63/TP73/TPX2/TXN/YWHAG/YWHAZ/ZNF385A",66
"R-HSA-8854518","R-HSA-8854518","AURKA Activation by TPX2","19/1126","65/7442",0.00268551608008447,0.0331710967669692,0.0293679243845494,"AURKA/CDK1/CENPJ/CEP152/CEP250/CEP72/CEP76/CKAP5/HAUS5/HAUS8/HMMR/NDE1/NEK2/PLK1/PLK4/TPX2/TUBB/TUBG1/YWHAG",19
"R-HSA-156588","R-HSA-156588","Glucuronidation","5/1126","8/7442",0.00295135777566799,0.0348416926791248,0.030846981129944,"UGDH/UGT1A1/UGT1A6/UGT1A7/UGT2A1",5
"R-HSA-174430","R-HSA-174430","Telomere C-strand synthesis initiation","5/1126","8/7442",0.00295135777566799,0.0348416926791248,0.030846981129944,"POLA2/POLE/POLE2/PRIM1/PRIM2",5
"R-HSA-5685939","R-HSA-5685939","HDR through MMEJ (alt-NHEJ)","5/1126","8/7442",0.00295135777566799,0.0348416926791248,0.030846981129944,"FEN1/LIG3/PARP1/POLQ/RBBP8",5
"R-HSA-68952","R-HSA-68952","DNA replication initiation","5/1126","8/7442",0.00295135777566799,0.0348416926791248,0.030846981129944,"POLA2/POLE/POLE2/PRIM1/PRIM2",5
"R-HSA-71288","R-HSA-71288","Creatine metabolism","5/1126","8/7442",0.00295135777566799,0.0348416926791248,0.030846981129944,"CKMT1A/CKMT1B/GAMT/SLC6A11/SLC6A8",5
"R-HSA-352230","R-HSA-352230","Amino acid transport across the plasma membrane","9/1126","22/7442",0.00310186243656423,0.0359816042641451,0.0318561982043485,"SLC1A4/SLC1A5/SLC38A1/SLC38A4/SLC3A2/SLC6A15/SLC7A1/SLC7A11/SLC7A5",9
"R-HSA-427359","R-HSA-427359","SIRT1 negatively regulates rRNA Expression","9/1126","22/7442",0.00310186243656423,0.0359816042641451,0.0318561982043485,"H2AFX/H2AFZ/HIST1H2BD/HIST1H2BJ/HIST1H4H/HIST1H4J/HIST2H4A/SUV39H1/TAF1A",9
"R-HSA-181431","R-HSA-181431","Acetylcholine Binding And Downstream Events","3/1126","3/7442",0.00345591711816904,0.0384182786303125,0.034013500057769,"CHRNA5/CHRNA7/LOC101929970",3
"R-HSA-428359","R-HSA-428359","Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA","3/1126","3/7442",0.00345591711816904,0.0384182786303125,0.034013500057769,"IGF2BP1/IGF2BP2/IGF2BP3",3
"R-HSA-622327","R-HSA-622327","Postsynaptic nicotinic acetylcholine receptors","3/1126","3/7442",0.00345591711816904,0.0384182786303125,0.034013500057769,"CHRNA5/CHRNA7/LOC101929970",3
"R-HSA-629594","R-HSA-629594","Highly calcium permeable postsynaptic nicotinic acetylcholine receptors","3/1126","3/7442",0.00345591711816904,0.0384182786303125,0.034013500057769,"CHRNA5/CHRNA7/LOC101929970",3
"R-HSA-629602","R-HSA-629602","Activation of Nicotinic Acetylcholine Receptors","3/1126","3/7442",0.00345591711816904,0.0384182786303125,0.034013500057769,"CHRNA5/CHRNA7/LOC101929970",3
"R-HSA-1500620","R-HSA-1500620","Meiosis","17/1126","57/7442",0.00350280219672077,0.0386176704993844,0.0341900310110544,"BLM/BRCA1/BRCA2/CDK4/H2AFX/H2AFZ/HIST1H2BD/HIST1H2BJ/HIST1H4H/HIST1H4J/HIST2H4A/LMNB1/MND1/PSMC3IP/RAD51/RAD51C/RBBP8",17
"R-HSA-3108232","R-HSA-3108232","SUMO E3 ligases SUMOylate target proteins","25/1126","96/7442",0.00365051843065699,0.0399163244794789,0.0353397901570072,"AURKA/AURKB/BIRC5/BLM/BRCA1/CBX2/CBX8/CDCA8/CDKN2A/INCENP/NOP58/NUP107/NUP155/NUP205/NUP37/PARP1/PCNA/RAE1/RANGAP1/RNF168/SMC6/TDG/TFAP2A/TFAP2C/TOP2A",25
"R-HSA-3772470","R-HSA-3772470","Negative regulation of TCF-dependent signaling by WNT ligand antagonists","7/1126","15/7442",0.00375362783464635,0.0403817704146631,0.0357518712264279,"DKK1/DKK4/KREMEN1/KREMEN2/SFRP2/SOST/WNT5A",7
"R-HSA-5358606","R-HSA-5358606","Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)","7/1126","15/7442",0.00375362783464635,0.0403817704146631,0.0357518712264279,"EXO1/LIG1/MSH2/PCNA/PMS2/LOC107984056/POLD2",7
"R-HSA-69304","R-HSA-69304","Regulation of DNA replication","19/1126","67/7442",0.0039065086374259,0.0416902601786092,0.036910338452142,"CCNA2/CDC6/CDT1/E2F1/E2F2/E2F3/GMNN/MCM10/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/PSMC4/PSMD11/PSMD14/PSMD2",19
"R-HSA-190828","R-HSA-190828","Gap junction trafficking","11/1126","31/7442",0.00414830354308112,0.0439193406862716,0.0388838477471764,"AP2M1/DNM1/GJA3/GJB2/GJB3/GJB4/GJB5/GJB6/TUBA1C/TUBB2B/TUBB3",11
"R-HSA-2990846","R-HSA-2990846","SUMOylation","26/1126","102/7442",0.00419715463540796,0.0440866479026316,0.0390319726558453,"AURKA/AURKB/BIRC5/BLM/BRCA1/CBX2/CBX8/CDCA8/CDKN2A/INCENP/NOP58/NUP107/NUP155/NUP205/NUP37/PARP1/PCNA/RAE1/RANGAP1/RNF168/SENP1/SMC6/TDG/TFAP2A/TFAP2C/TOP2A",26
"R-HSA-6783310","R-HSA-6783310","Fanconi Anemia Pathway","10/1126","27/7442",0.00435389333228601,0.0453757320724182,0.0401732592008627,"EME1/FANCA/FANCD2/FANCE/FANCF/FANCG/FANCI/FANCL/FANCM/UBE2T",10
"R-HSA-1592389","R-HSA-1592389","Activation of Matrix Metalloproteinases","9/1126","23/7442",0.00442196609293498,0.0457279284339167,0.0404850751225871,"MMP1/MMP10/MMP11/MMP13/MMP14/MMP3/MMP8/MMP9/SPOCK3",9
"R-HSA-70326","R-HSA-70326","Glucose metabolism","19/1126","68/7442",0.0046711392279593,0.0479330748469054,0.0424373944434845,"ALDOA/ALDOC/ENO1/GAPDH/GOT2/GPI/GYG2/HK2/NHLRC1/PC/PFKFB4/PFKP/PGAM1/PGK1/PGM2/PHKA1/SLC25A10/SLC25A13/TPI1",19
