"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-390696","R-HSA-390696","Adrenoceptors","7/1778","7/7589",3.83969571396507e-05,0.00147120972619293,0.00131783462315865,"ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2C/ADRB1/ADRB2",7
"R-HSA-391908","R-HSA-391908","Prostanoid ligand receptors","7/1778","7/7589",3.83969571396507e-05,0.00147120972619293,0.00131783462315865,"PTGDR/PTGER2/PTGER3/PTGER4/PTGFR/PTGIR/TBXA2R",7
"R-HSA-422475","R-HSA-422475","Axon guidance","150/1778","485/7589",5.52780120680064e-05,0.00201968156888428,0.00180912772111598,"ABLIM2/ABLIM3/ACTN2/ANGPT1/ANK2/APBB1IP/APH1B/ARHGEF7/ARRB1/ARRB2/CACNA1C/CACNA1D/CACNA1H/CACNA1I/CACNB1/CACNB2/CACNB4/CD72/CLASP2/CNKSR2/CNTN6/CNTNAP1/COL4A1/COL4A2/COL4A3/COL4A4/COL5A3/COL6A1/COL6A2/COL6A6/CSF2RA/CSF2RB/DAB2IP/DLG4/DNM3/DOK2/DPYSL2/DUSP1/DUSP4/DUSP8/EPHA3/ERBB4/EREG/EVL/FES/FGA/FGF10/FGF18/FGF7/FGF9/FGFR1/FGFR4/FGG/FN1/FYN/GAB1/GAB2/GFRA1/GFRA2/HBEGF/HGF/IL2RG/IL3RA/IRS2/ITGA1/ITGA10/ITGA2B/ITGA5/ITGA9/ITGB3/ITSN1/JAK2/JAK3/KALRN/KCNQ3/KDR/KIT/KL/LAMB1/LAT/MMP2/MSN/MYH10/MYH11/MYL9/NCAM1/NFASC/NRG4/NRP1/NTN4/NUMB/LOC101928143/PAK3/PDGFB/PDGFRB/PDLIM7/PIK3R1/PIK3R3/PLXNA2/PLXNA4/PLXND1/PRKCA/PRKCQ/PTPRC/RAPGEF2/RASA3/RASAL2/RASAL3/RASGRF1/RASGRF2/RASGRP3/RASGRP4/RGMB/RHOB/RND1/ROBO2/ROBO3/ROCK1/ROCK2/RPS6KA2/RRAS/SCN1A/SCN1B/SCN2B/SCN3B/SCN4B/SCN7A/SDC2/SDCBP/SEMA3E/SEMA5A/SEMA6A/SHC2/SLIT2/SLIT3/SPTBN1/SPTBN5/SRGAP1/SYNGAP1/TEK/TLN1/TRPC1/TRPC4/TRPC6/TYROBP/UBB/UBC/UNC5C/VCL/VWF",150
"R-HSA-2219530","R-HSA-2219530","Constitutive Signaling by Aberrant PI3K in Cancer","25/1778","51/7589",5.62649185380669e-05,0.00201968156888428,0.00180912772111598,"CD28/CD80/ERBB4/EREG/FGF10/FGF18/FGF7/FGF9/FGFR1/FGFR4/FYN/GAB1/HBEGF/HGF/ICOS/IRS2/KIT/KL/NRG4/PDGFB/PDGFRB/PIK3R1/PIK3R3/TRAT1/VAV1",25
"R-HSA-202733","R-HSA-202733","Cell surface interactions at the vascular wall","43/1778","106/7589",5.81484157677864e-05,0.00201968156888428,0.00180912772111598,"ANGPT1/ATP1B2/CAV1/CD177/CD244/CD74/CD84/CEACAM3/CEACAM6/DOK2/ESAM/FCER1G/FN1/FYN/GAS6/GYPC/INPP5D/ITGA4/ITGA5/ITGAL/ITGAM/ITGAX/ITGB2/ITGB3/JAM2/OLR1/PF4/PIK3R1/PROS1/LOC105369247/SDC2/SELE/SELL/SELP/SELPLG/SIRPA/SLC7A7/SPN/TEK/THBD/TNFRSF10D/TREM1/TSPAN7",43
"R-HSA-140875","R-HSA-140875","Common Pathway of Fibrin Clot Formation","11/1778","15/7589",5.96471891909506e-05,0.00201968156888428,0.00180912772111598,"CD177/F10/F13A1/F5/F8/FGA/FGG/PF4/PROS1/PRTN3/THBD",11
"R-HSA-5686938","R-HSA-5686938","Regulation of TLR by endogenous ligand","11/1778","15/7589",5.96471891909506e-05,0.00201968156888428,0.00180912772111598,"CD14/CD36/FGA/FGG/S100A8/SFTPA1/SFTPA2/SFTPD/TLR2/TLR4/TLR6",11
"R-HSA-166786","R-HSA-166786","Creation of C4 and C2 activators","8/1778","9/7589",6.39666240818078e-05,0.00211671374234346,0.00189604419228134,"C1QA/C1QB/C1R/C1S/FCN1/FCN3/MASP1/MASP2",8
"R-HSA-2173782","R-HSA-2173782","Binding and Uptake of Ligands by Scavenger Receptors","19/1778","35/7589",7.55873343421312e-05,0.00244567019560318,0.00219070660233686,"ALB/CD163/CD36/COL4A1/COL4A2/COLEC12/HBA1/HBA2/HBB/HP/LRP1/MARCO/MASP1/MSR1/SCARA5/SCARF1/SCGB3A2/STAB1/STAB2",19
"R-HSA-2172127","R-HSA-2172127","DAP12 interactions","103/1778","315/7589",8.17885182565235e-05,0.00258878440394562,0.00231890100960716,"ACTN2/ADCY4/ADCY5/ADCY6/ADCY7/ADCY9/AKT3/ANGPT1/APBB1IP/ARRB1/ARRB2/BTK/CAMK4/CD28/CD300E/CD80/CNKSR2/CSF2RA/CSF2RB/DAB2IP/DLG4/DUSP1/DUSP4/DUSP8/ERBB4/EREG/FGA/FGF10/FGF18/FGF7/FGF9/FGFR1/FGFR4/FGG/FN1/FOXO1/FOXO3/FOXO4/FYN/GAB1/GFRA1/GFRA2/GRAP2/HBEGF/HGF/HLA-E/ICOS/IL2RG/IL3RA/IRS2/ITGA2B/ITGB3/ITPR1/JAK2/JAK3/KIT/KL/KLRD1/LAT/LCP2/NCAM1/NR4A1/NRG4/PDE1A/PDE1B/PDE1C/PDGFB/PDGFRB/PDPK1/PHLPP2/PIK3R1/PIK3R3/PIP4K2A/PIP5K1B/PRKAR2B/PRKCA/PRKCD/PRKCE/PTEN/RAPGEF2/RASA3/RASAL2/RASAL3/RASGRF1/RASGRF2/RASGRP3/RASGRP4/SHC2/SIGLEC14/SIRPB1/SPTBN1/SPTBN5/SYNGAP1/TEK/TLN1/TRAT1/TREM1/TYROBP/UBB/UBC/VAV1/VCL/VWF",103
"R-HSA-445355","R-HSA-445355","Smooth Muscle Contraction","17/1778","30/7589",8.83655407902298e-05,0.00273745164660797,0.00245206954174904,"ACTA2/ACTG2/ANXA6/CALD1/DYSF/ITGA1/LMOD1/MYH11/MYL9/MYLK/PXN/SORBS1/SORBS3/TLN1/TPM1/TPM2/VCL",17
"R-HSA-416482","R-HSA-416482","G alpha (12/13) signalling events","34/1778","80/7589",0.000114892568528519,0.00348507457869841,0.00312175202646568,"ADRA1A/ADRA1B/ADRA1D/AKAP13/ARHGEF1/LOC100505585/ARHGEF10/ARHGEF10L/ARHGEF15/ARHGEF17/ARHGEF2/ARHGEF3/ARHGEF38/ARHGEF6/ARHGEF7/FGD2/FGD3/FGD4/GNG11/GNG7/GNGT2/ITSN1/KALRN/MCF2L/OBSCN/PIK3R1/PIK3R3/PREX1/RASGRF2/RHOB/ROCK1/ROCK2/TBXA2R/VAV1",34
"R-HSA-1474228","R-HSA-1474228","Degradation of the extracellular matrix","45/1778","116/7589",0.000139919013445243,0.00415759354237294,0.00372416020748993,"A2M/ADAM8/ADAMTS1/ADAMTS4/ADAMTS5/ADAMTS8/ADAMTS9/CAPN2/CAPN3/CAPN8/CAPN9/COL11A2/COL13A1/COL14A1/COL23A1/COL4A1/COL4A2/COL4A3/COL4A4/COL5A3/COL6A1/COL6A2/COL6A6/COL8A1/CTSG/CTSS/DCN/ELANE/ELN/FBN1/FBN3/FN1/LAMA5/LAMB1/MMP19/MMP2/MMP24/MMP25/MMP8/NID1/PRSS1/TIMP1/TIMP2/TLL1/TPSAB1",45
"R-HSA-186797","R-HSA-186797","Signaling by PDGF","107/1778","334/7589",0.000149320600707702,0.00429323338161384,0.00384565945620268,"ACTN2/ADCY4/ADCY5/ADCY6/ADCY7/ADCY9/AKT3/ANGPT1/APBB1IP/ARRB1/ARRB2/CAMK4/CD28/CD80/CNKSR2/COL4A1/COL4A2/COL4A3/COL4A4/COL5A3/COL6A1/COL6A2/COL6A6/CSF2RA/CSF2RB/DAB2IP/DLG4/DUSP1/DUSP4/DUSP8/ERBB4/EREG/FGA/FGF10/FGF18/FGF7/FGF9/FGFR1/FGFR4/FGG/FN1/FOXO1/FOXO3/FOXO4/FYN/GAB1/GFRA1/GFRA2/HBEGF/HGF/ICOS/IL2RG/IL3RA/IRS2/ITGA2B/ITGB3/ITPR1/JAK2/JAK3/KIT/KL/LAT/NCAM1/NR4A1/NRG4/PDE1A/PDE1B/PDE1C/PDGFB/PDGFD/PDGFRB/PDPK1/PHLPP2/PIK3R1/PIK3R3/PIP4K2A/PIP5K1B/PRKAR2B/PRKCA/PRKCD/PRKCE/PTEN/RAPGEF1/RAPGEF2/RASA3/RASAL2/RASAL3/RASGRF1/RASGRF2/RASGRP3/RASGRP4/SHC2/SPTBN1/SPTBN5/STAT5A/STAT5B/SYNGAP1/TEK/THBS1/THBS3/TLN1/TRAT1/UBB/UBC/VAV1/VCL/VWF",107
"R-HSA-418457","R-HSA-418457","cGMP effects","11/1778","16/7589",0.000150381114328507,0.00429323338161384,0.00384565945620268,"ITPR1/KCNMB1/KCNMB4/MRVI1/PDE1A/PDE1B/PDE2A/PDE3A/PDE3B/PDE5A/PRKG1",11
"R-HSA-112316","R-HSA-112316","Neuronal System","78/1778","230/7589",0.000162184260038608,0.00454115928108102,0.00406773882971327,"ABCC8/ABCC9/ACHE/ACTN2/ADCY4/ADCY5/ADCY6/ADCY7/ADCY9/AKAP5/ALDH2/BCHE/CACNA2D2/CACNB1/CACNB2/CACNB4/CAMK4/CHRNA7/LOC101929970/CPLX1/DLG2/DLG4/EPB41L2/EPB41L3/EPB41L5/GABBR1/GABRB2/GJC1/GLUL/GNAI2/GNG11/GNG7/GNGT2/GRIA1/GRIK4/KCNA3/KCNA5/KCNAB1/KCNAB2/KCNAB3/KCNB1/KCND1/KCND3/KCNJ12/KCNJ8/KCNK17/KCNK3/KCNMB1/KCNMB4/KCNN2/KCNQ1/KCNQ3/KCNQ4/LIN7A/MAOA/NCALD/NLGN3/PDPK1/PLCB2/PPFIA2/PRKCA/PRKCB/PTPRD/RASGRF1/RASGRF2/RPS6KA2/RRAS/SHANK2/SLC18A2/SLC1A1/SLC1A7/SLC6A1/SLC6A12/SLC6A4/SNAP25/STXBP1/TSPAN7/UNC13B",78
"R-HSA-375280","R-HSA-375280","Amine ligand-binding receptors","10/1778","14/7589",0.000189213318337227,0.00519801116035855,0.00465611323574627,"ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2C/ADRB1/ADRB2/CHRM1/CHRM2/HRH2",10
"R-HSA-2424491","R-HSA-2424491","DAP12 signaling","99/1778","308/7589",0.000228817623442384,0.0061696011061502,0.00552641394629851,"ACTN2/ADCY4/ADCY5/ADCY6/ADCY7/ADCY9/AKT3/ANGPT1/APBB1IP/ARRB1/ARRB2/BTK/CAMK4/CD28/CD80/CNKSR2/CSF2RA/CSF2RB/DAB2IP/DLG4/DUSP1/DUSP4/DUSP8/ERBB4/EREG/FGA/FGF10/FGF18/FGF7/FGF9/FGFR1/FGFR4/FGG/FN1/FOXO1/FOXO3/FOXO4/FYN/GAB1/GFRA1/GFRA2/GRAP2/HBEGF/HGF/HLA-E/ICOS/IL2RG/IL3RA/IRS2/ITGA2B/ITGB3/ITPR1/JAK2/JAK3/KIT/KL/KLRD1/LAT/LCP2/NCAM1/NR4A1/NRG4/PDE1A/PDE1B/PDE1C/PDGFB/PDGFRB/PDPK1/PHLPP2/PIK3R1/PIK3R3/PIP4K2A/PIP5K1B/PRKAR2B/PRKCA/PRKCD/PRKCE/PTEN/RAPGEF2/RASA3/RASAL2/RASAL3/RASGRF1/RASGRF2/RASGRP3/RASGRP4/SHC2/SPTBN1/SPTBN5/SYNGAP1/TEK/TLN1/TRAT1/TYROBP/UBB/UBC/VAV1/VCL/VWF",99
"R-HSA-1566948","R-HSA-1566948","Elastic fibre formation","21/1778","43/7589",0.000234359388102219,0.00620413216503328,0.00555734510734256,"BMP2/BMP4/EFEMP1/EFEMP2/ELN/EMILIN2/FBLN1/FBLN5/FBN1/FBN3/FN1/ITGA5/ITGA8/ITGB3/LTBP2/LTBP4/MFAP3/MFAP4/MFAP5/TGFB2/VTN",21
"R-HSA-2168880","R-HSA-2168880","Scavenging of heme from plasma","7/1778","8/7589",0.000244394454576946,0.00635425581900058,0.00569181821843676,"ALB/CD163/HBA1/HBA2/HBB/HP/LRP1",7
"R-HSA-5687613","R-HSA-5687613","Diseases associated with surfactant metabolism","8/1778","10/7589",0.000253665779112283,0.00636788576530144,0.00570402722904026,"CSF2RA/CSF2RB/SFTA3/SFTPA1/SFTPA2/SFTPB/SFTPC/SFTPD",8
"R-HSA-8851680","R-HSA-8851680","Butyrophilin (BTN) family interactions","8/1778","10/7589",0.000253665779112283,0.00636788576530144,0.00570402722904026,"BTN2A1/BTN2A2/BTN3A1/BTN3A2/BTN3A3/BTNL8/BTNL9/CD209",8
"R-HSA-419037","R-HSA-419037","NCAM1 interactions","18/1778","35/7589",0.000288319480660659,0.00699655273069866,0.00626715502699223,"CACNA1C/CACNA1D/CACNA1H/CACNA1I/CACNB1/CACNB2/CACNB4/COL4A1/COL4A2/COL4A3/COL4A4/COL5A3/COL6A1/COL6A2/COL6A6/GFRA1/GFRA2/NCAM1",18
"R-HSA-6803157","R-HSA-6803157","Antimicrobial peptides","18/1778","35/7589",0.000288319480660659,0.00699655273069866,0.00626715502699223,"BPI/CCR2/CD4/CLU/CTSG/DEFA4/ELANE/GNLY/ITLN1/LEAP2/LYZ/PGLYRP1/PLA2G2A/PRTN3/RNASE6/S100A8/SLC11A1/TLR2",18
"R-HSA-2219528","R-HSA-2219528","PI3K/AKT Signaling in Cancer","31/1778","76/7589",0.00054114427822706,0.0129164929360426,0.0115699354740868,"AKT3/CD28/CD80/ERBB4/EREG/FGF10/FGF18/FGF7/FGF9/FGFR1/FGFR4/FOXO1/FOXO3/FOXO4/FYN/GAB1/HBEGF/HGF/ICOS/IRS2/KIT/KL/NR4A1/NRG4/PDGFB/PDGFRB/PDPK1/PIK3R1/PIK3R3/TRAT1/VAV1",31
"R-HSA-3656225","R-HSA-3656225","Defective CHST6 causes MCDC1","5/1778","5/7589",0.000702851759177969,0.0157438794055865,0.0141025640424535,"FMOD/LUM/OGN/OMD/PRELP",5
"R-HSA-3656243","R-HSA-3656243","Defective ST3GAL3 causes MCT12 and EIEE15","5/1778","5/7589",0.000702851759177969,0.0157438794055865,0.0141025640424535,"FMOD/LUM/OGN/OMD/PRELP",5
"R-HSA-3656244","R-HSA-3656244","Defective B4GALT1 causes B4GALT1-CDG (CDG-2d)","5/1778","5/7589",0.000702851759177969,0.0157438794055865,0.0141025640424535,"FMOD/LUM/OGN/OMD/PRELP",5
"R-HSA-5683678","R-HSA-5683678","Defective ABCA3 causes pulmonary surfactant metabolism dysfunction type 3 (SMDP3)","5/1778","5/7589",0.000702851759177969,0.0157438794055865,0.0141025640424535,"SFTPA1/SFTPA2/SFTPB/SFTPC/SFTPD",5
"R-HSA-177929","R-HSA-177929","Signaling by EGFR","99/1778","319/7589",0.000897475363389429,0.0197988504408335,0.0177348002430543,"ACTN2/ADCY4/ADCY5/ADCY6/ADCY7/ADCY9/AKT3/ANGPT1/APBB1IP/ARHGEF7/ARRB1/ARRB2/CAMK4/CD28/CD80/CNKSR2/CSF2RA/CSF2RB/DAB2IP/DLG4/DUSP1/DUSP4/DUSP8/ERBB4/EREG/FGA/FGF10/FGF18/FGF7/FGF9/FGFR1/FGFR4/FGG/FN1/FOXO1/FOXO3/FOXO4/FYN/GAB1/GFRA1/GFRA2/HBEGF/HGF/ICOS/IL2RG/IL3RA/IRS2/ITGA2B/ITGB3/ITPR1/JAK2/JAK3/KIT/KL/LAT/NCAM1/NR4A1/NRG4/PAG1/PDE1A/PDE1B/PDE1C/PDGFB/PDGFRB/PDPK1/PHLPP2/PIK3R1/PIK3R3/PIP4K2A/PIP5K1B/PRKAR2B/PRKCA/PRKCD/PRKCE/PTEN/PXN/RAPGEF2/RASA3/RASAL2/RASAL3/RASGRF1/RASGRF2/RASGRP3/RASGRP4/SH3KBP1/SHC2/SPRY1/SPRY2/SPTBN1/SPTBN5/SYNGAP1/TEK/TLN1/TRAT1/UBB/UBC/VAV1/VCL/VWF",99
"R-HSA-186763","R-HSA-186763","Downstream signal transduction","96/1778","308/7589",0.000912972984141698,0.0198401293270196,0.0177717757635752,"ACTN2/ADCY4/ADCY5/ADCY6/ADCY7/ADCY9/AKT3/ANGPT1/APBB1IP/ARRB1/ARRB2/CAMK4/CD28/CD80/CNKSR2/CSF2RA/CSF2RB/DAB2IP/DLG4/DUSP1/DUSP4/DUSP8/ERBB4/EREG/FGA/FGF10/FGF18/FGF7/FGF9/FGFR1/FGFR4/FGG/FN1/FOXO1/FOXO3/FOXO4/FYN/GAB1/GFRA1/GFRA2/HBEGF/HGF/ICOS/IL2RG/IL3RA/IRS2/ITGA2B/ITGB3/ITPR1/JAK2/JAK3/KIT/KL/LAT/NCAM1/NR4A1/NRG4/PDE1A/PDE1B/PDE1C/PDGFB/PDGFRB/PDPK1/PHLPP2/PIK3R1/PIK3R3/PIP4K2A/PIP5K1B/PRKAR2B/PRKCA/PRKCD/PRKCE/PTEN/RAPGEF1/RAPGEF2/RASA3/RASAL2/RASAL3/RASGRF1/RASGRF2/RASGRP3/RASGRP4/SHC2/SPTBN1/SPTBN5/STAT5A/STAT5B/SYNGAP1/TEK/TLN1/TRAT1/UBB/UBC/VAV1/VCL/VWF",96
"R-HSA-114604","R-HSA-114604","GPVI-mediated activation cascade","21/1778","47/7589",0.00104466695311573,0.0223681629961251,0.020036259363938,"AKT3/CSF2RA/CSF2RB/FCER1G/FYN/GAB2/IL2RG/IL3RA/JAK2/JAK3/LAT/LCP2/PDPK1/PIK3CG/PIK3R1/PIK3R3/PIK3R5/PIK3R6/PRKCZ/RHOB/VAV1",21
"R-HSA-166520","R-HSA-166520","Signalling by NGF","126/1778","423/7589",0.00115419875673207,0.024355266518868,0.0218162053331966,"ACTN2/ADCY4/ADCY5/ADCY6/ADCY7/ADCY9/ADCYAP1/ADCYAP1R1/AKAP13/AKT3/ANGPT1/APBB1IP/APH1B/ARHGEF1/LOC100505585/ARHGEF10/ARHGEF10L/ARHGEF15/ARHGEF17/ARHGEF2/ARHGEF3/ARHGEF38/ARHGEF6/ARHGEF7/ARRB1/ARRB2/CAMK4/CD28/CD80/CNKSR2/CSF2RA/CSF2RB/DAB2IP/DLG4/DNM3/DUSP1/DUSP4/DUSP8/ERBB4/EREG/FGA/FGD2/FGD3/FGD4/FGF10/FGF18/FGF7/FGF9/FGFR1/FGFR4/FGG/FN1/FOXO1/FOXO3/FOXO4/FYN/GAB1/GFRA1/GFRA2/HBEGF/HGF/ICOS/IL2RG/IL3RA/IRS2/ITGA2B/ITGB3/ITPR1/ITSN1/JAK2/JAK3/KALRN/KIT/KL/LAT/MAPK11/MCF2L/MEF2C/NCAM1/NFKBIA/NR4A1/NRG4/NTRK1/OBSCN/OMG/LOC101927057/PCSK5/PDE1A/PDE1B/PDE1C/PDGFB/PDGFRB/PDPK1/PHLPP2/PIK3R1/PIK3R3/PIP4K2A/PIP5K1B/PREX1/PRKAR2B/PRKCA/PRKCD/PRKCE/PTEN/RAPGEF1/RAPGEF2/RASA3/RASAL2/RASAL3/RASGRF1/RASGRF2/RASGRP3/RASGRP4/RPS6KA2/SHC2/SPTBN1/SPTBN5/SYNGAP1/TEK/TLN1/TRAT1/UBB/UBC/VAV1/VCL/VWF",126
"R-HSA-194138","R-HSA-194138","Signaling by VEGF","93/1778","299/7589",0.0011747337863063,0.0244344627551711,0.0218871452817069,"ACTN2/AKT3/ANGPT1/APBB1IP/ARRB1/ARRB2/AXL/CAV1/CDH5/CNKSR2/CSF2RA/CSF2RB/CYBB/CYFIP2/DAB2IP/DLG4/DUSP1/DUSP4/DUSP8/ELMO1/ERBB4/EREG/FGA/FGF10/FGF18/FGF7/FGF9/FGFR1/FGFR4/FGG/FLT1/FLT4/FN1/FYN/GFRA1/GFRA2/HBEGF/HGF/IL2RG/IL3RA/IRS2/ITGA2B/ITGB3/ITPR1/JAK2/JAK3/KDR/KIT/KL/LAT/MAPK11/NCAM1/NCF1/NCF2/NCF4/NCKAP1L/NOS3/NRG4/NRP1/PAK3/PDGFB/PDGFRB/PDPK1/PIK3R1/PRKCA/PRKCB/PRKCD/PRKCZ/PTK2B/PXN/RAPGEF2/RASA3/RASAL2/RASAL3/RASGRF1/RASGRF2/RASGRP3/RASGRP4/ROCK1/ROCK2/SHC2/SPTBN1/SPTBN5/SYNGAP1/TEK/TLN1/UBB/UBC/VAV1/VCL/VEGFC/VWF/WASF3",93
"R-HSA-114508","R-HSA-114508","Effects of PIP2 hydrolysis","12/1778","22/7589",0.00155621962563174,0.0314702190961085,0.0281894169028907,"DGKD/DGKE/DGKG/DGKH/ITPR1/MGLL/PRKCD/PRKCE/PRKCH/PRKCQ/RASGRP2/TRPC6",12
"R-HSA-3560782","R-HSA-3560782","Diseases associated with glycosaminoglycan metabolism","12/1778","22/7589",0.00155621962563174,0.0314702190961085,0.0281894169028907,"BGN/CSPG4/DCN/FMOD/GPC3/GPC6/LUM/OGN/OMD/PRELP/SDC2/VCAN",12
"R-HSA-391903","R-HSA-391903","Eicosanoid ligand-binding receptors","8/1778","12/7589",0.00175982165923715,0.0351000046006752,0.0314407935947344,"GPR17/PTGDR/PTGER2/PTGER3/PTGER4/PTGFR/PTGIR/TBXA2R",8
"R-HSA-5576893","R-HSA-5576893","Phase 2 - plateau phase","10/1778","17/7589",0.001815053535657,0.0357124047015756,0.0319893503652777,"CACNA1C/CACNA1D/CACNA1F/CACNA2D2/CACNA2D4/CACNB1/CACNB2/CACNB4/KCNE1/KCNQ1",10
"R-HSA-375165","R-HSA-375165","NCAM signaling for neurite out-growth","76/1778","240/7589",0.00187367232958211,0.0363742254916208,0.0325821756681016,"ACTN2/ANGPT1/APBB1IP/ARRB1/ARRB2/CACNA1C/CACNA1D/CACNA1H/CACNA1I/CACNB1/CACNB2/CACNB4/CNKSR2/COL4A1/COL4A2/COL4A3/COL4A4/COL5A3/COL6A1/COL6A2/COL6A6/CSF2RA/CSF2RB/DAB2IP/DLG4/DUSP1/DUSP4/DUSP8/ERBB4/EREG/FGA/FGF10/FGF18/FGF7/FGF9/FGFR1/FGFR4/FGG/FN1/FYN/GFRA1/GFRA2/HBEGF/HGF/IL2RG/IL3RA/IRS2/ITGA2B/ITGB3/JAK2/JAK3/KIT/KL/LAT/NCAM1/NRG4/PDGFB/PDGFRB/RAPGEF2/RASA3/RASAL2/RASAL3/RASGRF1/RASGRF2/RASGRP3/RASGRP4/SHC2/SPTBN1/SPTBN5/SYNGAP1/TEK/TLN1/UBB/UBC/VCL/VWF",76
"R-HSA-112315","R-HSA-112315","Transmission across Chemical Synapses","51/1778","150/7589",0.00196598933340138,0.0376642167030581,0.0337376839900875,"ACHE/ACTN2/ADCY4/ADCY5/ADCY6/ADCY7/ADCY9/AKAP5/ALDH2/BCHE/CACNA2D2/CACNB1/CACNB2/CACNB4/CAMK4/CHRNA7/LOC101929970/CPLX1/DLG4/GABBR1/GABRB2/GLUL/GNAI2/GNG11/GNG7/GNGT2/GRIA1/GRIK4/KCNJ12/LIN7A/MAOA/NCALD/PDPK1/PLCB2/PPFIA2/PRKCA/PRKCB/RASGRF1/RASGRF2/RPS6KA2/RRAS/SLC18A2/SLC1A1/SLC1A7/SLC6A1/SLC6A12/SLC6A4/SNAP25/STXBP1/TSPAN7/UNC13B",51
"R-HSA-76009","R-HSA-76009","Platelet Aggregation (Plug Formation)","15/1778","31/7589",0.00204318945748178,0.0386348551960191,0.0346071324377296,"ADRA2A/ADRA2C/APBB1IP/FGA/FGG/FN1/GP1BA/ITGA2B/ITGB3/PDPK1/RAPGEF3/RAPGEF4/RASGRP2/TLN1/VWF",15
"R-HSA-380108","R-HSA-380108","Chemokine receptors bind chemokines","16/1778","34/7589",0.00210595986421882,0.0393112507987512,0.035213013114266,"CCL13/CCL21/CCR1/CCR10/CCR2/CCR4/CCRL2/CX3CR1/CXCL2/CXCL3/CXCL5/CXCR1/CXCR2/CXCR4/PF4/PPBP",16
"R-HSA-1296072","R-HSA-1296072","Voltage gated Potassium channels","11/1778","20/7589",0.00224106620004416,0.0413037011046113,0.0369977484590901,"KCNA3/KCNA5/KCNAB1/KCNAB2/KCNAB3/KCNB1/KCND1/KCND3/KCNQ1/KCNQ3/KCNQ4",11
"R-HSA-1296071","R-HSA-1296071","Potassium Channels","23/1778","56/7589",0.00244172803835352,0.0444394502980341,0.0398065926252633,"ABCC8/ABCC9/GABBR1/GNG7/GNGT2/KCNA3/KCNA5/KCNAB1/KCNAB2/KCNAB3/KCNB1/KCND1/KCND3/KCNJ12/KCNJ8/KCNK17/KCNK3/KCNMB1/KCNMB4/KCNN2/KCNQ1/KCNQ3/KCNQ4",23
"R-HSA-199418","R-HSA-199418","Negative regulation of the PI3K/AKT network","30/1778","79/7589",0.00254347076972802,0.0457196721077037,0.0409533500155038,"AKT3/CD28/CD80/ERBB4/EREG/FGF10/FGF18/FGF7/FGF9/FGFR1/FGFR4/FYN/GAB1/HBEGF/HGF/ICOS/IRS2/KIT/KL/NRG4/PDGFB/PDGFRB/PHLPP2/PIK3R1/PIK3R3/PIP4K2A/PIP5K1B/PTEN/TRAT1/VAV1",30
"R-HSA-422356","R-HSA-422356","Regulation of insulin secretion","26/1778","66/7589",0.00265824488503446,0.0472000555196362,0.0422794019583786,"ABCC8/ADCY5/ADCY6/ADRA2A/ADRA2C/AKAP5/ARL2BP/CACNA1C/CACNA1D/CACNA2D2/CACNB2/GNA14/GNAI2/GNAQ/GNG11/GNG7/GNGT2/ITPR1/KCNB1/PLCB2/PRKAR2B/PRKCA/RAPGEF3/RAPGEF4/SNAP25/STXBP1",26
"R-HSA-4420097","R-HSA-4420097","VEGFA-VEGFR2 Pathway","89/1778","292/7589",0.00288320432775629,0.0494649293295874,0.04430816038126,"ACTN2/AKT3/ANGPT1/APBB1IP/ARRB1/ARRB2/AXL/CAV1/CDH5/CNKSR2/CSF2RA/CSF2RB/CYBB/CYFIP2/DAB2IP/DLG4/DUSP1/DUSP4/DUSP8/ELMO1/ERBB4/EREG/FGA/FGF10/FGF18/FGF7/FGF9/FGFR1/FGFR4/FGG/FN1/FYN/GFRA1/GFRA2/HBEGF/HGF/IL2RG/IL3RA/IRS2/ITGA2B/ITGB3/ITPR1/JAK2/JAK3/KDR/KIT/KL/LAT/MAPK11/NCAM1/NCF1/NCF2/NCF4/NCKAP1L/NOS3/NRG4/PAK3/PDGFB/PDGFRB/PDPK1/PIK3R1/PRKCA/PRKCB/PRKCD/PRKCZ/PTK2B/PXN/RAPGEF2/RASA3/RASAL2/RASAL3/RASGRF1/RASGRF2/RASGRP3/RASGRP4/ROCK1/ROCK2/SHC2/SPTBN1/SPTBN5/SYNGAP1/TEK/TLN1/UBB/UBC/VAV1/VCL/VWF/WASF3",89
"R-HSA-2142753","R-HSA-2142753","Arachidonic acid metabolism","19/1778","44/7589",0.0028939925306667,0.0494649293295874,0.04430816038126,"ALOX15B/ALOX5/ALOX5AP/CYP1A1/CYP1B1/CYP2U1/CYP4B1/DPEP2/GGT1/GGT2/LOC102724197/HPGD/HPGDS/PON2/PTGDS/PTGIS/PTGS1/PTGS2/TBXAS1",19
"R-HSA-166662","R-HSA-166662","Lectin pathway of complement activation","4/1778","4/7589",0.00300514689592159,0.0494649293295874,0.04430816038126,"FCN1/FCN3/MASP1/MASP2",4
"R-HSA-166665","R-HSA-166665","Terminal pathway of complement","4/1778","4/7589",0.00300514689592159,0.0494649293295874,0.04430816038126,"C5/C6/C7/CLU",4
