"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-174417","R-HSA-174417","Telomere C-strand (Lagging Strand) Synthesis","16/1515","24/7444",1.11428827362165e-06,3.84565343213327e-05,3.35859931510096e-05,"DNA2/FEN1/LIG1/PCNA/POLA2/POLD2/POLE2/POLE3/PRIM1/PRIM2/RFC2/RFC3/RFC4/RFC5/RPA1/RPA3",16
"R-HSA-69186","R-HSA-69186","Lagging Strand Synthesis","14/1515","20/7444",2.21321774679356e-06,7.45643598026878e-05,6.5120742725204e-05,"DNA2/FEN1/LIG1/PCNA/POLA2/POLD2/PRIM1/PRIM2/RFC2/RFC3/RFC4/RFC5/RPA1/RPA3",14
"R-HSA-68874","R-HSA-68874","M/G1 Transition","33/1515","75/7444",2.79165069754777e-06,8.8733978697231e-05,7.74957716128318e-05,"CDC45/CDC6/CDT1/DBF4/E2F1/E2F2/GMNN/MCM10/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/POLA2/POLE2/POLE3/PRIM1/PRIM2/PSMB3/PSMB5/PSMC4/PSMD10/PSMD11/PSMD12/PSMD14/PSMD2/PSMD3/PSMD8/PSME3/RPA1/RPA3",33
"R-HSA-69002","R-HSA-69002","DNA Replication Pre-Initiation","33/1515","75/7444",2.79165069754777e-06,8.8733978697231e-05,7.74957716128318e-05,"CDC45/CDC6/CDT1/DBF4/E2F1/E2F2/GMNN/MCM10/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/POLA2/POLE2/POLE3/PRIM1/PRIM2/PSMB3/PSMB5/PSMC4/PSMD10/PSMD11/PSMD12/PSMD14/PSMD2/PSMD3/PSMD8/PSME3/RPA1/RPA3",33
"R-HSA-5693616","R-HSA-5693616","Presynaptic phase of homologous DNA pairing and strand exchange","19/1515","33/7444",2.82192865114869e-06,8.8733978697231e-05,7.74957716128318e-05,"BLM/BRCA1/BRCA2/BRIP1/CHEK1/DNA2/EXO1/RAD51/RAD51C/RBBP8/RFC2/RFC3/RFC4/RFC5/RMI1/RPA1/RPA3/TOPBP1/XRCC2",19
"R-HSA-5685942","R-HSA-5685942","HDR through Homologous Recombination (HRR)","27/1515","57/7444",4.05572395703303e-06,0.00012475759563482,0.000108956977701528,"BLM/BRCA1/BRCA2/BRIP1/CHEK1/DNA2/EME1/EXO1/GEN1/PALB2/PCNA/POLD2/POLE2/POLE3/RAD51/RAD51AP1/RAD51C/RBBP8/RFC2/RFC3/RFC4/RFC5/RMI1/RPA1/RPA3/TOPBP1/XRCC2",27
"R-HSA-912446","R-HSA-912446","Meiotic recombination","19/1515","34/7444",5.18160089503509e-06,0.000155999260988822,0.000136241868998235,"BLM/BRCA1/BRCA2/CDK4/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BK/HIST1H4H/HIST1H4J/HIST2H4A/MND1/PSMC3IP/RAD51/RAD51C/RBBP8/RPA1/RPA3",19
"R-HSA-389958","R-HSA-389958","Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding","15/1515","24/7444",8.02301038679191e-06,0.000231684891781848,0.000202341873127684,"CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/PFDN2/PFDN4/TUBA1B/TUBA1C/TUBA4A/TUBB2A/TUBB2B/TUBB3/VBP1",15
"R-HSA-70263","R-HSA-70263","Gluconeogenesis","15/1515","24/7444",8.02301038679191e-06,0.000231684891781848,0.000202341873127684,"ALDOA/ALDOC/ENO1/GAPDH/GOT1/GOT2/GPI/MDH1/MDH2/PC/PGAM1/PGK1/SLC25A1/SLC25A10/TPI1",15
"R-HSA-2299718","R-HSA-2299718","Condensation of Prophase Chromosomes","16/1515","27/7444",1.05517081158244e-05,0.000293127354477688,0.00025600261421373,"CCNB1/CDK1/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BK/HIST1H4H/HIST1H4J/HIST2H4A/NCAPD3/NCAPG2/PLK1/SET/SMC2/SMC4",16
"R-HSA-389960","R-HSA-389960","Formation of tubulin folding intermediates by CCT/TriC","12/1515","17/7444",1.07721713306288e-05,0.000293127354477688,0.00025600261421373,"CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/TUBA1B/TUBA1C/TUBA4A/TUBB2A/TUBB2B/TUBB3",12
"R-HSA-6804114","R-HSA-6804114","TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest","12/1515","17/7444",1.07721713306288e-05,0.000293127354477688,0.00025600261421373,"AURKA/CARM1/CCNB1/CDC25C/CDK1/PCNA/PRMT1/SFN/TFDP1/TFDP2/TP53/ZNF385A",12
"R-HSA-5693568","R-HSA-5693568","Resolution of D-loop Structures through Holliday Junction Intermediates","15/1515","25/7444",1.62911306516103e-05,0.000434942450415633,0.000379856750446683,"BLM/BRCA1/BRCA2/BRIP1/DNA2/EME1/EXO1/GEN1/PALB2/RAD51/RAD51AP1/RAD51C/RBBP8/RMI1/XRCC2",15
"R-HSA-195258","R-HSA-195258","RHO GTPase Effectors","75/1515","236/7444",1.78020954769264e-05,0.000461561531783363,0.000403104510555081,"ACTR2/ARPC1A/AURKB/BIRC5/BUB1/BUB1B/CDC20/CDC25C/CDCA8/CDH1/CENPA/CENPE/CENPF/CENPH/CENPI/CENPK/CENPL/CENPM/CENPN/CENPO/CENPP/CENPQ/CKAP5/DIAPH3/DSN1/ERCC6L/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BK/HIST1H4H/HIST1H4J/HIST2H4A/INCENP/IQGAP3/KIF14/KIF18A/KIF2C/KLC3/KNTC1/LIMK1/MAD2L1/NDC80/NDE1/NSL1/NUF2/NUP37/PAK1/PAK2/PFN2/PLK1/PRC1/RANGAP1/RCC2/RHOD/RTKN/SFN/SKA1/SKA2/SPC24/SPC25/TUBA1B/TUBA1C/TUBA4A/TUBB2A/TUBB2B/TUBB3/WASF1/WIPF3/YWHAG/YWHAZ/ZW10/ZWILCH/ZWINT",75
"R-HSA-190861","R-HSA-190861","Gap junction assembly","13/1515","20/7444",1.79405542389293e-05,0.000461561531783363,0.000403104510555081,"GJA1/GJA3/GJB2/GJB3/GJB4/GJB5/GJB6/TUBA1B/TUBA1C/TUBA4A/TUBB2A/TUBB2B/TUBB3",13
"R-HSA-2514853","R-HSA-2514853","Condensation of Prometaphase Chromosomes","9/1515","11/7444",2.1625964574708e-05,0.000546441783450211,0.00047723463178021,"CCNB1/CCNB2/CDK1/CSNK2A1/NCAPD2/NCAPG/NCAPH/SMC2/SMC4",9
"R-HSA-15869","R-HSA-15869","Metabolism of nucleotides","32/1515","78/7444",2.29852573729824e-05,0.000570598933031053,0.000498332265113228,"ADA/ADSL/APRT/ATIC/CAD/DCK/DCTPP1/DGUOK/DTYMK/ENTPD2/ENTPD3/ENTPD7/GART/GDA/GMPS/GSR/HPRT1/ITPA/NME1/NT5M/NUDT1/NUDT15/PAICS/PPAT/RRM1/RRM2/TK1/TXN/TYMS/UCK2/UMPS/XDH",32
"R-HSA-389957","R-HSA-389957","Prefoldin mediated transfer of substrate  to CCT/TriC","14/1515","23/7444",2.50531714918752e-05,0.000611210994155231,0.000533800786414908,"CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/PFDN2/PFDN4/TUBA1C/TUBA4A/TUBB2A/TUBB2B/TUBB3/VBP1",14
"R-HSA-5693537","R-HSA-5693537","Resolution of D-Loop Structures","15/1515","26/7444",3.12830444869285e-05,0.000750262846593286,0.00065524164545324,"BLM/BRCA1/BRCA2/BRIP1/DNA2/EME1/EXO1/GEN1/PALB2/RAD51/RAD51AP1/RAD51C/RBBP8/RMI1/XRCC2",15
"R-HSA-156711","R-HSA-156711","Polo-like kinase mediated events","11/1515","16/7444",3.78766040232166e-05,0.00088905798049387,0.000776458299497715,"CCNB1/CCNB2/CDC25A/CDC25C/CENPF/FOXM1/LIN9/MYBL2/PKMYT1/PLK1/WEE1",11
"R-HSA-5651801","R-HSA-5651801","PCNA-Dependent Long Patch Base Excision Repair","13/1515","21/7444",3.83268811378983e-05,0.00088905798049387,0.000776458299497715,"FEN1/LIG1/PCNA/POLB/POLD2/POLE2/POLE3/RFC2/RFC3/RFC4/RFC5/RPA1/RPA3",13
"R-HSA-110373","R-HSA-110373","Resolution of AP sites via the multiple-nucleotide patch replacement pathway","14/1515","24/7444",4.88953970389919e-05,0.00109820613984402,0.000959117729720576,"FEN1/LIG1/PARP1/PCNA/POLB/POLD2/POLE2/POLE3/RFC2/RFC3/RFC4/RFC5/RPA1/RPA3",14
"R-HSA-1538133","R-HSA-1538133","G0 and Early G1","14/1515","24/7444",4.88953970389919e-05,0.00109820613984402,0.000959117729720576,"CCNA1/CCNA2/CCNE1/CCNE2/CDC25A/CDC6/CDK1/E2F1/LIN9/MYBL2/PCNA/TFDP1/TFDP2/TOP2A",14
"R-HSA-5693554","R-HSA-5693554","Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)","13/1515","22/7444",7.62698552715175e-05,0.00168627883139371,0.00147271069224937,"BLM/BRCA1/BRCA2/BRIP1/DNA2/EXO1/PALB2/RAD51/RAD51AP1/RAD51C/RBBP8/RMI1/XRCC2",13
"R-HSA-3700989","R-HSA-3700989","Transcriptional Regulation by TP53","91/1515","314/7444",0.000124323462079723,0.0027064261360432,0.00236365578107846,"AURKA/AURKB/BID/BIRC5/BLM/BRCA1/BRIP1/CARM1/CASP6/CCNA1/CCNA2/CCNB1/CCNE1/CCNE2/CDC25C/CDK1/CDK5/CDK5R1/CDKN2A/CHEK1/CHEK2/COX5A/COX5B/COX6A1/COX6B1/COX7A2L/COX8A/CSNK2A1/CYCS/DNA2/E2F1/E2F7/EXO1/FANCD2/FANCI/G6PD/GLS2/GPI/GPX2/GSR/GTF2H3/HDAC2/IGFBP3/LRPPRC/MAP2K6/MLST8/MNAT1/MSH2/NDRG1/PCNA/PERP/PMAIP1/PMS2/LOC107984056/POLR2D/POLR2F/POLR2H/POLR2I/POLR2J/PRDX1/PRDX2/PRMT1/PRMT5/PRR5/RBBP8/RFC2/RFC3/RFC4/RFC5/RMI1/RPA1/RPA3/SESN3/SFN/STEAP3/TACO1/TAF4B/TFDP1/TFDP2/TOPBP1/TP53/TP53AIP1/TP63/TP73/TPX2/TRIAP1/TTC5/TXN/YWHAG/YWHAZ/ZNF385A",91
"R-HSA-5358565","R-HSA-5358565","Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)","10/1515","15/7444",0.000129847076882268,0.00274229274311059,0.00239497986268315,"EXO1/LIG1/MSH2/MSH6/PCNA/PMS2/LOC107984056/POLD2/RPA1/RPA3",10
"R-HSA-69183","R-HSA-69183","Processive synthesis on the lagging strand","10/1515","15/7444",0.000129847076882268,0.00274229274311059,0.00239497986268315,"DNA2/FEN1/LIG1/PCNA/POLA2/POLD2/PRIM1/PRIM2/RPA1/RPA3",10
"R-HSA-70614","R-HSA-70614","Amino acid synthesis and interconversion (transamination)","13/1515","24/7444",0.000253890627175851,0.00526501267407471,0.00459819593034309,"ALDH18A1/FOLH1/FOLH1B/GLS2/GOT1/GOT2/GPT2/PHGDH/PSAT1/PSPH/PYCR1/SERINC2/SERINC5",13
"R-HSA-73884","R-HSA-73884","Base Excision Repair","17/1515","36/7444",0.000261853525820021,0.00526501267407471,0.00459819593034309,"FEN1/LIG1/LIG3/PARP1/PCNA/POLB/POLD2/POLE2/POLE3/RFC2/RFC3/RFC4/RFC5/RPA1/RPA3/SMUG1/UNG",17
"R-HSA-73933","R-HSA-73933","Resolution of Abasic Sites (AP sites)","17/1515","36/7444",0.000261853525820021,0.00526501267407471,0.00459819593034309,"FEN1/LIG1/LIG3/PARP1/PCNA/POLB/POLD2/POLE2/POLE3/RFC2/RFC3/RFC4/RFC5/RPA1/RPA3/SMUG1/UNG",17
"R-HSA-190872","R-HSA-190872","Transport of connexons to the plasma membrane","8/1515","11/7444",0.000264180847957105,0.00526501267407471,0.00459819593034309,"GJA1/GJB2/TUBA1B/TUBA1C/TUBA4A/TUBB2A/TUBB2B/TUBB3",8
"R-HSA-191859","R-HSA-191859","snRNP Assembly","21/1515","49/7444",0.000280510218814277,0.00541392764343704,0.00472825073713601,"CLNS1A/GEMIN6/GEMIN7/NCBP2/NUP155/NUP205/NUP210/NUP35/NUP37/NUP62/NUP93/PRMT5/RAE1/SNRPB/SNRPD1/SNRPD2/SNRPD3/SNRPE/SNRPF/SNRPG/TGS1",21
"R-HSA-194441","R-HSA-194441","Metabolism of non-coding RNA","21/1515","49/7444",0.000280510218814277,0.00541392764343704,0.00472825073713601,"CLNS1A/GEMIN6/GEMIN7/NCBP2/NUP155/NUP205/NUP210/NUP35/NUP37/NUP62/NUP93/PRMT5/RAE1/SNRPB/SNRPD1/SNRPD2/SNRPD3/SNRPE/SNRPF/SNRPG/TGS1",21
"R-HSA-5358508","R-HSA-5358508","Mismatch Repair","10/1515","16/7444",0.000283131198314022,0.00541392764343704,0.00472825073713601,"EXO1/LIG1/MSH2/MSH6/PCNA/PMS2/LOC107984056/POLD2/RPA1/RPA3",10
"R-HSA-1852241","R-HSA-1852241","Organelle biogenesis and maintenance","89/1515","313/7444",0.000301559610841432,0.00568942465787502,0.00496885590354865,"B9D1/CARM1/CCT2/CCT3/CCT4/CCT5/CDK1/CEP250/CEP72/CEP76/CKAP5/CYCS/DYNLL1/ERAL1/GADD45GIP1/GFM1/HAUS1/HAUS8/KIF24/KIF3C/MRPL1/MRPL11/MRPL12/MRPL13/MRPL15/MRPL17/MRPL18/MRPL19/MRPL21/MRPL24/MRPL27/MRPL3/MRPL30/MRPL35/MRPL36/MRPL37/MRPL4/MRPL40/MRPL42/MRPL45/MRPL47/MRPL48/MRPL51/MRPL53/MRPL9/MRPS10/MRPS11/MRPS12/MRPS16/MRPS17/MRPS18A/MRPS2/MRPS22/MRPS23/MRPS24/MRPS26/MRPS28/MRPS30/MRPS33/MRPS34/MRPS35/MRPS7/MTIF2/NDE1/NEDD1/NEK2/PLK1/PLK4/SMO/SSBP1/TBL1X/TBL1XR1/TCTEX1D2/TFAM/TFB2M/TGS1/TMEM216/TSFM/TTC30A/TTC30B/TUBA1B/TUBA1C/TUBA4A/TUBB/TUBB2A/TUBB2B/TUBB3/TUBG1/YWHAG",89
"R-HSA-111448","R-HSA-111448","Activation of NOXA and translocation to mitochondria","5/1515","5/7444",0.000347332484037507,0.00638279824562431,0.00557441334600182,"E2F1/PMAIP1/TFDP1/TFDP2/TP53",5
"R-HSA-69478","R-HSA-69478","G2/M DNA replication checkpoint","5/1515","5/7444",0.000347332484037507,0.00638279824562431,0.00557441334600182,"CCNB1/CCNB2/CDK1/PKMYT1/WEE1",5
"R-HSA-72306","R-HSA-72306","tRNA processing","33/1515","92/7444",0.000375244340343034,0.00680731719981273,0.00594516674173714,"CLP1/CSTF2/FAM98B/HSD17B10/LAGE3/LCMT2/METTL1/NSUN2/NUP155/NUP205/NUP210/NUP35/NUP37/NUP62/NUP93/POP1/POP7/PUS1/PUS7/RAE1/RAN/RPP21/RPP25/RPP40/TPRKB/TRIT1/TRMT112/TRMT12/TRMT5/TRMT6/TRMT61B/TSEN15/WDR4",33
"R-HSA-69304","R-HSA-69304","Regulation of DNA replication","26/1515","67/7444",0.000381024159218364,0.00682467323156942,0.00596032462254975,"CCNA1/CCNA2/CDC6/CDT1/E2F1/E2F2/GMNN/MCM10/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/PSMB3/PSMB5/PSMC4/PSMD10/PSMD11/PSMD12/PSMD14/PSMD2/PSMD3/PSMD8/PSME3",26
"R-HSA-3214858","R-HSA-3214858","RMTs methylate histone arginines","17/1515","37/7444",0.000393514553799196,0.00696028867032328,0.00607876429158232,"ACTL6A/CARM1/CDK4/DNMT3A/H2AFX/H2AFZ/HIST1H2AE/HIST1H4H/HIST1H4J/HIST2H4A/HIST3H2A/PRMT1/PRMT3/PRMT5/PRMT6/SMARCB1/SMARCC1",17
"R-HSA-69273","R-HSA-69273","Cyclin A/B1 associated events during G2/M transition","12/1515","22/7444",0.000405058474776678,0.00707602150381481,0.00617983949821729,"CCNA1/CCNA2/CCNB1/CCNB2/CDC25A/CDC25C/CDK1/FOXM1/MNAT1/PKMYT1/PLK1/WEE1",12
"R-HSA-174411","R-HSA-174411","Polymerase switching on the C-strand of the telomere","9/1515","14/7444",0.000432303315425824,0.00719657872150049,0.0062851280781414,"PCNA/POLA2/POLD2/PRIM1/PRIM2/RFC2/RFC3/RFC4/RFC5",9
"R-HSA-69091","R-HSA-69091","Polymerase switching","9/1515","14/7444",0.000432303315425824,0.00719657872150049,0.0062851280781414,"PCNA/POLA2/POLD2/PRIM1/PRIM2/RFC2/RFC3/RFC4/RFC5",9
"R-HSA-69109","R-HSA-69109","Leading Strand Synthesis","9/1515","14/7444",0.000432303315425824,0.00719657872150049,0.0062851280781414,"PCNA/POLA2/POLD2/PRIM1/PRIM2/RFC2/RFC3/RFC4/RFC5",9
"R-HSA-69166","R-HSA-69166","Removal of the Flap Intermediate","9/1515","14/7444",0.000432303315425824,0.00719657872150049,0.0062851280781414,"DNA2/FEN1/PCNA/POLA2/POLD2/PRIM1/PRIM2/RPA1/RPA3",9
"R-HSA-351202","R-HSA-351202","Metabolism of polyamines","28/1515","75/7444",0.000486527705715948,0.00800507794869845,0.00699123043464532,"ARG2/AZIN1/CKMT1A/CKMT1B/ENOPH1/GAMT/GATM/GOT1/NMRAL1/NQO1/ODC1/PAOX/PSMB3/PSMB5/PSMC4/PSMD10/PSMD11/PSMD12/PSMD14/PSMD2/PSMD3/PSMD8/PSME3/SLC25A15/SLC6A11/SLC6A8/SMOX/SMS",28
"R-HSA-453274","R-HSA-453274","Mitotic G2-G2/M phases","54/1515","174/7444",0.000500212457894676,0.00813563940139042,0.00710525620772353,"AURKA/CCNA1/CCNA2/CCNB1/CCNB2/CDC25A/CDC25C/CDK1/CENPF/CEP250/CEP72/CEP76/CKAP5/DYNLL1/E2F1/FBXL18/FKBPL/FOXM1/GTSE1/HAUS1/HAUS8/HMMR/LIN9/MNAT1/MYBL2/NDE1/NEDD1/NEK2/PKMYT1/PLK1/PLK4/PSMB3/PSMB5/PSMC4/PSMD10/PSMD11/PSMD12/PSMD14/PSMD2/PSMD3/PSMD8/PSME3/TP53/TPX2/TUBA1B/TUBA1C/TUBA4A/TUBB/TUBB2A/TUBB2B/TUBB3/TUBG1/WEE1/YWHAG",54
"R-HSA-5578749","R-HSA-5578749","Transcriptional regulation by small RNAs","22/1515","55/7444",0.00064753460709967,0.0103491711874156,0.00903844297863188,"H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BK/HIST1H4H/HIST1H4J/HIST2H4A/NUP155/NUP205/NUP210/NUP35/NUP37/NUP62/NUP93/POLR2D/POLR2F/POLR2H/POLR2I/POLR2J/RAE1/RAN",22
"R-HSA-75035","R-HSA-75035","Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex","8/1515","12/7444",0.000650937269031794,0.0103491711874156,0.00903844297863188,"CCNB1/CDC25C/CDK1/CHEK1/SFN/WEE1/YWHAG/YWHAZ",8
"R-HSA-69275","R-HSA-69275","G2/M Transition","53/1515","172/7444",0.000677720886429175,0.0105571011726822,0.00922003851718723,"AURKA/CCNA1/CCNA2/CCNB1/CCNB2/CDC25A/CDC25C/CDK1/CENPF/CEP250/CEP72/CEP76/CKAP5/DYNLL1/FBXL18/FKBPL/FOXM1/GTSE1/HAUS1/HAUS8/HMMR/LIN9/MNAT1/MYBL2/NDE1/NEDD1/NEK2/PKMYT1/PLK1/PLK4/PSMB3/PSMB5/PSMC4/PSMD10/PSMD11/PSMD12/PSMD14/PSMD2/PSMD3/PSMD8/PSME3/TP53/TPX2/TUBA1B/TUBA1C/TUBA4A/TUBB/TUBB2A/TUBB2B/TUBB3/TUBG1/WEE1/YWHAG",53
"R-HSA-72165","R-HSA-72165","mRNA Splicing - Minor Pathway","19/1515","45/7444",0.000678937248561189,0.0105571011726822,0.00922003851718723,"LSM2/NCBP2/POLR2D/POLR2F/POLR2H/POLR2I/POLR2J/SF3B4/SNRNP25/SNRNP40/SNRPB/SNRPD1/SNRPD2/SNRPD3/SNRPE/SNRPF/SNRPG/ZCRB1/ZMAT5",19
"R-HSA-2559586","R-HSA-2559586","DNA Damage/Telomere Stress Induced Senescence","18/1515","42/7444",0.000754899700277206,0.0114945103057997,0.0100387242693018,"ASF1A/CCNA1/CCNA2/CCNE1/CCNE2/H1F0/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BK/HIST1H4H/HIST1H4J/HIST2H4A/HMGA1/HMGA2/LMNB1/TP53",18
"R-HSA-68867","R-HSA-68867","Assembly of the pre-replicative complex","23/1515","59/7444",0.000755469581935954,0.0114945103057997,0.0100387242693018,"CDC6/CDT1/E2F1/E2F2/GMNN/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/PSMB3/PSMB5/PSMC4/PSMD10/PSMD11/PSMD12/PSMD14/PSMD2/PSMD3/PSMD8/PSME3",23
"R-HSA-5358606","R-HSA-5358606","Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)","9/1515","15/7444",0.000885987673241156,0.0133369421025132,0.0116478110681424,"EXO1/LIG1/MSH2/PCNA/PMS2/LOC107984056/POLD2/RPA1/RPA3",9
"R-HSA-190840","R-HSA-190840","Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane","7/1515","10/7444",0.000957395335019598,0.0142601515689761,0.0124540955491746,"GJA1/TUBA1B/TUBA1C/TUBA4A/TUBB2A/TUBB2B/TUBB3",7
"R-HSA-68875","R-HSA-68875","Mitotic Prophase","31/1515","89/7444",0.000985631251546203,0.0142663576410014,0.012459515618773,"BANF1/CCNB1/CCNB2/CDK1/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BK/HIST1H4H/HIST1H4J/HIST2H4A/LMNB1/MASTL/NCAPD3/NCAPG2/NUP155/NUP205/NUP210/NUP35/NUP37/NUP62/NUP93/PLK1/RAE1/SET/SMC2/SMC4/TMPO/VRK1/VRK2",31
"R-HSA-1268020","R-HSA-1268020","Mitochondrial protein import","21/1515","53/7444",0.000987889749646406,0.0142663576410014,0.012459515618773,"ATP5G1/CHCHD10/CHCHD2/CHCHD5/CYC1/DNAJC19/FXN/HSCB/HSPD1/MTX1/MTX2/SAMM50/TIMM10/TIMM13/TIMM17B/TIMM50/TIMM8A/TIMM8B/TOMM22/TOMM40/TOMM6",21
"R-HSA-5685938","R-HSA-5685938","HDR through Single Strand Annealing (SSA)","15/1515","33/7444",0.000988058691744268,0.0142663576410014,0.012459515618773,"BLM/BRCA1/BRIP1/DNA2/EXO1/RAD51/RBBP8/RFC2/RFC3/RFC4/RFC5/RMI1/RPA1/RPA3/TOPBP1",15
"R-HSA-5334118","R-HSA-5334118","DNA methylation","10/1515","18/7444",0.00103587942819906,0.0148057514232492,0.0129305948825699,"DNMT3A/DNMT3B/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BK/HIST1H4H/HIST1H4J/HIST2H4A",10
"R-HSA-6811434","R-HSA-6811434","COPI-dependent Golgi-to-ER retrograde traffic","29/1515","82/7444",0.0010773406610868,0.0152443703543782,0.0133136624854305,"CENPE/COPG2/KDELR3/KIF11/KIF15/KIF18A/KIF18B/KIF1A/KIF20A/KIF20B/KIF21A/KIF22/KIF23/KIF26B/KIF2C/KIF3C/KIF4A/KIFC1/KLC3/RACGAP1/TMED2/TMED3/TUBA1B/TUBA1C/TUBA4A/TUBB2A/TUBB2B/TUBB3/ZW10",29
"R-HSA-6783310","R-HSA-6783310","Fanconi Anemia Pathway","13/1515","27/7444",0.00110503847769099,0.0153515822296307,0.0134072959178623,"DCLRE1A/DCLRE1B/EME1/FANCA/FANCD2/FANCE/FANCF/FANCG/FANCI/FANCM/RPA1/RPA3/UBE2T",13
"R-HSA-194315","R-HSA-194315","Signaling by Rho GTPases","97/1515","359/7444",0.00111799190362813,0.0153515822296307,0.0134072959178623,"ACTR2/ARHGAP11A/ARHGAP11B/LOC100288637/ARHGAP39/ARHGAP8/ARHGEF16/ARHGEF19/ARHGEF35/ARHGEF4/ARHGEF5/LOC102725117/ARPC1A/AURKB/BIRC5/BUB1/BUB1B/CDC20/CDC25C/CDCA8/CDH1/CENPA/CENPE/CENPF/CENPH/CENPI/CENPK/CENPL/CENPM/CENPN/CENPO/CENPP/CENPQ/CKAP5/DEPDC1B/DEPDC7/DIAPH3/DSN1/ECT2/ERCC6L/FGD1/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BK/HIST1H4H/HIST1H4J/HIST2H4A/INCENP/IQGAP3/KIF14/KIF18A/KIF2C/KLC3/KNTC1/LIMK1/MAD2L1/NDC80/NDE1/NET1/NGEF/NSL1/NUF2/NUP37/PAK1/PAK2/PFN2/PIK3R2/PLK1/PRC1/RAC3/RACGAP1/RANGAP1/RCC2/RHOD/RHOV/RTKN/SFN/SKA1/SKA2/SPC24/SPC25/SRGAP3/TUBA1B/TUBA1C/TUBA4A/TUBB2A/TUBB2B/TUBB3/WASF1/WIPF3/YWHAG/YWHAZ/ZW10/ZWILCH/ZWINT",97
"R-HSA-69300","R-HSA-69300","Removal of licensing factors from origins","24/1515","64/7444",0.00111818956585151,0.0153515822296307,0.0134072959178623,"CCNA1/CCNA2/CDC6/CDT1/GMNN/MCM10/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/PSMB3/PSMB5/PSMC4/PSMD10/PSMD11/PSMD12/PSMD14/PSMD2/PSMD3/PSMD8/PSME3",24
"R-HSA-5696397","R-HSA-5696397","Gap-filling DNA repair synthesis and ligation in GG-NER","12/1515","24/7444",0.00112831417094105,0.0153515822296307,0.0134072959178623,"LIG1/LIG3/PCNA/POLD2/POLE2/POLE3/RFC2/RFC3/RFC4/RFC5/RPA1/RPA3",12
"R-HSA-156588","R-HSA-156588","Glucuronidation","6/1515","8/7444",0.00134842570378507,0.0180002110458101,0.0157204744413473,"ABHD10/UGDH/UGT1A1/UGT1A6/UGT1A7/UGT2A1",6
"R-HSA-71288","R-HSA-71288","Creatine metabolism","6/1515","8/7444",0.00134842570378507,0.0180002110458101,0.0157204744413473,"CKMT1A/CKMT1B/GAMT/GATM/SLC6A11/SLC6A8",6
"R-HSA-6804116","R-HSA-6804116","TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest","8/1515","13/7444",0.00139093677221829,0.0183941638569055,0.0160645329127819,"CCNA1/CCNA2/CCNE1/CCNE2/E2F1/E2F7/TP53/ZNF385A",8
"R-HSA-6791312","R-HSA-6791312","TP53 Regulates Transcription of Cell Cycle Genes","18/1515","44/7444",0.00145050641063962,0.0188299685417896,0.0164451426952286,"AURKA/CARM1/CCNA1/CCNA2/CCNB1/CCNE1/CCNE2/CDC25C/CDK1/E2F1/E2F7/PCNA/PRMT1/SFN/TFDP1/TFDP2/TP53/ZNF385A",18
"R-HSA-73777","R-HSA-73777","RNA Polymerase I Chain Elongation","18/1515","44/7444",0.00145050641063962,0.0188299685417896,0.0164451426952286,"CD3EAP/GTF2H3/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BK/HIST1H4H/HIST1H4J/HIST2H4A/MNAT1/POLR1B/POLR1C/POLR2F/POLR2H/TAF1A/TAF1B/TWISTNB",18
"R-HSA-190828","R-HSA-190828","Gap junction trafficking","14/1515","31/7444",0.00156741903042991,0.0201627084368939,0.0176090903514327,"AP2M1/GJA1/GJA3/GJB2/GJB3/GJB4/GJB5/GJB6/TUBA1B/TUBA1C/TUBA4A/TUBB2A/TUBB2B/TUBB3",14
