"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-5683678","R-HSA-5683678","Defective ABCA3 causes pulmonary surfactant metabolism dysfunction type 3 (SMDP3)","5/1304","5/7442",0.000164130390097294,0.00407932407054316,0.00357055585474815,"SFTPA1/SFTPA2/SFTPB/SFTPC/SFTPD",5
"R-HSA-5686938","R-HSA-5686938","Regulation of TLR by endogenous ligand","9/1304","15/7442",0.000275154766364424,0.00669917625046445,0.00586366333476925,"CD14/CD36/FGA/FGG/SFTPA1/SFTPA2/SFTPD/TLR2/TLR4",9
"R-HSA-391903","R-HSA-391903","Eicosanoid ligand-binding receptors","7/1304","10/7442",0.000365907903471175,0.00873056257682224,0.00764169768933486,"CYSLTR1/GPR17/PTGER2/PTGER4/PTGFR/PTGIR/TBXA2R",7
"R-HSA-2029481","R-HSA-2029481","FCGR activation","8/1304","13/7442",0.000486109602379162,0.01137115207134,0.00995295615191184,"CD247/FCGR1A/FCGR2A/FCGR2C/FCGR3A/FGR/FYN/HCK",8
"R-HSA-1236977","R-HSA-1236977","Endosomal/Vacuolar pathway","6/1304","8/7442",0.000580839507621318,0.0126035512201283,0.011031652014265,"CTSS/HLA-B/HLA-C/HLA-E/HLA-F/HLA-G",6
"R-HSA-166786","R-HSA-166786","Creation of C4 and C2 activators","6/1304","8/7442",0.000580839507621318,0.0126035512201283,0.011031652014265,"C1QA/C1QB/C1QC/FCN1/FCN3/MASP1",6
"R-HSA-2129379","R-HSA-2129379","Molecules associated with elastic fibres","15/1304","36/7442",0.000581052235630391,0.0126035512201283,0.011031652014265,"BMP2/EFEMP1/EFEMP2/ELN/EMILIN2/FBLN5/FBN3/ITGA8/ITGB6/LOC100505984/LTBP2/LTBP4/MFAP4/TGFB2/VTN",15
"R-HSA-445717","R-HSA-445717","Aquaporin-mediated transport","15/1304","36/7442",0.000581052235630391,0.0126035512201283,0.011031652014265,"ADCY4/ADCY6/ADCY7/ADCY8/ADCY9/AQP1/AQP3/AQP4/AQP5/AQP9/GNG11/GNG2/GNG7/PRKAR2B/RAB11FIP2",15
"R-HSA-418346","R-HSA-418346","Platelet homeostasis","24/1304","71/7442",0.000665787499373165,0.0139788188150741,0.0122353979481656,"ATP2A3/FGR/GNG11/GNG2/GNG7/GUCY1A2/ITPR1/KCNMB1/MRVI1/NOS1/NOS3/P2RX1/P2RX7/PDE1A/PDE1B/PDE2A/PDE3A/PDE3B/PDE5A/PRKG1/PRKG2/PTGIR/SLC8A1/TRPC6",24
"R-HSA-422356","R-HSA-422356","Regulation of insulin secretion","22/1304","63/7442",0.000667889918239081,0.0139788188150741,0.0122353979481656,"ABCC8/ADCY6/ADCY8/AKAP5/CACNA1C/CACNA1D/CACNA2D2/CACNB2/GNA14/GNAI2/GNAQ/GNG11/GNG2/GNG7/ITPR1/PLCB2/PRKAR2B/RAP1A/RAPGEF3/RAPGEF4/STXBP1/VAMP2",22
"R-HSA-383280","R-HSA-383280","Nuclear Receptor transcription pathway","15/1304","37/7442",0.000820970658775995,0.0167306590117089,0.0146440320638949,"AR/ESR1/NR2F1/NR3C1/NR3C2/NR4A1/NR4A2/NR4A3/NR5A2/PGR/PPARG/RARA/RORC/THRA/THRB",15
"R-HSA-174577","R-HSA-174577","Activation of C3 and C5","5/1304","6/7442",0.00084144135851009,0.0167306590117089,0.0146440320638949,"C2/C3/C4A/C5/CFP",5
"R-HSA-391908","R-HSA-391908","Prostanoid ligand receptors","5/1304","6/7442",0.00084144135851009,0.0167306590117089,0.0146440320638949,"PTGER2/PTGER4/PTGFR/PTGIR/TBXA2R",5
"R-HSA-194840","R-HSA-194840","Rho GTPase cycle","38/1304","132/7442",0.000865795924178373,0.0169326973368,0.0148208724207929,"A2M/AKAP13/ARAP3/ARHGAP15/ARHGAP18/ARHGAP20/ARHGAP24/ARHGAP25/ARHGAP29/ARHGAP30/ARHGAP31/ARHGAP6/ARHGAP9/ARHGDIB/ARHGEF10/ARHGEF15/ARHGEF17/ARHGEF2/ARHGEF3/ARHGEF38/ARHGEF6/DLC1/FAM13B/FGD2/FGD3/FGD4/MYO9A/PREX1/RHOB/RHOBTB1/RHOBTB2/RHOF/RHOJ/RHOU/STARD13/STARD8/SYDE1/TAGAP",38
"R-HSA-166665","R-HSA-166665","Terminal pathway of complement","4/1304","4/7442",0.000939078339648979,0.0177828644317656,0.015565007734867,"C5/C6/C7/CLU",4
"R-HSA-70921","R-HSA-70921","Histidine catabolism","4/1304","4/7442",0.000939078339648979,0.0177828644317656,0.015565007734867,"CARNS1/HAL/HDC/HNMT",4
"R-HSA-2022377","R-HSA-2022377","Metabolism of Angiotensinogen to Angiotensins","8/1304","14/7442",0.000960518479738368,0.017904664786373,0.0156716173009944,"ACE/ANPEP/CPA3/CPB2/CTSG/ENPEP/GZMH/MME",8
"R-HSA-2173782","R-HSA-2173782","Binding and Uptake of Ligands by Scavenger Receptors","14/1304","34/7442",0.00101509100429565,0.0186308241249956,0.0163072109515998,"CD163/CD36/COLEC12/HBA1/HBA2/HBB/HP/MARCO/MASP1/MSR1/SCARA5/SCARF1/SCGB3A2/STAB1",14
"R-HSA-2172127","R-HSA-2172127","DAP12 interactions","75/1304","308/7442",0.00122689668159443,0.0221770869870023,0.0194111883276184,"ACTN2/ADCY4/ADCY6/ADCY7/ADCY8/ADCY9/ANGPT1/APBB1IP/ARRB1/ARRB2/BTC/BTK/CD300E/CD80/CD86/CNKSR2/CSF2RA/CSF2RB/DUSP1/DUSP6/DUSP8/ERBB4/EREG/FGA/FGF2/FGF7/FGFR4/FGG/FYN/GAB1/GFRA1/GRAP2/HBEGF/HGF/HLA-B/HLA-C/HLA-E/ICOS/IL2RG/IL3RA/ITGA2B/ITPR1/JAK2/KIT/KL/KLRD1/KLRK1/KLRC4-KLRK1/LCP2/NR4A1/PDE1A/PDE1B/PDE1C/PDGFB/PIP5K1B/PRKAR2B/PRKCE/RAP1A/RAPGEF2/RASA4/LOC102724229/RASAL3/RASGRF1/RASGRP3/RASGRP4/SHC2/SIGLEC14/SIRPB1/SPTBN1/TEK/TLN1/TREM1/TREM2/TYROBP/VWF",75
"R-HSA-1237044","R-HSA-1237044","Erythrocytes take up carbon dioxide and release oxygen","6/1304","9/7442",0.00148368585610847,0.0260299592108442,0.0227835351278576,"AQP1/CA2/CA4/HBA1/HBA2/HBB",6
"R-HSA-1480926","R-HSA-1480926","O2/CO2 exchange in erythrocytes","6/1304","9/7442",0.00148368585610847,0.0260299592108442,0.0227835351278576,"AQP1/CA2/CA4/HBA1/HBA2/HBB",6
"R-HSA-6803157","R-HSA-6803157","Antimicrobial peptides","13/1304","32/7442",0.00177070961359403,0.0306153125944592,0.026797008950195,"CCR2/CD4/CLU/CTSG/DEFA1B/ELANE/GNLY/ITLN1/LYZ/PLA2G2A/PRTN3/SLC11A1/TLR2",13
"R-HSA-112315","R-HSA-112315","Transmission across Chemical Synapses","38/1304","137/7442",0.00183704521644166,0.0313084991887844,0.0274037421760922,"ACTN2/ADCY4/ADCY6/ADCY7/ADCY8/ADCY9/AKAP5/ALDH2/ARL6IP5/BCHE/CACNA2D2/CACNB2/CACNB4/CACNG4/GNAI2/GNG11/GNG2/GNG7/GRIA1/GRIK4/KCNJ12/KCNJ15/KCNJ5/LIN7A/MAOA/NCALD/PLCB2/PRKCB/RASGRF1/RPS6KA2/RRAS/SLC18A2/SLC1A1/SLC6A4/STXBP1/TSPAN7/UNC13B/VAMP2",38
"R-HSA-5173105","R-HSA-5173105","O-linked glycosylation","24/1304","76/7442",0.00194628528540759,0.0327030752886093,0.0286243884821991,"ADAMTS1/ADAMTS10/ADAMTS15/ADAMTS8/ADAMTS9/ADAMTSL2/ADAMTSL3/ADAMTSL4/B3GNT7/B3GNT8/CFP/GALNT12/GALNT13/GALNT5/MUC1/MUC15/MUC21/SEMA5A/ST6GALNAC3/ST6GALNAC4/THBS1/THSD1/THSD4/THSD7A",24
"R-HSA-112316","R-HSA-112316","Neuronal System","53/1304","208/7442",0.00220083558071891,0.0364666228860786,0.0319185511121807,"ABCC8/ABCC9/ACTN2/ADCY4/ADCY6/ADCY7/ADCY8/ADCY9/AKAP5/ALDH2/ARL6IP5/BCHE/CACNA2D2/CACNB2/CACNB4/CACNG4/EPB41L2/EPB41L3/EPB41L5/GNAI2/GNG11/GNG2/GNG7/GRIA1/GRIK4/KCNA3/KCNAB1/KCNAB2/KCNJ12/KCNJ15/KCNJ5/KCNJ8/KCNK17/KCNK3/KCNMB1/KCNQ1/KCNQ3/LIN7A/MAOA/NCALD/PLCB2/PRKCB/RASGRF1/RPS6KA2/RRAS/SHANK2/SLC18A2/SLC1A1/SLC6A4/STXBP1/TSPAN7/UNC13B/VAMP2",53
"R-HSA-390696","R-HSA-390696","Adrenoceptors","5/1304","7/7442",0.00251841449453053,0.0411571026297934,0.0360240400659594,"ADRA1A/ADRA1B/ADRA1D/ADRB1/ADRB2",5
"R-HSA-416700","R-HSA-416700","Other semaphorin interactions","9/1304","19/7442",0.00259513778629651,0.0412799917206898,0.0361316025825422,"ITGA1/PLXNA2/PLXND1/PTPRC/SEMA3E/SEMA5A/SEMA6A/TREM2/TYROBP",9
"R-HSA-5669034","R-HSA-5669034","TNFs bind their physiological receptors","9/1304","19/7442",0.00259513778629651,0.0412799917206898,0.0361316025825422,"EDA2R/TNFRSF11B/TNFRSF14/TNFRSF1B/TNFSF13/TNFSF13B/TNFSF14/TNFSF15/TNFSF8",9
"R-HSA-5576893","R-HSA-5576893","Phase 2 - plateau phase","8/1304","16/7442",0.00295615302347379,0.0458011760649901,0.0400889104482024,"CACNA1C/CACNA1D/CACNA2D2/CACNB2/CACNB4/CACNG4/KCNE1/KCNQ1",8
"R-HSA-5621480","R-HSA-5621480","Dectin-2 family","8/1304","16/7442",0.00295615302347379,0.0458011760649901,0.0400889104482024,"CLEC10A/CLEC4A/CLEC4E/FCER1G/FYN/MUC1/MUC15/MUC21",8
"R-HSA-445355","R-HSA-445355","Smooth Muscle Contraction","12/1304","30/7442",0.00308322700800637,0.0471575618019436,0.0412761294459153,"ACTA2/ACTG2/ANXA6/DYSF/ITGA1/LMOD1/MYH11/MYL9/MYLK/SORBS1/SORBS3/TLN1",12
"R-HSA-390522","R-HSA-390522","Striated Muscle Contraction","10/1304","23/7442",0.00330613665786411,0.0499268485168592,0.0437000341719013,"ACTN2/DES/DMD/TCAP/TMOD1/TMOD2/TNNC1/TNNT2/TTN/VIM",10
