"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-5693616","R-HSA-5693616","Presynaptic phase of homologous DNA pairing and strand exchange","19/1449","33/7442",1.39695018288624e-06,4.54171245505807e-05,3.92240357348965e-05,"BLM/BRCA1/BRCA2/BRIP1/CHEK1/DNA2/EXO1/RAD51/RAD51C/RBBP8/RFC2/RFC3/RFC4/RFC5/RMI1/RPA1/RPA3/TOPBP1/XRCC2",19
"R-HSA-912446","R-HSA-912446","Meiotic recombination","19/1449","33/7442",1.39695018288624e-06,4.54171245505807e-05,3.92240357348965e-05,"BLM/BRCA1/BRCA2/CDK4/H2AFX/H2AFZ/HIST1H2BD/HIST1H2BJ/HIST1H2BK/HIST1H4H/HIST1H4J/HIST2H4A/MND1/PSMC3IP/RAD51/RAD51C/RBBP8/RPA1/RPA3",19
"R-HSA-5685942","R-HSA-5685942","HDR through Homologous Recombination (HRR)","27/1449","57/7442",1.65898067297227e-06,5.27103404730734e-05,4.55227471746218e-05,"BLM/BRCA1/BRCA2/BRIP1/CHEK1/DNA2/EME1/EXO1/GEN1/PALB2/PCNA/POLD2/POLE2/POLE3/RAD51/RAD51AP1/RAD51C/RBBP8/RFC2/RFC3/RFC4/RFC5/RMI1/RPA1/RPA3/TOPBP1/XRCC2",27
"R-HSA-983189","R-HSA-983189","Kinesins","23/1449","45/7442",1.86544787408412e-06,5.79532472882135e-05,5.00507300953097e-05,"CENPE/KIF11/KIF15/KIF18A/KIF18B/KIF1A/KIF20A/KIF20B/KIF21A/KIF22/KIF23/KIF26B/KIF2C/KIF3C/KIF4A/KIFC1/KLC3/RACGAP1/TUBA1C/TUBA4A/TUBB2A/TUBB2B/TUBB3",23
"R-HSA-2299718","R-HSA-2299718","Condensation of Prophase Chromosomes","16/1449","26/7442",2.8758571540709e-06,8.74010500302416e-05,7.54830241583368e-05,"CCNB1/CDK1/H2AFX/H2AFZ/HIST1H2BD/HIST1H2BJ/HIST1H2BK/HIST1H4H/HIST1H4J/HIST2H4A/NCAPD3/NCAPG2/PLK1/SET/SMC2/SMC4",16
"R-HSA-68874","R-HSA-68874","M/G1 Transition","32/1449","75/7442",3.2634128510297e-06,9.50468992862401e-05,8.20862837748042e-05,"CDC45/CDC6/CDT1/DBF4/E2F1/E2F2/GMNN/MCM10/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/POLA2/POLE2/POLE3/PRIM1/PRIM2/PSMB3/PSMB5/PSMC4/PSMD10/PSMD11/PSMD14/PSMD2/PSMD3/PSMD8/PSME3/RPA1/RPA3",32
"R-HSA-69002","R-HSA-69002","DNA Replication Pre-Initiation","32/1449","75/7442",3.2634128510297e-06,9.50468992862401e-05,8.20862837748042e-05,"CDC45/CDC6/CDT1/DBF4/E2F1/E2F2/GMNN/MCM10/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/POLA2/POLE2/POLE3/PRIM1/PRIM2/PSMB3/PSMB5/PSMC4/PSMD10/PSMD11/PSMD14/PSMD2/PSMD3/PSMD8/PSME3/RPA1/RPA3",32
"R-HSA-1538133","R-HSA-1538133","G0 and Early G1","15/1449","24/7442",4.50723560610536e-06,0.000126022307546706,0.000108837878741113,"CCNA1/CCNA2/CCNE1/CCNE2/CDC25A/CDC6/CDK1/E2F1/HDAC1/LIN9/MYBL2/PCNA/TFDP1/TFDP2/TOP2A",15
"R-HSA-70263","R-HSA-70263","Gluconeogenesis","15/1449","24/7442",4.50723560610536e-06,0.000126022307546706,0.000108837878741113,"ALDOA/ALDOC/ENO1/GAPDH/GOT1/GOT2/GPI/MDH1/MDH2/PC/PGAM1/PGK1/SLC25A1/SLC25A10/TPI1",15
"R-HSA-195258","R-HSA-195258","RHO GTPase Effectors","74/1449","235/7442",5.67126590292276e-06,0.000155459406515412,0.000134260928599637,"ARPC1A/AURKB/BIRC5/BUB1/BUB1B/CDC20/CDC25C/CDCA8/CDH1/CENPA/CENPE/CENPF/CENPH/CENPI/CENPK/CENPL/CENPM/CENPN/CENPO/CENPP/CENPQ/CKAP5/DIAPH3/DSN1/DVL3/ERCC6L/H2AFX/H2AFZ/HIST1H2BD/HIST1H2BJ/HIST1H2BK/HIST1H4H/HIST1H4J/HIST2H4A/INCENP/IQGAP3/KIF14/KIF18A/KIF2C/KLC3/KNTC1/LIMK1/MAD2L1/NDC80/NDE1/NUF2/NUP37/PAK1/PAK2/PFN2/PLK1/PRC1/RANGAP1/RCC2/RHOD/RTKN/SFN/SKA1/SKA2/SPC24/SPC25/TUBA1C/TUBA4A/TUBB2A/TUBB2B/TUBB3/WASF1/WIPF3/XPO1/YWHAG/YWHAZ/ZW10/ZWILCH/ZWINT",74
"R-HSA-15869","R-HSA-15869","Metabolism of nucleotides","32/1449","78/7442",8.88156673282287e-06,0.000238777505624738,0.000206217753897729,"ADA/ADSL/ATIC/CAD/DCTPP1/DGUOK/DTYMK/ENTPD2/ENTPD3/ENTPD7/GART/GDA/GMPS/GSR/HPRT1/ITPA/NME1/NME2/NME4/NT5M/NUDT1/NUDT15/PAICS/PPAT/RRM1/RRM2/TK1/TXN/TYMS/UCK2/UMPS/XDH",32
"R-HSA-5693568","R-HSA-5693568","Resolution of D-loop Structures through Holliday Junction Intermediates","15/1449","25/7442",9.24363982534056e-06,0.000243822801430681,0.000210575072088692,"BLM/BRCA1/BRCA2/BRIP1/DNA2/EME1/EXO1/GEN1/PALB2/RAD51/RAD51AP1/RAD51C/RBBP8/RMI1/XRCC2",15
"R-HSA-389957","R-HSA-389957","Prefoldin mediated transfer of substrate  to CCT/TriC","14/1449","23/7442",1.47089331956195e-05,0.000375815636979505,0.00032456933635682,"CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/PFDN2/PFDN4/TUBA1C/TUBA4A/TUBB2A/TUBB2B/TUBB3/VBP1",14
"R-HSA-2514853","R-HSA-2514853","Condensation of Prometaphase Chromosomes","9/1449","11/7442",1.47853076064898e-05,0.000375815636979505,0.00032456933635682,"CCNB1/CCNB2/CDK1/CSNK2A1/NCAPD2/NCAPG/NCAPH/SMC2/SMC4",9
"R-HSA-5693537","R-HSA-5693537","Resolution of D-Loop Structures","15/1449","26/7442",1.79269798316174e-05,0.000447534246510735,0.000386508380956112,"BLM/BRCA1/BRCA2/BRIP1/DNA2/EME1/EXO1/GEN1/PALB2/RAD51/RAD51AP1/RAD51C/RBBP8/RMI1/XRCC2",15
"R-HSA-5651801","R-HSA-5651801","PCNA-Dependent Long Patch Base Excision Repair","13/1449","21/7442",2.32841260097678e-05,0.000571073827397462,0.000493202078175506,"FEN1/LIG1/PCNA/POLB/POLD2/POLE2/POLE3/RFC2/RFC3/RFC4/RFC5/RPA1/RPA3",13
"R-HSA-156711","R-HSA-156711","Polo-like kinase mediated events","11/1449","16/7442",2.44033524129321e-05,0.000588204942642742,0.000507997190882633,"CCNB1/CCNB2/CDC25A/CDC25C/CENPF/FOXM1/LIN9/MYBL2/PKMYT1/PLK1/WEE1",11
"R-HSA-110373","R-HSA-110373","Resolution of AP sites via the multiple-nucleotide patch replacement pathway","14/1449","24/7442",2.89913098209394e-05,0.000675497518827889,0.000583386532712589,"FEN1/LIG1/PARP1/PCNA/POLB/POLD2/POLE2/POLE3/RFC2/RFC3/RFC4/RFC5/RPA1/RPA3",14
"R-HSA-389958","R-HSA-389958","Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding","14/1449","24/7442",2.89913098209394e-05,0.000675497518827889,0.000583386532712589,"CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/PFDN2/PFDN4/TUBA1C/TUBA4A/TUBB2A/TUBB2B/TUBB3/VBP1",14
"R-HSA-73884","R-HSA-73884","Base Excision Repair","18/1449","36/7442",3.64550552685005e-05,0.000822002697828447,0.000709914234176062,"FEN1/LIG1/LIG3/PARP1/PCNA/POLB/POLD2/POLE2/POLE3/RFC2/RFC3/RFC4/RFC5/RPA1/RPA3/SMUG1/TDG/UNG",18
"R-HSA-73933","R-HSA-73933","Resolution of Abasic Sites (AP sites)","18/1449","36/7442",3.64550552685005e-05,0.000822002697828447,0.000709914234176062,"FEN1/LIG1/LIG3/PARP1/PCNA/POLB/POLD2/POLE2/POLE3/RFC2/RFC3/RFC4/RFC5/RPA1/RPA3/SMUG1/TDG/UNG",18
"R-HSA-5693554","R-HSA-5693554","Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)","13/1449","22/7442",4.67910914199286e-05,0.00102209290320407,0.000882720096359509,"BLM/BRCA1/BRCA2/BRIP1/DNA2/EXO1/PALB2/RAD51/RAD51AP1/RAD51C/RBBP8/RMI1/XRCC2",13
"R-HSA-69273","R-HSA-69273","Cyclin A/B1 associated events during G2/M transition","13/1449","22/7442",4.67910914199286e-05,0.00102209290320407,0.000882720096359509,"CCNA1/CCNA2/CCNB1/CCNB2/CDC25A/CDC25C/CDK1/FOXM1/MNAT1/PKMYT1/PLK1/WEE1/XPO1",13
"R-HSA-389960","R-HSA-389960","Formation of tubulin folding intermediates by CCT/TriC","11/1449","17/7442",5.69681364126988e-05,0.0012066887076508,0.00104214437743805,"CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/TUBA1C/TUBA4A/TUBB2A/TUBB2B/TUBB3",11
"R-HSA-6804114","R-HSA-6804114","TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest","11/1449","17/7442",5.69681364126988e-05,0.0012066887076508,0.00104214437743805,"AURKA/CARM1/CCNB1/CDC25C/CDK1/PCNA/SFN/TFDP1/TFDP2/TP53/ZNF385A",11
"R-HSA-3700989","R-HSA-3700989","Transcriptional Regulation by TP53","89/1449","314/7442",6.70955943728583e-05,0.00139999464079486,0.00120909107220218,"AURKA/AURKB/BID/BIRC5/BLM/BRCA1/BRIP1/CARM1/CASP6/CCNA1/CCNA2/CCNB1/CCNE1/CCNE2/CDC25C/CDK1/CDK5/CDK5R1/CDKN2A/CHEK1/CHEK2/COX5A/COX5B/COX6A1/COX6B1/COX7A2L/COX8A/CSNK2A1/CYCS/DNA2/E2F1/E2F7/EXO1/FANCD2/FANCI/G6PD/GLS2/GPI/GPX2/GSR/GTF2H3/HDAC1/HDAC2/IGFBP3/LRPPRC/MAP2K6/MNAT1/MSH2/NDRG1/PCNA/PERP/PMAIP1/PMS2/LOC107984056/POLR2D/POLR2F/POLR2H/POLR2I/POLR2J/PRDX1/PRDX2/PRR5/RBBP8/RFC2/RFC3/RFC4/RFC5/RMI1/RPA1/RPA3/SESN3/SFN/STEAP3/TACO1/TAF4B/TFDP1/TFDP2/TOPBP1/TP53/TP53AIP1/TP63/TP73/TPX2/TRIAP1/TTC5/TXN/YWHAG/YWHAZ/ZNF385A",89
"R-HSA-190861","R-HSA-190861","Gap junction assembly","12/1449","20/7442",7.53107261615136e-05,0.00154829992902641,0.00133717341961697,"GJA1/GJA3/GJB2/GJB3/GJB4/GJB5/GJB6/TUBA1C/TUBA4A/TUBB2A/TUBB2B/TUBB3",12
"R-HSA-5358565","R-HSA-5358565","Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)","10/1449","15/7442",8.74226590448644e-05,0.00174595539063886,0.00150787654021744,"EXO1/LIG1/MSH2/MSH6/PCNA/PMS2/LOC107984056/POLD2/RPA1/RPA3",10
"R-HSA-69183","R-HSA-69183","Processive synthesis on the lagging strand","10/1449","15/7442",8.74226590448644e-05,0.00174595539063886,0.00150787654021744,"DNA2/FEN1/LIG1/PCNA/POLA2/POLD2/PRIM1/PRIM2/RPA1/RPA3",10
"R-HSA-72306","R-HSA-72306","tRNA processing","33/1449","92/7442",0.000158396379638498,0.00308383002424284,0.00266331830269297,"CLP1/CSTF2/HSD17B10/LAGE3/LCMT2/METTL1/NSUN2/NUP155/NUP205/NUP210/NUP35/NUP37/NUP62/NUP93/POP1/POP7/PUS1/PUS7/RAE1/RAN/RPP21/RPP25/RPP40/TPRKB/TRIT1/TRMT112/TRMT12/TRMT5/TRMT6/TRMT61B/TSEN15/WDR4/XPOT",33
"R-HSA-70614","R-HSA-70614","Amino acid synthesis and interconversion (transamination)","13/1449","24/7442",0.000158823863909502,0.00308383002424284,0.00266331830269297,"ALDH18A1/FOLH1/FOLH1B/GLS2/GOT1/GOT2/GPT2/PHGDH/PSAT1/PSPH/PYCR1/SERINC2/SERINC5",13
"R-HSA-5358508","R-HSA-5358508","Mismatch Repair","10/1449","16/7442",0.000192454836764752,0.00368564194242634,0.00318306701902192,"EXO1/LIG1/MSH2/MSH6/PCNA/PMS2/LOC107984056/POLD2/RPA1/RPA3",10
"R-HSA-5578749","R-HSA-5578749","Transcriptional regulation by small RNAs","22/1449","54/7442",0.000249107692296037,0.00470611559229539,0.00406438866377744,"H2AFX/H2AFZ/HIST1H2BD/HIST1H2BJ/HIST1H2BK/HIST1H4H/HIST1H4J/HIST2H4A/NUP155/NUP205/NUP210/NUP35/NUP37/NUP62/NUP93/POLR2D/POLR2F/POLR2H/POLR2I/POLR2J/RAE1/RAN",22
"R-HSA-111448","R-HSA-111448","Activation of NOXA and translocation to mitochondria","5/1449","5/7442",0.000278276786793019,0.00511882826232421,0.00442082374586693,"E2F1/PMAIP1/TFDP1/TFDP2/TP53",5
"R-HSA-69478","R-HSA-69478","G2/M DNA replication checkpoint","5/1449","5/7442",0.000278276786793019,0.00511882826232421,0.00442082374586693,"CCNB1/CCNB2/CDK1/PKMYT1/WEE1",5
"R-HSA-2559586","R-HSA-2559586","DNA Damage/Telomere Stress Induced Senescence","18/1449","41/7442",0.000300495214436656,0.00518470253377028,0.00447771538757211,"ASF1A/CCNA1/CCNA2/CCNE1/CCNE2/H1F0/H2AFX/H2AFZ/HIST1H2BD/HIST1H2BJ/HIST1H2BK/HIST1H4H/HIST1H4J/HIST2H4A/HMGA1/HMGA2/LMNB1/TP53",18
"R-HSA-453274","R-HSA-453274","Mitotic G2-G2/M phases","53/1449","174/7442",0.000302745938059726,0.00518470253377028,0.00447771538757211,"AURKA/CCNA1/CCNA2/CCNB1/CCNB2/CDC25A/CDC25C/CDK1/CENPF/CEP250/CEP72/CEP76/CKAP5/DYNLL1/E2F1/FBXL18/FKBPL/FOXM1/GTSE1/HAUS1/HAUS8/HMMR/LIN9/MNAT1/MYBL2/NDE1/NEDD1/NEK2/PKMYT1/PLK1/PLK4/PSMB3/PSMB5/PSMC4/PSMD10/PSMD11/PSMD14/PSMD2/PSMD3/PSMD8/PSME3/TP53/TPX2/TUBA1C/TUBA4A/TUBB/TUBB2A/TUBB2B/TUBB3/TUBG1/WEE1/XPO1/YWHAG",53
"R-HSA-174411","R-HSA-174411","Polymerase switching on the C-strand of the telomere","9/1449","14/7442",0.000304109876801976,0.00518470253377028,0.00447771538757211,"PCNA/POLA2/POLD2/PRIM1/PRIM2/RFC2/RFC3/RFC4/RFC5",9
"R-HSA-69091","R-HSA-69091","Polymerase switching","9/1449","14/7442",0.000304109876801976,0.00518470253377028,0.00447771538757211,"PCNA/POLA2/POLD2/PRIM1/PRIM2/RFC2/RFC3/RFC4/RFC5",9
"R-HSA-69109","R-HSA-69109","Leading Strand Synthesis","9/1449","14/7442",0.000304109876801976,0.00518470253377028,0.00447771538757211,"PCNA/POLA2/POLD2/PRIM1/PRIM2/RFC2/RFC3/RFC4/RFC5",9
"R-HSA-69166","R-HSA-69166","Removal of the Flap Intermediate","9/1449","14/7442",0.000304109876801976,0.00518470253377028,0.00447771538757211,"DNA2/FEN1/PCNA/POLA2/POLD2/PRIM1/PRIM2/RPA1/RPA3",9
"R-HSA-194315","R-HSA-194315","Signaling by Rho GTPases","96/1449","358/7442",0.000328559939197956,0.00553405777106919,0.00477943247000705,"ARHGAP11A/ARHGAP11B/LOC100288637/ARHGAP39/ARHGAP8/ARHGEF16/ARHGEF19/ARHGEF35/ARHGEF4/ARHGEF5/LOC102725117/ARPC1A/AURKB/BIRC5/BUB1/BUB1B/CDC20/CDC25C/CDCA8/CDH1/CENPA/CENPE/CENPF/CENPH/CENPI/CENPK/CENPL/CENPM/CENPN/CENPO/CENPP/CENPQ/CKAP5/DEPDC1B/DEPDC7/DIAPH3/DSN1/DVL3/ECT2/ERCC6L/FGD1/H2AFX/H2AFZ/HIST1H2BD/HIST1H2BJ/HIST1H2BK/HIST1H4H/HIST1H4J/HIST2H4A/INCENP/IQGAP3/KIF14/KIF18A/KIF2C/KLC3/KNTC1/LIMK1/MAD2L1/NDC80/NDE1/NET1/NGEF/NUF2/NUP37/PAK1/PAK2/PFN2/PIK3R2/PLK1/PRC1/RAC3/RACGAP1/RANGAP1/RCC2/RHOD/RHOV/RTKN/SFN/SKA1/SKA2/SPC24/SPC25/SRGAP3/TUBA1C/TUBA4A/TUBB2A/TUBB2B/TUBB3/WASF1/WIPF3/XPO1/YWHAG/YWHAZ/ZW10/ZWILCH/ZWINT",96
"R-HSA-68875","R-HSA-68875","Mitotic Prophase","31/1449","88/7442",0.000358396764320356,0.00596474614904593,0.00515139208866477,"BANF1/CCNB1/CCNB2/CDK1/H2AFX/H2AFZ/HIST1H2BD/HIST1H2BJ/HIST1H2BK/HIST1H4H/HIST1H4J/HIST2H4A/LMNB1/MASTL/NCAPD3/NCAPG2/NUP155/NUP205/NUP210/NUP35/NUP37/NUP62/NUP93/PLK1/RAE1/SET/SMC2/SMC4/TMPO/VRK1/VRK2",31
"R-HSA-5334118","R-HSA-5334118","DNA methylation","10/1449","17/7442",0.000386007265839114,0.00634868420756566,0.0054829762714237,"DNMT3A/DNMT3B/H2AFX/H2AFZ/HIST1H2BD/HIST1H2BJ/HIST1H2BK/HIST1H4H/HIST1H4J/HIST2H4A",10
"R-HSA-8864260","R-HSA-8864260","Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors","15/1449","32/7442",0.00040243657416492,0.00654193407770416,0.00564987454794569,"ATAD2/CITED4/EGFR/HSPD1/KCTD1/KDM5B/MYBL2/MYC/NOP2/PITX2/TFAP2A/TFAP2B/TFAP2C/TGFA/YEATS4",15
"R-HSA-69275","R-HSA-69275","G2/M Transition","52/1449","172/7442",0.000419983734158784,0.00674870414199977,0.00582844940205838,"AURKA/CCNA1/CCNA2/CCNB1/CCNB2/CDC25A/CDC25C/CDK1/CENPF/CEP250/CEP72/CEP76/CKAP5/DYNLL1/FBXL18/FKBPL/FOXM1/GTSE1/HAUS1/HAUS8/HMMR/LIN9/MNAT1/MYBL2/NDE1/NEDD1/NEK2/PKMYT1/PLK1/PLK4/PSMB3/PSMB5/PSMC4/PSMD10/PSMD11/PSMD14/PSMD2/PSMD3/PSMD8/PSME3/TP53/TPX2/TUBA1C/TUBA4A/TUBB/TUBB2A/TUBB2B/TUBB3/TUBG1/WEE1/XPO1/YWHAG",52
"R-HSA-191859","R-HSA-191859","snRNP Assembly","20/1449","49/7442",0.000458100788618538,0.00719578542122154,0.00621456658244191,"CLNS1A/GEMIN6/GEMIN7/NCBP2/NUP155/NUP205/NUP210/NUP35/NUP37/NUP62/NUP93/RAE1/SNRPB/SNRPD1/SNRPD2/SNRPD3/SNRPE/SNRPF/SNRPG/TGS1",20
"R-HSA-194441","R-HSA-194441","Metabolism of non-coding RNA","20/1449","49/7442",0.000458100788618538,0.00719578542122154,0.00621456658244191,"CLNS1A/GEMIN6/GEMIN7/NCBP2/NUP155/NUP205/NUP210/NUP35/NUP37/NUP62/NUP93/RAE1/SNRPB/SNRPD1/SNRPD2/SNRPD3/SNRPE/SNRPF/SNRPG/TGS1",20
"R-HSA-75035","R-HSA-75035","Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex","8/1449","12/7442",0.000473946561497288,0.00736196992192454,0.00635809012909227,"CCNB1/CDC25C/CDK1/CHEK1/SFN/WEE1/YWHAG/YWHAZ",8
"R-HSA-69304","R-HSA-69304","Regulation of DNA replication","25/1449","67/7442",0.000487281397537325,0.00748592740392506,0.00646514474234022,"CCNA1/CCNA2/CDC6/CDT1/E2F1/E2F2/GMNN/MCM10/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/PSMB3/PSMB5/PSMC4/PSMD10/PSMD11/PSMD14/PSMD2/PSMD3/PSMD8/PSME3",25
"R-HSA-5685938","R-HSA-5685938","HDR through Single Strand Annealing (SSA)","15/1449","33/7442",0.000606361064864052,0.00912420687187353,0.00788002807171067,"BLM/BRCA1/BRIP1/DNA2/EXO1/RAD51/RBBP8/RFC2/RFC3/RFC4/RFC5/RMI1/RPA1/RPA3/TOPBP1",15
"R-HSA-73777","R-HSA-73777","RNA Polymerase I Chain Elongation","18/1449","43/7442",0.000608576604180275,0.00912420687187353,0.00788002807171067,"CD3EAP/GTF2H3/H2AFX/H2AFZ/HIST1H2BD/HIST1H2BJ/HIST1H2BK/HIST1H4H/HIST1H4J/HIST2H4A/MNAT1/POLR1B/POLR1C/POLR2F/POLR2H/TAF1A/TAF1B/TWISTNB",18
"R-HSA-2990846","R-HSA-2990846","SUMOylation","34/1449","102/7442",0.000613501749610953,0.00912420687187353,0.00788002807171067,"AURKA/AURKB/BIRC5/BLM/BRCA1/CBX2/CBX8/CDCA8/CDKN2A/INCENP/NUP155/NUP205/NUP210/NUP35/NUP37/NUP62/NUP93/PARP1/PCNA/RAE1/RANGAP1/RNF168/RNF2/RPA1/SENP1/SENP2/SMC6/SUMO2/TDG/TFAP2A/TFAP2B/TFAP2C/TOP2A/TP53",34
"R-HSA-5358606","R-HSA-5358606","Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)","9/1449","15/7442",0.000629140703437644,0.00925830214111397,0.00799583808136264,"EXO1/LIG1/MSH2/PCNA/PMS2/LOC107984056/POLD2/RPA1/RPA3",9
"R-HSA-6783310","R-HSA-6783310","Fanconi Anemia Pathway","13/1449","27/7442",0.000711545645789431,0.0103618834668086,0.00894893482149646,"DCLRE1A/DCLRE1B/EME1/FANCA/FANCD2/FANCE/FANCF/FANCG/FANCI/FANCM/RPA1/RPA3/UBE2T",13
"R-HSA-5696397","R-HSA-5696397","Gap-filling DNA repair synthesis and ligation in GG-NER","12/1449","24/7442",0.000744335253450861,0.0106191681059595,0.00917113607223521,"LIG1/LIG3/PCNA/POLD2/POLE2/POLE3/RFC2/RFC3/RFC4/RFC5/RPA1/RPA3",12
"R-HSA-1852241","R-HSA-1852241","Organelle biogenesis and maintenance","84/1449","313/7442",0.000744405203422056,0.0106191681059595,0.00917113607223521,"CARM1/CCT2/CCT3/CCT4/CCT5/CDK1/CEP250/CEP72/CEP76/CKAP5/CYCS/DYNLL1/ERAL1/GADD45GIP1/GFM1/HAUS1/HAUS8/KIF24/KIF3C/MRPL11/MRPL12/MRPL13/MRPL15/MRPL17/MRPL18/MRPL19/MRPL21/MRPL24/MRPL27/MRPL3/MRPL30/MRPL36/MRPL37/MRPL4/MRPL40/MRPL42/MRPL45/MRPL47/MRPL48/MRPL51/MRPL53/MRPL9/MRPS10/MRPS11/MRPS12/MRPS16/MRPS17/MRPS18A/MRPS22/MRPS23/MRPS24/MRPS26/MRPS28/MRPS30/MRPS33/MRPS34/MRPS35/MRPS7/MTIF2/NDE1/NEDD1/NEK2/PLK1/PLK4/SMO/SSBP1/TBL1X/TBL1XR1/TCTEX1D2/TFAM/TFB2M/TGS1/TMEM216/TSFM/TTC30A/TTC30B/TUBA1C/TUBA4A/TUBB/TUBB2A/TUBB2B/TUBB3/TUBG1/YWHAG",84
"R-HSA-3108232","R-HSA-3108232","SUMO E3 ligases SUMOylate target proteins","32/1449","96/7442",0.000876701231683367,0.0123800840595288,0.0106919331498227,"AURKA/AURKB/BIRC5/BLM/BRCA1/CBX2/CBX8/CDCA8/CDKN2A/INCENP/NUP155/NUP205/NUP210/NUP35/NUP37/NUP62/NUP93/PARP1/PCNA/RAE1/RANGAP1/RNF168/RNF2/RPA1/SMC6/SUMO2/TDG/TFAP2A/TFAP2B/TFAP2C/TOP2A/TP53",32
"R-HSA-6804116","R-HSA-6804116","TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest","8/1449","13/7442",0.00102216152156744,0.0142898180715128,0.0123412554235564,"CCNA1/CCNA2/CCNE1/CCNE2/E2F1/E2F7/TP53/ZNF385A",8
"R-HSA-156588","R-HSA-156588","Glucuronidation","6/1449","8/7442",0.00105229893247337,0.0144450081104024,0.0124752837155572,"ABHD10/UGDH/UGT1A1/UGT1A6/UGT1A7/UGT2A1",6
"R-HSA-68867","R-HSA-68867","Assembly of the pre-replicative complex","22/1449","59/7442",0.0010539276303727,0.0144450081104024,0.0124752837155572,"CDC6/CDT1/E2F1/E2F2/GMNN/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/PSMB3/PSMB5/PSMC4/PSMD10/PSMD11/PSMD14/PSMD2/PSMD3/PSMD8/PSME3",22
"R-HSA-72165","R-HSA-72165","mRNA Splicing - Minor Pathway","18/1449","45/7442",0.00115587204220266,0.0156884380097021,0.0135491592478942,"LSM2/NCBP2/POLR2D/POLR2F/POLR2H/POLR2I/POLR2J/SF3B4/SNRNP25/SNRNP40/SNRPB/SNRPD1/SNRPD2/SNRPD3/SNRPE/SNRPF/SNRPG/ZCRB1",18
"R-HSA-6811434","R-HSA-6811434","COPI-dependent Golgi-to-ER retrograde traffic","28/1449","82/7442",0.00118582690288743,0.0159402500984291,0.0137666341863551,"CENPE/COPG2/KDELR3/KIF11/KIF15/KIF18A/KIF18B/KIF1A/KIF20A/KIF20B/KIF21A/KIF22/KIF23/KIF26B/KIF2C/KIF3C/KIF4A/KIFC1/KLC3/RACGAP1/TMED2/TMED3/TUBA1C/TUBA4A/TUBB2A/TUBB2B/TUBB3/ZW10",28
"R-HSA-427359","R-HSA-427359","SIRT1 negatively regulates rRNA Expression","11/1449","22/7442",0.00123961408713286,0.0165045761315404,0.0142540086009162,"H2AFX/H2AFZ/HIST1H2BD/HIST1H2BJ/HIST1H2BK/HIST1H4H/HIST1H4J/HIST2H4A/SUV39H1/TAF1A/TAF1B",11
"R-HSA-211000","R-HSA-211000","Gene Silencing by RNA","25/1449","71/7442",0.00130121794048463,0.0171613460452596,0.0148212212287575,"H2AFX/H2AFZ/HIST1H2BD/HIST1H2BJ/HIST1H2BK/HIST1H4H/HIST1H4J/HIST2H4A/NUP155/NUP205/NUP210/NUP35/NUP37/NUP62/NUP93/POLR2D/POLR2F/POLR2H/POLR2I/POLR2J/RAE1/RAN/TDRD12/TSN/XPO5",25
"R-HSA-4615885","R-HSA-4615885","SUMOylation of DNA replication proteins","17/1449","42/7442",0.00134735904399124,0.0176038125560725,0.0152033529115391,"AURKA/AURKB/BIRC5/CDCA8/INCENP/NUP155/NUP205/NUP210/NUP35/NUP37/NUP62/NUP93/PCNA/RAE1/RANGAP1/SUMO2/TOP2A",17
"R-HSA-176417","R-HSA-176417","Phosphorylation of Emi1","5/1449","6/7442",0.00139950361431121,0.0181157967852507,0.0156455228617442,"CCNB1/CDC20/CDK1/FBXO5/PLK1",5
"R-HSA-113507","R-HSA-113507","E2F-enabled inhibition of pre-replication complex formation","4/1449","4/7442",0.00143240328039202,0.0183715576696151,0.015866408137225,"CCNB1/CDC25A/CDK1/MCM8",4
"R-HSA-69300","R-HSA-69300","Removal of licensing factors from origins","23/1449","64/7442",0.00146513157690199,0.0186204904046272,0.0160813963512592,"CCNA1/CCNA2/CDC6/CDT1/GMNN/MCM10/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/PSMB3/PSMB5/PSMC4/PSMD10/PSMD11/PSMD14/PSMD2/PSMD3/PSMD8/PSME3",23
"R-HSA-174414","R-HSA-174414","Processive synthesis on the C-strand of the telomere","7/1449","11/7442",0.00165091060256329,0.0204245400210928,0.0176394453762468,"DNA2/FEN1/LIG1/PCNA/POLD2/RPA1/RPA3",7
