"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-6785807","R-HSA-6785807","Interleukin-4 and 13 signaling","39/1587","93/7444",5.21832237417575e-06,0.000203054132383368,0.00017577506944592,"ALOX5/BCL6/CCL2/CD36/CEBPD/F13A1/FGF2/FN1/FOS/FOXO1/HGF/HMOX1/ICAM1/IL4R/IL6/IL6R/ITGAM/ITGAX/ITGB2/JAK2/JAK3/JUNB/LAMA5/MAOA/MCL1/MMP2/MUC1/NDN/PIK3R1/RHOU/RORA/RORC/S1PR1/SOCS3/STAT6/TIMP1/TNFRSF1B/VIM/ZEB1",39
"R-HSA-166663","R-HSA-166663","Initial triggering of complement","12/1587","16/7444",6.51281634736968e-06,0.000246184457930574,0.000213111103336488,"C1QA/C1QB/C1R/C1S/C2/C3/C4A/CFD/CFP/FCN1/FCN3/MASP1",12
"R-HSA-202733","R-HSA-202733","Cell surface interactions at the vascular wall","42/1587","104/7444",7.23821339977049e-06,0.000266004342441565,0.000230268309326032,"ANGPT1/ATP1B2/CAV1/CD244/CD74/CD84/CEACAM6/DOK2/ESAM/FCER1G/FN1/FYN/GAS6/GYPC/INPP5D/ITGA4/ITGA5/ITGAL/ITGAM/ITGAX/ITGB2/ITGB3/JAM2/JAM3/OLR1/PIK3R1/PROS1/SDC2/SELE/SELL/SELP/SELPLG/SIRPA/SLC7A6/SLC7A7/SPN/LOC105369247/TEK/THBD/TNFRSF10D/TREM1/TSPAN7",42
"R-HSA-3906995","R-HSA-3906995","Diseases associated with O-glycosylation of proteins","22/1587","42/7444",8.82635299296133e-06,0.00031560175701859,0.000273202618957096,"ADAMTS1/ADAMTS10/ADAMTS15/ADAMTS2/ADAMTS3/ADAMTS4/ADAMTS6/ADAMTS7/ADAMTS8/ADAMTS9/ADAMTSL2/ADAMTSL3/ADAMTSL4/CFP/MUC1/MUC21/NOTCH4/SEMA5A/SPON2/THBS1/THSD1/THSD7A",22
"R-HSA-2173782","R-HSA-2173782","Binding and Uptake of Ligands by Scavenger Receptors","19/1587","34/7444",1.06174104151326e-05,0.000369653525768958,0.000319992867913137,"ALB/CD163/CD36/COL4A1/COL4A2/COLEC12/HBA1/HBA2/HBB/HP/LRP1/MARCO/MASP1/MSR1/SCARA5/SCARF1/SCGB3A2/SPARC/STAB1",19
"R-HSA-1474228","R-HSA-1474228","Degradation of the extracellular matrix","42/1587","110/7444",3.63673831376645e-05,0.00123369353567,0.00106795446298998,"A2M/ADAM8/ADAMTS1/ADAMTS4/ADAMTS8/ADAMTS9/CAPN10/CAPN2/CAPN3/CAPN8/CAPN9/COL13A1/COL14A1/COL4A1/COL4A2/COL4A3/COL4A4/COL5A3/COL6A1/COL6A2/COL6A6/COL8A1/CTSG/CTSS/DCN/ELANE/ELN/FBN1/FBN3/FN1/LAMA5/LAMB1/MMP19/MMP2/MMP24/MMP25/MMP8/NID1/TIMP1/TIMP2/TLL1/TPSAB1",42
"R-HSA-419037","R-HSA-419037","NCAM1 interactions","17/1587","31/7444",4.3285402792894e-05,0.00143166469737497,0.00123932942733339,"CACNA1C/CACNA1D/CACNA1H/CACNA1I/CACNB1/CACNB2/CACNB4/COL4A1/COL4A2/COL4A3/COL4A4/COL5A3/COL6A1/COL6A2/COL6A6/GFRA1/NCAM1",17
"R-HSA-418457","R-HSA-418457","cGMP effects","11/1587","16/7444",5.98810475002958e-05,0.00193225916689979,0.00167267213556667,"ITPR1/KCNMB1/KCNMB4/MRVI1/PDE1A/PDE1B/PDE2A/PDE3A/PDE3B/PDE5A/PRKG1",11
"R-HSA-140877","R-HSA-140877","Formation of Fibrin Clot (Clotting Cascade)","13/1587","21/7444",6.43260127610087e-05,0.00202626940197177,0.00175405267879643,"A2M/F10/F13A1/F5/F8/FGA/FGG/PROS1/PRTN3/SERPING1/TFPI/THBD/VWF",13
"R-HSA-202433","R-HSA-202433","Generation of second messenger molecules","16/1587","29/7444",6.60356908046948e-05,0.0020317492775491,0.0017587963670871,"CD247/CD4/EVL/GRAP2/HLA-DPA1/HLA-DPB1/HLA-DQA1/HLA-DQB1/HLA-DRA/HLA-DRB1/HLA-DRB5/ITK/LAT/LCP2/WAS/ZAP70",16
"R-HSA-416482","R-HSA-416482","G alpha (12/13) signalling events","32/1587","79/7444",8.12203352235583e-05,0.00244214780683563,0.00211406040007731,"ABR/ADRA1A/ADRA1B/ADRA1D/AKAP13/ARHGEF1/LOC100505585/ARHGEF10/ARHGEF10L/ARHGEF15/ARHGEF17/ARHGEF2/ARHGEF38/ARHGEF6/ARHGEF7/FGD2/FGD3/FGD4/GNG11/GNG2/GNG7/KALRN/MCF2L/OBSCN/PIK3R1/PIK3R3/PLEKHG2/PREX1/RASGRF2/RHOB/ROCK2/TBXA2R",32
"R-HSA-2172127","R-HSA-2172127","DAP12 interactions","93/1587","306/7444",9.18992144162379e-05,0.00268034755758192,0.00232025949210258,"ACTN2/ADCY4/ADCY5/ADCY6/ADCY7/ADCY9/AKT3/ANGPT1/APBB1IP/ARRB1/ARRB2/BTK/CD300E/CD80/CLEC5A/CNKSR2/CSF2RA/CSF2RB/DLG4/DUSP1/DUSP8/ERBB4/EREG/FGA/FGF2/FGF7/FGFR1/FGFR4/FGG/FN1/FOXO1/FYN/GAB1/GFRA1/GRAP2/HBEGF/HGF/HLA-B/HLA-C/HLA-E/IL3RA/IRS2/ITGA2B/ITGB3/ITPR1/JAK2/JAK3/KIT/KL/KLRD1/KLRK1/KLRC4-KLRK1/KSR1/LAT/LCP2/NCAM1/NR4A1/PDE1A/PDE1B/PDE1C/PDGFB/PDGFRA/PDGFRB/PHLPP2/PIK3CD/PIK3R1/PIK3R3/PIP5K1B/PRKAR2B/PRKCA/PRKCE/PTEN/RAPGEF2/RASA3/RASA4/LOC102724229/RASAL3/RASGRF1/RASGRF2/RASGRP3/RASGRP4/SHC2/SIGLEC14/SIRPB1/SPTBN1/SPTBN5/SYNGAP1/TEK/TLN1/TREM1/TYROBP/VCL/VWF",93
"R-HSA-391908","R-HSA-391908","Prostanoid ligand receptors","6/1587","6/7444",9.31942461441939e-05,0.00268034755758192,0.00232025949210258,"PTGER2/PTGER3/PTGER4/PTGFR/PTGIR/TBXA2R",6
"R-HSA-5687613","R-HSA-5687613","Diseases associated with surfactant metabolism","8/1587","10/7444",0.000124717220974332,0.00341369821015192,0.00295508903420876,"CSF2RA/CSF2RB/SFTA3/SFTPA1/SFTPA2/SFTPB/SFTPC/SFTPD",8
"R-HSA-2129379","R-HSA-2129379","Molecules associated with elastic fibres","18/1587","36/7444",0.000128139696612269,0.00341369821015192,0.00295508903420876,"BMP2/BMP4/EFEMP1/EFEMP2/ELN/EMILIN2/FBLN1/FBLN5/FBN1/FBN3/FN1/ITGA8/ITGB3/LTBP2/LTBP4/MFAP4/TGFB2/VTN",18
"R-HSA-166786","R-HSA-166786","Creation of C4 and C2 activators","7/1587","8/7444",0.000129013537798636,0.00341369821015192,0.00295508903420876,"C1QA/C1QB/C1R/C1S/FCN1/FCN3/MASP1",7
"R-HSA-2168880","R-HSA-2168880","Scavenging of heme from plasma","7/1587","8/7444",0.000129013537798636,0.00341369821015192,0.00295508903420876,"ALB/CD163/HBA1/HBA2/HBB/HP/LRP1",7
"R-HSA-202430","R-HSA-202430","Translocation of ZAP-70 to Immunological synapse","11/1587","17/7444",0.000136963702673877,0.00350240252330222,0.00303187647320907,"CD247/CD4/HLA-DPA1/HLA-DPB1/HLA-DQA1/HLA-DQB1/HLA-DRA/HLA-DRB1/HLA-DRB5/PTPN22/ZAP70",11
"R-HSA-112316","R-HSA-112316","Neuronal System","67/1587","208/7444",0.000137660567809309,0.00350240252330222,0.00303187647320907,"ABCC8/ABCC9/ACHE/ACTN2/ADCY4/ADCY5/ADCY6/ADCY7/ADCY9/ALDH2/BCHE/BEGAIN/CACNA2D2/CACNB1/CACNB2/CACNB4/CACNG4/CPLX1/DLG2/DLG4/EPB41L2/EPB41L3/EPB41L5/GABBR1/GJC1/GLS/GLUL/GNAI2/GNG11/GNG2/GNG7/GRIA1/GRIK4/KCNA3/KCNA5/KCNAB1/KCNAB2/KCNAB3/KCNJ12/KCNJ8/KCNK17/KCNK3/KCNMB1/KCNMB4/KCNQ1/KCNQ3/KCNQ4/LIN7A/MAOA/NCALD/PLCB2/PRKCA/PRKCB/PTPRD/RASGRF1/RASGRF2/RPS6KA2/RRAS/SLC18A2/SLC1A1/SLC6A1/SLC6A4/SNAP25/STXBP1/TSPAN7/UNC13B/VAMP2",67
"R-HSA-202427","R-HSA-202427","Phosphorylation of CD3 and TCR zeta chains","12/1587","20/7444",0.000190166600922258,0.00474698892490845,0.00410926041317611,"CD247/CD4/HLA-DPA1/HLA-DPB1/HLA-DQA1/HLA-DQB1/HLA-DRA/HLA-DRB1/HLA-DRB5/PAG1/PTPN22/PTPRC",12
"R-HSA-140875","R-HSA-140875","Common Pathway of Fibrin Clot Formation","9/1587","13/7444",0.000274575109760697,0.00672709018913707,0.00582334735710796,"F10/F13A1/F5/F8/FGA/FGG/PROS1/PRTN3/THBD",9
"R-HSA-2142753","R-HSA-2142753","Arachidonic acid metabolism","20/1587","44/7444",0.000286715320876536,0.00689680671853923,0.00597026352370663,"ALOX15B/ALOX5/ALOX5AP/CYP1A1/CYP1B1/CYP4B1/DPEP2/GGT1/GGT2/LOC102724197/HPGD/HPGDS/LTA4H/LTC4S/PON2/PON3/PTGDS/PTGIS/PTGS1/TBXAS1",20
"R-HSA-5576893","R-HSA-5576893","Phase 2 - plateau phase","10/1587","16/7444",0.000422956483536669,0.00999234692355381,0.00864993710691534,"CACNA1C/CACNA1D/CACNA2D2/CACNA2D4/CACNB1/CACNB2/CACNB4/CACNG4/KCNE1/KCNQ1",10
"R-HSA-5683678","R-HSA-5683678","Defective ABCA3 causes pulmonary surfactant metabolism dysfunction type 3 (SMDP3)","5/1587","5/7444",0.000438225029751364,0.0101714335852817,0.00880496458669407,"SFTPA1/SFTPA2/SFTPB/SFTPC/SFTPD",5
"R-HSA-1247673","R-HSA-1247673","Erythrocytes take up oxygen and release carbon dioxide","6/1587","7/7444",0.000533505109010456,0.0119631738850989,0.0103559956931914,"AQP1/CA1/CA4/HBA1/HBA2/HBB",6
"R-HSA-390696","R-HSA-390696","Adrenoceptors","6/1587","7/7444",0.000533505109010456,0.0119631738850989,0.0103559956931914,"ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRB1/ADRB2",6
"R-HSA-2219530","R-HSA-2219530","Constitutive Signaling by Aberrant PI3K in Cancer","20/1587","46/7444",0.000587369759547725,0.0129515031980273,0.011211549094525,"CD80/ERBB4/EREG/FGF2/FGF7/FGFR1/FGFR4/FYN/GAB1/HBEGF/HGF/IRS2/KIT/KL/PDGFB/PDGFRA/PDGFRB/PIK3CD/PIK3R1/PIK3R3",20
"R-HSA-1566948","R-HSA-1566948","Elastic fibre formation","19/1587","43/7444",0.000627714367001452,0.013511708133459,0.011696493972394,"BMP2/BMP4/EFEMP1/EFEMP2/ELN/EMILIN2/FBLN1/FBLN5/FBN1/FBN3/FN1/ITGA5/ITGA8/ITGB3/LTBP2/LTBP4/MFAP4/TGFB2/VTN",19
"R-HSA-375165","R-HSA-375165","NCAM signaling for neurite out-growth","70/1587","230/7444",0.000633201741704052,0.013511708133459,0.011696493972394,"ACTN2/ANGPT1/APBB1IP/ARRB1/ARRB2/CACNA1C/CACNA1D/CACNA1H/CACNA1I/CACNB1/CACNB2/CACNB4/CNKSR2/COL4A1/COL4A2/COL4A3/COL4A4/COL5A3/COL6A1/COL6A2/COL6A6/CSF2RA/CSF2RB/DLG4/DUSP1/DUSP8/ERBB4/EREG/FGA/FGF2/FGF7/FGFR1/FGFR4/FGG/FN1/FYN/GFRA1/HBEGF/HGF/IL3RA/IRS2/ITGA2B/ITGB3/JAK2/JAK3/KIT/KL/KSR1/LAT/NCAM1/PDGFB/PDGFRA/PDGFRB/RAPGEF2/RASA3/RASA4/LOC102724229/RASAL3/RASGRF1/RASGRF2/RASGRP3/RASGRP4/SHC2/SPTBN1/SPTBN5/SYNGAP1/TEK/TLN1/VCL/VWF",70
"R-HSA-380108","R-HSA-380108","Chemokine receptors bind chemokines","15/1587","31/7444",0.000729234608556456,0.0153139267796856,0.0132565957244682,"CCL13/CCL21/CCR1/CCR2/CCR4/CCRL2/CX3CR1/CXCL12/CXCL2/CXCL3/CXCL5/CXCR1/CXCR2/CXCR4/PPBP",15
"R-HSA-2672351","R-HSA-2672351","Stimuli-sensing channels","26/1587","68/7444",0.00104493644493179,0.0213253004723783,0.0184603786561226,"ANO2/ANO5/ANO6/ANO8/BEST1/CASQ2/CLCN4/CLCN6/CLIC2/FKBP1B/MCOLN2/MCOLN3/MLKL/NALCN/RIPK3/RYR2/SCNN1B/SCNN1D/SCNN1G/STOM/TPCN1/TRPC1/TRPC4/TRPC6/TRPV2/TSC22D3",26
"R-HSA-112315","R-HSA-112315","Transmission across Chemical Synapses","45/1587","137/7444",0.00104772829229372,0.0213253004723783,0.0184603786561226,"ACHE/ACTN2/ADCY4/ADCY5/ADCY6/ADCY7/ADCY9/ALDH2/BCHE/CACNA2D2/CACNB1/CACNB2/CACNB4/CACNG4/CPLX1/DLG4/GABBR1/GLS/GLUL/GNAI2/GNG11/GNG2/GNG7/GRIA1/GRIK4/KCNJ12/LIN7A/MAOA/NCALD/PLCB2/PRKCA/PRKCB/RASGRF1/RASGRF2/RPS6KA2/RRAS/SLC18A2/SLC1A1/SLC6A1/SLC6A4/SNAP25/STXBP1/TSPAN7/UNC13B/VAMP2",45
"R-HSA-5576892","R-HSA-5576892","Phase 0 - rapid depolarisation","14/1587","29/7444",0.00112513459406286,0.0225538343628055,0.0195238666401976,"CACNA1C/CACNA1D/CACNA2D2/CACNA2D4/CACNB1/CACNB2/CACNB4/CACNG4/FGF14/SCN1A/SCN1B/SCN3B/SCN4B/SCN7A",14
"R-HSA-2424491","R-HSA-2424491","DAP12 signaling","86/1587","299/7444",0.00118186146916799,0.0233373540852127,0.0202021253488574,"ACTN2/ADCY4/ADCY5/ADCY6/ADCY7/ADCY9/AKT3/ANGPT1/APBB1IP/ARRB1/ARRB2/BTK/CD80/CNKSR2/CSF2RA/CSF2RB/DLG4/DUSP1/DUSP8/ERBB4/EREG/FGA/FGF2/FGF7/FGFR1/FGFR4/FGG/FN1/FOXO1/FYN/GAB1/GFRA1/GRAP2/HBEGF/HGF/HLA-E/IL3RA/IRS2/ITGA2B/ITGB3/ITPR1/JAK2/JAK3/KIT/KL/KLRD1/KLRK1/KLRC4-KLRK1/KSR1/LAT/LCP2/NCAM1/NR4A1/PDE1A/PDE1B/PDE1C/PDGFB/PDGFRA/PDGFRB/PHLPP2/PIK3CD/PIK3R1/PIK3R3/PIP5K1B/PRKAR2B/PRKCA/PRKCE/PTEN/RAPGEF2/RASA3/RASA4/LOC102724229/RASAL3/RASGRF1/RASGRF2/RASGRP3/RASGRP4/SHC2/SPTBN1/SPTBN5/SYNGAP1/TEK/TLN1/TYROBP/VCL/VWF",86
"R-HSA-5686938","R-HSA-5686938","Regulation of TLR by endogenous ligand","9/1587","15/7444",0.00126435159453509,0.0245990758760284,0.0212943426448016,"CD36/FGA/FGG/S100A8/SFTPA1/SFTPA2/SFTPD/TLR2/TLR4",9
"R-HSA-391903","R-HSA-391903","Eicosanoid ligand-binding receptors","7/1587","10/7444",0.00128571422126529,0.0246521726773041,0.0213403062202386,"GPR17/PTGER2/PTGER3/PTGER4/PTGFR/PTGIR/TBXA2R",7
"R-HSA-451927","R-HSA-451927","Interleukin-2 signaling","65/1587","218/7444",0.00173634529978152,0.0328169261658707,0.0284081757317638,"ACTN2/ANGPT1/APBB1IP/ARRB1/ARRB2/CNKSR2/CSF2RA/CSF2RB/DLG4/DUSP1/DUSP8/ERBB4/EREG/FGA/FGF2/FGF7/FGFR1/FGFR4/FGG/FN1/FYN/GAB2/GFRA1/HAVCR2/HBEGF/HGF/IL3RA/INPP5D/INPPL1/IRS2/ITGA2B/ITGB3/JAK2/JAK3/KIT/KL/KSR1/LAT/NCAM1/PDGFB/PDGFRA/PDGFRB/PIK3CD/PIK3R1/PIK3R3/PTK2B/RAPGEF2/RASA3/RASA4/LOC102724229/RASAL3/RASGRF1/RASGRF2/RASGRP3/RASGRP4/SHC2/SPTBN1/SPTBN5/STAT5A/STAT5B/SYNGAP1/TEK/TLN1/VCL/VWF",65
"R-HSA-166665","R-HSA-166665","Terminal pathway of complement","4/1587","4/7444",0.00205962995663307,0.0378457004531326,0.0327613653920582,"C5/C6/C7/CLU",4
"R-HSA-70921","R-HSA-70921","Histidine catabolism","4/1587","4/7444",0.00205962995663307,0.0378457004531326,0.0327613653920582,"CARNS1/HAL/HDC/HNMT",4
"R-HSA-418346","R-HSA-418346","Platelet homeostasis","26/1587","71/7444",0.00216206595290682,0.0380906033584879,0.032973367111457,"ATP2A3/FGR/GNG11/GNG2/GNG7/GUCY1A2/GUCY1A3/GUCY1B3/ITPR1/KCNMB1/KCNMB4/MRVI1/NOS3/P2RX1/P2RX2/P2RX7/PDE1A/PDE1B/PDE2A/PDE3A/PDE3B/PDE5A/PRKG1/PTGIR/SLC8A1/TRPC6",26
"R-HSA-112311","R-HSA-112311","Neurotransmitter Clearance In The Synaptic Cleft","5/1587","6/7444",0.00216337894778722,0.0380906033584879,0.032973367111457,"ACHE/ALDH2/BCHE/MAOA/SLC6A4",5
"R-HSA-174577","R-HSA-174577","Activation of C3 and C5","5/1587","6/7444",0.00216337894778722,0.0380906033584879,0.032973367111457,"C2/C3/C4A/C5/CFP",5
"R-HSA-383280","R-HSA-383280","Nuclear Receptor transcription pathway","16/1587","37/7444",0.00218812233956544,0.0380906033584879,0.032973367111457,"AR/ESR1/NR1H3/NR2C1/NR2F1/NR3C2/NR4A1/NR4A2/NR4A3/NR5A2/PGR/PPARG/RARA/RORA/RORC/THRA",16
"R-HSA-1296071","R-HSA-1296071","Potassium Channels","19/1587","47/7444",0.00227428075896405,0.0390762784949277,0.0338266229084468,"ABCC8/ABCC9/GABBR1/GNG2/GNG7/KCNA3/KCNA5/KCNAB1/KCNAB2/KCNAB3/KCNJ12/KCNJ8/KCNK17/KCNK3/KCNMB1/KCNMB4/KCNQ1/KCNQ3/KCNQ4",19
"R-HSA-2142691","R-HSA-2142691","Synthesis of Leukotrienes (LT) and Eoxins (EX)","9/1587","16/7444",0.00234614530867592,0.0397942338894647,0.0344481254499245,"ALOX5/ALOX5AP/CYP4B1/DPEP2/GGT1/GGT2/LOC102724197/LTA4H/LTC4S",9
"R-HSA-416700","R-HSA-416700","Other semaphorin interactions","10/1587","19/7444",0.00259261021978391,0.0428752915096765,0.0371152620937486,"ITGA1/PLXNA2/PLXNA4/PLXNC1/PLXND1/PTPRC/SEMA3E/SEMA5A/SEMA6A/TYROBP",10
"R-HSA-5669034","R-HSA-5669034","TNFs bind their physiological receptors","10/1587","19/7444",0.00259261021978391,0.0428752915096765,0.0371152620937486,"EDA/EDA2R/TNFRSF11B/TNFRSF14/TNFRSF1B/TNFRSF6B/TNFSF13/TNFSF13B/TNFSF14/TNFSF8",10
"R-HSA-186797","R-HSA-186797","Signaling by PDGF","90/1587","323/7444",0.00262729587611451,0.0429124993098704,0.0371474712568238,"ACTN2/ADCY4/ADCY5/ADCY6/ADCY7/ADCY9/AKT3/ANGPT1/APBB1IP/ARRB1/ARRB2/CD80/CNKSR2/COL4A1/COL4A2/COL4A3/COL4A4/COL5A3/COL6A1/COL6A2/COL6A6/CSF2RA/CSF2RB/DLG4/DUSP1/DUSP8/ERBB4/EREG/FGA/FGF2/FGF7/FGFR1/FGFR4/FGG/FN1/FOXO1/FYN/GAB1/GFRA1/HBEGF/HGF/IL3RA/IRS2/ITGA2B/ITGB3/ITPR1/JAK2/JAK3/KIT/KL/KSR1/LAT/NCAM1/NR4A1/PDE1A/PDE1B/PDE1C/PDGFB/PDGFRA/PDGFRB/PHLPP2/PIK3CD/PIK3R1/PIK3R3/PIP5K1B/PRKAR2B/PRKCA/PRKCE/PTEN/RAPGEF2/RASA3/RASA4/LOC102724229/RASAL3/RASGRF1/RASGRF2/RASGRP3/RASGRP4/SHC2/SPTBN1/SPTBN5/STAT5A/STAT5B/STAT6/SYNGAP1/TEK/THBS1/TLN1/VCL/VWF",90
"R-HSA-114508","R-HSA-114508","Effects of PIP2 hydrolysis","11/1587","22/7444",0.00269529132039007,0.0434862245960496,0.0376441201101977,"DGKD/DGKE/DGKG/DGKH/ITPR1/MGLL/PRKCE/PRKCH/PRKCQ/RASGRP2/TRPC6",11
"R-HSA-3000171","R-HSA-3000171","Non-integrin membrane-ECM interactions","22/1587","58/7444",0.00278338260664984,0.0443664480553944,0.0384060910086877,"COL4A1/COL4A2/COL4A3/COL4A4/COL5A3/DDR2/DMD/FGF2/FN1/ITGB3/LAMA2/LAMA4/LAMA5/LAMB1/LAMB2/LAMC3/NTN4/PDGFB/PRKCA/SDC2/THBS1/VTN",22
"R-HSA-193648","R-HSA-193648","NRAGE signals death through JNK","21/1587","55/7444",0.00313724224353582,0.0494115653356892,0.0427734280822929,"ABR/AKAP13/ARHGEF1/LOC100505585/ARHGEF10/ARHGEF10L/ARHGEF15/ARHGEF17/ARHGEF2/ARHGEF38/ARHGEF6/ARHGEF7/FGD2/FGD3/FGD4/KALRN/MCF2L/OBSCN/PLEKHG2/PREX1/RASGRF2",21
